"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06029","5","314","75","0","1999","A","","Kern County, California","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,63,1563073,0,0,475,24680,"",0.65,0.16,0.20,0.00,0.00,1.24,1.24,"",-2,-15.4,-41,-39.4,-1023491,-39.6,0,0.0,0,0.0,-4,-0.8,-231,-0.9
"06037","5","314","75","0","1999","A","","Los Angeles County, California","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",396,9867,246756875,0,0,481,25008,"",1.12,1.40,1.25,0.00,0.00,0.89,0.89,"",4,1.0,-580,-5.6,3317406,1.4,0,0.0,0,0.0,33,7.4,1705,7.3
"06041","5","314","75","0","1999","A","","Marin County, California","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,51,1686357,0,0,642,33393,"",0.66,0.27,0.30,0.00,0.00,1.15,1.15,"",1,12.5,4,8.5,19057,1.1,0,0.0,0,0.0,-35,-5.2,-1832,-5.2
"06059","5","314","75","0","1999","A","","Orange County, California","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",150,3376,86305750,0,0,492,25564,"",1.57,1.44,1.33,0.00,0.00,0.92,0.92,"",8,5.6,13,0.4,-3647987,-4.1,0,0.0,0,0.0,-22,-4.3,-1183,-4.4
"06061","5","314","75","0","1999","A","","Placer County, California","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,61,1256057,0,0,398,20704,"",0.89,0.36,0.31,0.00,0.00,0.88,0.88,"",1,14.3,3,5.2,118063,10.4,0,0.0,0,0.0,19,5.0,998,5.1
"06065","5","314","75","0","1999","A","","Riverside County, California","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",35,610,14613228,0,0,461,23950,"",1.00,0.79,0.92,0.00,0.00,1.16,1.16,"",-3,-7.9,-53,-8.0,-2227067,-13.2,0,0.0,0,0.0,-27,-5.5,-1434,-5.6
"06067","5","314","75","0","1999","A","","Sacramento County, California","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",21,629,10878641,0,0,333,17291,"",0.45,0.65,0.43,0.00,0.00,0.66,0.66,"",-2,-8.7,9,1.5,-946637,-8.0,0,0.0,0,0.0,-34,-9.3,-1797,-9.4
"06071","5","314","75","0","1999","A","","San Bernardino County, California","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",30,469,11057763,0,0,453,23569,"",0.77,0.53,0.58,0.00,0.00,1.10,1.10,"",0,0.0,83,21.5,2395966,27.7,0,0.0,0,0.0,22,5.1,1148,5.1
"06073","5","314","75","0","1999","A","","San Diego County, California","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",97,1254,30761920,0,0,472,24541,"",1.11,0.62,0.59,0.00,0.00,0.95,0.95,"",3,3.2,-16,-1.3,2407918,8.5,0,0.0,0,0.0,43,10.0,2212,9.9
"06075","5","314","75","0","1999","A","","San Francisco County, California","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",40,300,8759508,0,0,561,29174,"",0.82,0.29,0.22,0.00,0.00,0.76,0.76,"",1,2.6,26,9.5,1470329,20.2,0,0.0,0,0.0,50,9.8,2603,9.8
"06077","5","314","75","0","1999","A","","San Joaquin County, California","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,280,6484684,0,0,445,23160,"",1.11,0.83,0.92,0.00,0.00,1.12,1.12,"",0,0.0,-1,-0.4,-152386,-2.3,0,0.0,0,0.0,-9,-2.0,-473,-2.0
"06081","5","314","75","0","1999","A","","San Mateo County, California","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",19,87,2462431,0,0,543,28250,"",0.68,0.14,0.10,0.00,0.00,0.74,0.74,"",-1,-5.0,0,0.0,242623,10.9,0,0.0,0,0.0,53,10.8,2759,10.8
"06085","5","314","75","0","1999","A","","Santa Clara County, California","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",26,240,6357963,0,0,509,26455,"",0.44,0.14,0.08,0.00,0.00,0.58,0.58,"",-1,-3.7,2,0.8,380367,6.4,0,0.0,0,0.0,26,5.4,1339,5.3
"06087","5","314","75","0","1999","A","","Santa Cruz County, California","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,43,1288665,0,0,581,30203,"",0.75,0.25,0.32,0.00,0.00,1.31,1.31,"",1,16.7,-1,-2.3,119328,10.2,0,0.0,0,0.0,74,14.6,3827,14.5
"06097","5","314","75","0","1999","A","","Sonoma County, California","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",25,212,4121304,0,0,374,19425,"",1.34,0.66,0.54,0.00,0.00,0.82,0.81,"",-1,-3.8,-15,-6.6,-208574,-4.8,0,0.0,0,0.0,7,1.9,351,1.8
"06099","5","314","75","0","1999","A","","Stanislaus County, California","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,28,413569,0,0,281,14597,"",0.44,0.10,0.08,0.00,0.00,0.73,0.73,"",0,0.0,-4,-12.5,-184869,-30.9,0,0.0,0,0.0,-80,-22.2,-4153,-22.1
"06111","5","314","75","0","1999","A","","Ventura County, California","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",24,268,5146846,0,0,370,19241,"",1.08,0.56,0.43,0.00,0.00,0.76,0.76,"",0,0.0,113,72.9,1836283,55.5,0,0.0,0,0.0,-40,-9.8,-2072,-9.7
"08000","5","314","55","0","1999","A","","Colorado -- Statewide","Private","Textile product mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",145,1502,36581060,0,0,468,24359,"",0.89,0.41,0.39,0.00,0.00,0.96,0.96,"",-3,-2.0,-29,-1.9,1099720,3.1,0,0.0,0,0.0,22,4.9,1188,5.1
"08001","5","314","75","0","1999","A","","Adams County, Colorado","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,89,2443747,0,0,526,27330,"",1.06,0.37,0.43,0.00,0.00,1.15,1.15,"",-1,-10.0,6,7.2,236028,10.7,0,0.0,0,0.0,14,2.7,704,2.6
"08005","5","314","75","0","1999","A","","Arapahoe County, Colorado","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,130,3477192,0,0,514,26748,"",0.36,0.27,0.23,0.00,0.00,0.83,0.83,"",-2,-22.2,-7,-5.1,-125046,-3.5,0,0.0,0,0.0,6,1.2,358,1.4
"08013","5","314","75","0","1999","A","","Boulder County, Colorado","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,288,7938320,0,0,529,27532,"",1.32,1.00,0.92,0.00,0.00,0.92,0.93,"",-3,-15.0,0,0.0,347285,4.6,0,0.0,0,0.0,21,4.1,1136,4.3
"08031","5","314","75","0","1999","A","","Denver County, Colorado","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",35,540,14371127,0,0,512,26617,"",1.30,0.68,0.61,0.00,0.00,0.90,0.90,"",2,6.1,-11,-2.0,492914,3.6,0,0.0,0,0.0,28,5.8,1426,5.7
"08041","5","314","75","0","1999","A","","El Paso County, Colorado","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,32,506713,0,0,301,15672,"",0.52,0.08,0.06,0.00,0.00,0.69,0.69,"",-1,-11.1,-7,-17.9,-97171,-16.1,0,0.0,0,0.0,1,0.3,54,0.3
"08059","5","314","75","0","1999","A","","Jefferson County, Colorado","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,47,920041,0,0,376,19541,"",0.60,0.13,0.10,0.00,0.00,0.77,0.76,"",1,10.0,-2,-4.1,36159,4.1,0,0.0,0,0.0,29,8.4,1472,8.1
"08069","5","314","75","0","1999","A","","Larimer County, Colorado","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,51,1140437,0,0,428,22252,"",1.22,0.26,0.26,0.00,0.00,1.00,1.00,"",1,10.0,-7,-12.1,-10706,-0.9,0,0.0,0,0.0,46,12.0,2405,12.1
"09000","5","314","55","0","1999","A","","Connecticut -- Statewide","Private","Textile product mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",104,1251,37303054,0,0,574,29823,"",0.85,0.44,0.41,0.00,0.00,0.94,0.94,"",-1,-1.0,28,2.3,2015509,5.7,0,0.0,0,0.0,19,3.4,974,3.4
"09001","5","314","75","0","1999","A","","Fairfield County, Connecticut","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",31,262,6609134,0,0,485,25218,"",0.85,0.36,0.21,0.00,0.00,0.60,0.60,"",-2,-6.1,5,1.9,624875,10.4,0,0.0,0,0.0,37,8.3,1910,8.2
"09003","5","314","75","0","1999","A","","Hartford County, Connecticut","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,274,6551361,0,0,460,23925,"",0.46,0.32,0.25,0.00,0.00,0.79,0.79,"",0,0.0,27,10.9,867559,15.3,0,0.0,0,0.0,18,4.1,929,4.0
"09005","5","314","75","0","1999","A","","Litchfield County, Connecticut","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,225,10304260,0,0,882,45865,"",1.20,1.97,3.73,0.00,0.00,1.90,1.90,"",0,0.0,-5,-2.2,160532,1.6,0,0.0,0,0.0,35,4.1,1826,4.1
"09007","5","314","75","0","1999","A","","Middlesex County, Connecticut","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,120,3607786,0,0,578,30044,"",2.30,1.04,1.13,0.00,0.00,1.09,1.09,"",1,9.1,-2,-1.6,146386,4.2,0,0.0,0,0.0,33,6.1,1711,6.0
"09009","5","314","75","0","1999","A","","New Haven County, Connecticut","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",19,217,6691666,0,0,592,30778,"",0.76,0.34,0.39,0.00,0.00,1.14,1.14,"",0,0.0,-13,-5.7,-29396,-0.4,0,0.0,0,0.0,30,5.3,1567,5.4
"09011","5","314","75","0","1999","A","","New London County, Connecticut","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,70,1688205,0,0,462,24031,"",2.05,0.33,0.30,0.00,0.00,0.91,0.91,"",1,7.1,15,27.3,172367,11.4,0,0.0,0,0.0,-66,-12.5,-3446,-12.5
"10000","5","314","55","0","1999","A","","Delaware -- Statewide","Private","Textile product mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",20,289,5542213,0,0,369,19166,"",0.73,0.41,0.30,0.00,0.00,0.73,0.73,"",-1,-4.8,106,57.9,1383152,33.3,0,0.0,0,0.0,-69,-15.8,-3623,-15.9
"10003","5","314","75","0","1999","A","","New Castle County, Delaware","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,86,2735440,0,0,609,31654,"",0.64,0.17,0.19,0.00,0.00,1.10,1.10,"",0,0.0,4,4.9,194234,7.6,0,0.0,0,0.0,11,1.8,537,1.7
"12000","5","314","55","0","1999","A","","Florida -- Statewide","Private","Textile product mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",609,6342,145175411,0,0,440,22891,"",1.22,0.54,0.57,0.00,0.00,1.06,1.06,"",-12,-1.9,-214,-3.3,10103060,7.5,0,0.0,0,0.0,44,11.1,2289,11.1
"12005","5","314","75","0","1999","A","","Bay County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,29,523341,0,0,351,18256,"",1.12,0.28,0.28,0.00,0.00,1.03,1.03,"",0,0.0,-1,-3.3,32419,6.6,0,0.0,0,0.0,40,12.9,2072,12.8
"12009","5","314","75","0","1999","A","","Brevard County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",21,97,2268465,0,0,450,23386,"",1.74,0.32,0.33,0.00,0.00,1.04,1.04,"",3,16.7,5,5.4,129394,6.0,0,0.0,0,0.0,3,0.7,156,0.7
"12011","5","314","75","0","1999","A","","Broward County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",81,800,19663641,0,0,472,24569,"",1.46,0.74,0.78,0.00,0.00,1.06,1.06,"",-5,-5.8,37,4.8,1521626,8.4,0,0.0,0,0.0,15,3.3,787,3.3
"12015","5","314","75","0","1999","A","","Charlotte County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,26,502100,0,0,370,19250,"",1.54,0.42,0.47,0.00,0.00,1.11,1.11,"",1,25.0,5,23.8,65264,14.9,0,0.0,0,0.0,-27,-6.8,-1388,-6.7
"12021","5","314","75","0","1999","A","","Collier County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",21,78,1339347,0,0,331,17226,"",2.13,0.47,0.39,0.00,0.00,0.84,0.84,"",3,16.7,7,9.9,3492,0.3,0,0.0,0,0.0,-30,-8.3,-1523,-8.1
"12031","5","314","75","0","1999","A","","Duval County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,157,4026854,0,0,494,25676,"",0.67,0.22,0.24,0.00,0.00,1.10,1.10,"",-2,-11.8,-13,-7.6,129151,3.3,0,0.0,0,0.0,53,12.0,2748,12.0
"12057","5","314","75","0","1999","A","","Hillsborough County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",23,142,3067178,0,0,415,21600,"",0.77,0.14,0.14,0.00,0.00,0.95,0.95,"",-2,-8.0,-26,-15.5,-219882,-6.7,0,0.0,0,0.0,38,10.1,2015,10.3
"12061","5","314","75","0","1999","A","","Indian River County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,74,1195329,0,0,310,16099,"",1.76,1.04,0.86,0.00,0.00,0.82,0.82,"",0,0.0,13,21.3,185298,18.3,0,0.0,0,0.0,-8,-2.5,-414,-2.5
"12071","5","314","75","0","1999","A","","Lee County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",33,146,2678196,0,0,352,18302,"",2.45,0.54,0.50,0.00,0.00,0.93,0.93,"",-2,-5.7,-15,-9.3,-111218,-4.0,0,0.0,0,0.0,18,5.4,950,5.5
"12081","5","314","75","0","1999","A","","Manatee County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,296,9383879,0,0,609,31693,"",1.95,1.55,2.66,0.00,0.00,1.72,1.72,"",-1,-7.1,24,8.8,1072807,12.9,0,0.0,0,0.0,22,3.7,1175,3.9
"12083","5","314","75","0","1999","A","","Marion County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,102,1471386,0,0,278,14449,"",1.28,0.72,0.58,0.00,0.00,0.81,0.81,"",-1,-11.1,14,15.9,105362,7.7,0,0.0,0,0.0,-19,-6.4,-1015,-6.6
"12085","5","314","75","0","1999","A","","Martin County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,90,2808742,0,0,597,31064,"",2.89,1.07,1.66,0.00,0.00,1.54,1.55,"",-2,-12.5,8,9.8,519612,22.7,0,0.0,0,0.0,62,11.6,3261,11.7
"12086","5","314","75","0","1999","A","","Miami-Dade County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",108,1707,38586349,0,0,435,22601,"",1.34,1.03,0.98,0.00,0.00,0.95,0.95,"",-1,-0.9,-118,-6.5,6895319,21.8,0,0.0,0,0.0,101,30.2,5238,30.2
"12087","5","314","75","0","1999","A","","Monroe County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,28,634654,0,0,429,22334,"",1.42,0.44,0.54,0.00,0.00,1.22,1.23,"",0,0.0,-7,-20.0,-92375,-12.7,0,0.0,0,0.0,30,7.5,1611,7.8
"12091","5","314","75","0","1999","A","","Okaloosa County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,85,2973135,0,0,673,35012,"",1.39,0.69,1.35,0.00,0.00,1.95,1.95,"",-1,-12.5,-1,-1.2,-709935,-19.3,0,0.0,0,0.0,-155,-18.7,-8065,-18.7
"12095","5","314","75","0","1999","A","","Orange County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",25,189,4228027,0,0,430,22361,"",0.88,0.18,0.19,0.00,0.00,1.00,1.00,"",-1,-3.8,10,5.6,607137,16.8,0,0.0,0,0.0,42,10.8,2161,10.7
"12099","5","314","75","0","1999","A","","Palm Beach County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",46,347,7116522,0,0,394,20489,"",1.12,0.43,0.37,0.00,0.00,0.85,0.85,"",-1,-2.1,-222,-39.0,-2626713,-27.0,0,0.0,0,0.0,65,19.8,3368,19.7
"12101","5","314","75","0","1999","A","","Pasco County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,55,1175374,0,0,413,21501,"",1.03,0.44,0.55,0.00,0.00,1.25,1.25,"",-1,-12.5,-2,-3.5,118745,11.2,0,0.0,0,0.0,55,15.4,2909,15.6
"12103","5","314","75","0","1999","A","","Pinellas County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",43,246,4813269,0,0,376,19546,"",1.49,0.34,0.30,0.00,0.00,0.89,0.89,"",-1,-2.3,-99,-28.7,-2295294,-32.3,0,0.0,0,0.0,-20,-5.1,-1054,-5.1
"12105","5","314","75","0","1999","A","","Polk County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,155,3736088,0,0,464,24130,"",0.74,0.50,0.60,0.00,0.00,1.21,1.21,"",0,0.0,4,2.6,-86511,-2.3,0,0.0,0,0.0,-23,-4.7,-1185,-4.7
"12115","5","314","75","0","1999","A","","Sarasota County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",24,113,2376928,0,0,404,21019,"",1.84,0.44,0.48,0.00,0.00,1.09,1.09,"",0,0.0,4,3.7,41045,1.8,0,0.0,0,0.0,-9,-2.2,-444,-2.1
"12117","5","314","75","0","1999","A","","Seminole County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,154,3458753,0,0,432,22459,"",1.37,0.67,0.70,0.00,0.00,1.04,1.04,"",1,7.1,10,6.9,341324,10.9,0,0.0,0,0.0,14,3.3,747,3.4
"12127","5","314","75","0","1999","A","","Volusia County, Florida","Private","Textile product mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,116,2573222,0,0,425,22104,"",1.13,0.48,0.61,0.00,0.00,1.26,1.26,"",-1,-7.1,23,24.7,752105,41.3,0,0.0,0,0.0,48,12.7,2487,12.7
