"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06013","5","711","75","0","1999","A","","Contra Costa County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",83,358,5677150,0,0,305,15858,"",0.66,0.39,0.10,0.00,0.00,0.26,0.26,"",1,1.2,12,3.5,499318,9.6,0,0.0,0,0.0,17,5.9,904,6.0
"06019","5","711","75","0","1999","A","","Fresno County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",46,544,8423940,0,0,298,15478,"",0.36,0.61,0.26,0.00,0.00,0.42,0.42,"",5,12.2,69,14.5,1882373,28.8,0,0.0,0,0.0,33,12.5,1718,12.5
"06037","5","711","75","0","1999","A","","Los Angeles County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6575,25552,3057551435,0,0,2301,119662,"",4.44,2.26,4.81,0.00,0.00,2.12,2.13,"",313,5.0,2021,8.6,302930344,11.0,0,0.0,0,0.0,50,2.2,2597,2.2
"06041","5","711","75","0","1999","A","","Marin County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",90,390,25888892,0,0,1278,66439,"",1.58,1.26,1.43,0.00,0.00,1.13,1.13,"",6,7.1,-40,-9.3,6225028,31.7,0,0.0,0,0.0,399,45.4,20718,45.3
"06045","5","711","75","0","1999","A","","Mendocino County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,44,359039,0,0,158,8222,"",0.81,0.48,0.11,0.00,0.00,0.24,0.24,"",4,33.3,6,15.8,85746,31.4,0,0.0,0,0.0,21,15.3,1077,15.1
"06053","5","711","75","0","1999","A","","Monterey County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",50,351,6815892,0,0,373,19414,"",0.92,0.78,0.36,0.00,0.00,0.46,0.46,"",7,16.3,63,21.9,1040958,18.0,0,0.0,0,0.0,-13,-3.4,-673,-3.4
"06059","5","711","75","0","1999","A","","Orange County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",330,4101,183426022,0,0,860,44727,"",0.83,1.09,0.87,0.00,0.00,0.80,0.80,"",24,7.8,294,7.7,45942152,33.4,0,0.0,0,0.0,166,23.9,8616,23.9
"06065","5","711","75","0","1999","A","","Riverside County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",118,901,47476360,0,0,1014,52708,"",0.81,0.73,0.92,0.00,0.00,1.27,1.27,"",5,4.4,191,26.9,29687617,166.9,0,0.0,0,0.0,532,110.4,27665,110.5
"06067","5","711","75","0","1999","A","","Sacramento County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",92,1621,54390272,0,0,645,33555,"",0.47,1.04,0.66,0.00,0.00,0.64,0.64,"",-2,-2.1,310,23.6,8141842,17.6,0,0.0,0,0.0,-33,-4.9,-1724,-4.9
"06071","5","711","75","0","1999","A","","San Bernardino County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",82,561,9915834,0,0,340,17678,"",0.50,0.40,0.16,0.00,0.00,0.41,0.41,"",3,3.8,174,45.0,2766104,38.7,0,0.0,0,0.0,-16,-4.5,-813,-4.4
"06073","1","711","75","0","1999","A","","San Diego County, California","Federal Government","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"",10.19,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"06073","5","711","75","0","1999","A","","San Diego County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",330,3929,212199658,0,0,1039,54007,"",0.90,1.22,1.27,0.00,0.00,1.04,1.04,"",15,4.8,328,9.1,8373519,4.1,0,0.0,0,0.0,-50,-4.6,-2596,-4.6
"06075","5","711","75","0","1999","A","","San Francisco County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",322,5358,218547594,0,0,784,40788,"",1.58,3.25,1.72,0.00,0.00,0.53,0.53,"",8,2.5,876,19.5,201803,0.1,0,0.0,0,0.0,-153,-16.3,-7927,-16.3
"06077","5","711","75","0","1999","A","","San Joaquin County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",31,202,3131137,0,0,299,15539,"",0.48,0.37,0.14,0.00,0.00,0.37,0.37,"",4,14.8,17,9.2,-84381,-2.6,0,0.0,0,0.0,-36,-10.7,-1881,-10.8
"06079","5","711","75","0","1999","A","","San Luis Obispo County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",32,184,2621881,0,0,274,14236,"",0.81,0.72,0.25,0.00,0.00,0.36,0.36,"",3,10.3,6,3.4,243862,10.3,0,0.0,0,0.0,17,6.6,883,6.6
"06081","5","711","75","0","1999","A","","San Mateo County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",113,799,18958575,0,0,457,23740,"",0.96,0.80,0.25,0.00,0.00,0.31,0.31,"",-2,-1.7,-237,-22.9,-9799995,-34.1,0,0.0,0,0.0,-77,-14.4,-4013,-14.5
"06083","5","711","75","0","1999","A","","Santa Barbara County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",83,379,21085555,0,0,1071,55671,"",1.34,0.79,0.98,0.00,0.00,1.24,1.24,"",12,16.9,26,7.4,7358470,53.6,0,0.0,0,0.0,324,43.4,16830,43.3
"06085","5","711","75","0","1999","A","","Santa Clara County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",157,1264,80866002,0,0,1231,64002,"",0.63,0.47,0.33,0.00,0.00,0.70,0.70,"",1,0.6,-52,-4.0,7027671,9.5,0,0.0,0,0.0,152,14.1,7890,14.1
"06087","5","711","75","0","1999","A","","Santa Cruz County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",34,169,3261983,0,0,371,19283,"",0.87,0.61,0.25,0.00,0.00,0.42,0.42,"",-1,-2.9,8,5.0,278268,9.3,0,0.0,0,0.0,15,4.2,770,4.2
"06095","5","711","75","0","1999","A","","Solano County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",18,69,793541,0,0,221,11487,"",0.45,0.22,0.06,0.00,0.00,0.26,0.26,"",-2,-10.0,-31,-31.0,-327885,-29.2,0,0.0,0,0.0,6,2.8,282,2.5
"06097","5","711","75","0","1999","A","","Sonoma County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",63,508,13931463,0,0,528,27451,"",0.80,0.99,0.56,0.00,0.00,0.57,0.57,"",6,10.5,33,6.9,-1215052,-8.0,0,0.0,0,0.0,-86,-14.0,-4459,-14.0
"06107","5","711","75","0","1999","A","","Tulare County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,101,956248,0,0,181,9429,"",0.35,0.28,0.08,0.00,0.00,0.28,0.28,"",2,15.4,18,21.7,238999,33.3,0,0.0,0,0.0,15,9.0,813,9.4
"06111","5","711","75","0","1999","A","","Ventura County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",125,335,15748223,0,0,904,47010,"",1.34,0.43,0.40,0.00,0.00,0.93,0.93,"",13,11.6,54,19.2,3946717,33.4,0,0.0,0,0.0,96,11.9,5012,11.9
"08000","5","711","55","0","1999","A","","Colorado -- Statewide","Private","Performing arts and spectator sports","State, NAICS 3-digit -- by ownership sector","All establishment sizes",662,6377,378653025,0,0,1142,59379,"",0.97,1.09,1.26,0.00,0.00,1.16,1.16,"",39,6.3,316,5.2,42354762,12.6,0,0.0,0,0.0,75,7.0,3896,7.0
"08001","5","711","75","0","1999","A","","Adams County, Colorado","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,314,4986480,0,0,305,15864,"",0.48,0.81,0.27,0.00,0.00,0.33,0.33,"",-2,-10.5,-24,-7.1,-102092,-2.0,0,0.0,0,0.0,16,5.5,824,5.5
"08013","5","711","75","0","1999","A","","Boulder County, Colorado","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",79,495,11740400,0,0,456,23710,"",1.46,1.07,0.42,0.00,0.00,0.40,0.40,"",8,11.3,18,3.8,2241103,23.6,0,0.0,0,0.0,73,19.1,3792,19.0
"08031","5","711","75","0","1999","A","","Denver County, Colorado","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",124,2141,189596834,0,0,1703,88538,"",1.10,1.69,2.51,0.00,0.00,1.49,1.49,"",9,7.8,152,7.6,34380372,22.1,0,0.0,0,0.0,202,13.5,10491,13.4
"08037","5","711","75","0","1999","A","","Eagle County, Colorado","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",19,98,5214610,0,0,1028,53438,"",1.46,1.29,1.60,0.00,0.00,1.25,1.25,"",0,0.0,4,4.3,1520008,41.1,0,0.0,0,0.0,275,36.5,14273,36.4
"08041","5","711","75","0","1999","A","","El Paso County, Colorado","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",76,1289,34300009,0,0,512,26615,"",1.18,2.02,1.17,0.00,0.00,0.58,0.58,"",6,8.6,74,6.1,2962642,9.5,0,0.0,0,0.0,16,3.2,814,3.2
"08059","5","711","75","0","1999","A","","Jefferson County, Colorado","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",64,365,5991690,0,0,316,16431,"",0.83,0.64,0.20,0.00,0.00,0.32,0.32,"",2,3.2,104,39.8,782863,15.0,0,0.0,0,0.0,-67,-17.5,-3507,-17.6
"08123","5","711","75","0","1999","A","","Weld County, Colorado","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,66,825007,0,0,242,12564,"",0.84,0.35,0.11,0.00,0.00,0.31,0.31,"",0,0.0,7,11.9,162344,24.5,0,0.0,0,0.0,26,12.0,1348,12.0
"09000","5","711","55","0","1999","A","","Connecticut -- Statewide","Private","Performing arts and spectator sports","State, NAICS 3-digit -- by ownership sector","All establishment sizes",490,4562,161888601,0,0,682,35489,"",0.96,0.99,0.55,0.00,0.00,0.56,0.56,"",-4,-0.8,-393,-7.9,7358815,4.8,0,0.0,0,0.0,82,13.7,4300,13.8
"09001","5","711","75","0","1999","A","","Fairfield County, Connecticut","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",197,1458,81340261,0,0,1073,55802,"",1.29,1.23,0.82,0.00,0.00,0.66,0.66,"",-2,-1.0,-59,-3.9,7899176,10.8,0,0.0,0,0.0,142,15.3,7374,15.2
"09003","5","711","75","0","1999","A","","Hartford County, Connecticut","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",61,875,21863286,0,0,481,24999,"",0.52,0.63,0.26,0.00,0.00,0.41,0.41,"",-3,-4.7,-51,-5.5,-1585713,-6.8,0,0.0,0,0.0,-6,-1.2,-333,-1.3
"09005","5","711","75","0","1999","A","","Litchfield County, Connecticut","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",54,178,9525188,0,0,1029,53512,"",1.93,0.97,1.07,0.00,0.00,1.10,1.10,"",2,3.8,10,6.0,1522781,19.0,0,0.0,0,0.0,110,12.0,5736,12.0
"09009","5","711","75","0","1999","A","","New Haven County, Connecticut","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",68,1237,25616725,0,0,398,20705,"",0.65,1.22,0.46,0.00,0.00,0.38,0.38,"",-1,-1.4,-205,-14.2,2087714,8.9,0,0.0,0,0.0,84,26.8,4392,26.9
"09011","5","711","75","0","1999","A","","New London County, Connecticut","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",24,266,3569003,0,0,258,13434,"",0.78,0.78,0.20,0.00,0.00,0.25,0.25,"",1,4.3,1,0.4,559138,18.6,0,0.0,0,0.0,40,18.3,2083,18.4
"09015","5","711","75","0","1999","A","","Windham County, Connecticut","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,192,2932837,0,0,294,15282,"",1.33,1.86,0.66,0.00,0.00,0.36,0.36,"",-2,-11.1,-9,-4.5,-274037,-8.5,0,0.0,0,0.0,-13,-4.2,-706,-4.4
"10000","5","711","55","0","1999","A","","Delaware -- Statewide","Private","Performing arts and spectator sports","State, NAICS 3-digit -- by ownership sector","All establishment sizes",80,2755,56560047,0,0,395,20532,"",0.70,2.46,0.96,0.00,0.00,0.39,0.39,"",4,5.3,298,12.1,7732538,15.8,0,0.0,0,0.0,13,3.4,656,3.3
"10003","5","711","75","0","1999","A","","New Castle County, Delaware","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",65,2000,42426309,0,0,408,21218,"",0.83,2.52,0.93,0.00,0.00,0.37,0.37,"",3,4.8,148,8.0,5568457,15.1,0,0.0,0,0.0,25,6.5,1319,6.6
"11000","1","711","55","0","1999","A","","District of Columbia","Federal Government","Performing arts and spectator sports","State, NAICS 3-digit -- by ownership sector","All establishment sizes",1,1090,34760372,0,0,613,31883,"",29.97,177.82,130.14,0.00,0.00,0.73,0.73,"",0,0.0,66,6.4,4529854,15.0,0,0.0,0,0.0,45,7.9,2349,8.0
"11000","5","711","55","0","1999","A","","District of Columbia","Private","Performing arts and spectator sports","State, NAICS 3-digit -- by ownership sector","All establishment sizes",161,2214,107093448,0,0,930,48366,"",1.29,1.31,0.84,0.00,0.00,0.64,0.64,"",5,3.2,156,7.6,15468547,16.9,0,0.0,0,0.0,74,8.6,3854,8.7
"11001","1","711","75","0","1999","A","","District of Columbia","Federal Government","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,1090,34760372,0,0,613,31883,"",29.97,177.82,130.14,0.00,0.00,0.73,0.73,"",0,0.0,66,6.4,4529854,15.0,0,0.0,0,0.0,45,7.9,2349,8.0
"11001","5","711","75","0","1999","A","","District of Columbia","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",161,2214,107093448,0,0,930,48366,"",1.29,1.31,0.84,0.00,0.00,0.64,0.64,"",5,3.2,156,7.6,15468547,16.9,0,0.0,0,0.0,74,8.6,3854,8.7
"12000","5","711","55","0","1999","A","","Florida -- Statewide","Private","Performing arts and spectator sports","State, NAICS 3-digit -- by ownership sector","All establishment sizes",2142,27019,1257346343,0,0,895,46535,"",1.02,1.42,1.53,0.00,0.00,1.07,1.08,"",-95,-4.2,-3508,-11.5,107434531,9.3,0,0.0,0,0.0,171,23.6,8867,23.5
"12011","5","711","75","0","1999","A","","Broward County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",310,3031,109127554,0,0,692,36004,"",1.33,1.75,1.35,0.00,0.00,0.77,0.77,"",-15,-4.6,-962,-24.1,-34814306,-24.2,0,0.0,0,0.0,-1,-0.1,-48,-0.1
"12021","5","711","75","0","1999","A","","Collier County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",20,267,5675762,0,0,409,21291,"",0.48,1.00,0.51,0.00,0.00,0.52,0.52,"",-3,-13.0,-15,-5.3,71191,1.3,0,0.0,0,0.0,27,7.1,1411,7.1
"12031","5","711","75","0","1999","A","","Duval County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",62,991,104944079,0,0,2038,105951,"",0.66,0.86,1.93,0.00,0.00,2.25,2.25,"",-5,-7.5,-179,-15.3,12970093,14.1,0,0.0,0,0.0,526,34.8,27330,34.8
"12033","5","711","75","0","1999","A","","Escambia County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",18,271,3495204,0,0,248,12917,"",0.56,0.79,0.26,0.00,0.00,0.34,0.34,"",-7,-28.0,-267,-49.6,-3015594,-46.3,0,0.0,0,0.0,15,6.4,815,6.7
"12057","5","711","75","0","1999","A","","Hillsborough County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",110,2476,244016832,0,0,1895,98556,"",0.88,1.56,3.39,0.00,0.00,2.16,2.17,"",-17,-13.4,-237,-8.7,34831451,16.7,0,0.0,0,0.0,412,27.8,21449,27.8
"12071","5","711","75","0","1999","A","","Lee County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",45,657,9443906,0,0,276,14367,"",0.80,1.50,0.54,0.00,0.00,0.36,0.36,"",-16,-26.2,-337,-33.9,-1944705,-17.1,0,0.0,0,0.0,56,25.5,2908,25.4
"12083","5","711","75","0","1999","A","","Marion County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",49,667,11322898,0,0,326,16965,"",1.87,2.93,1.39,0.00,0.00,0.47,0.47,"",-2,-3.9,-11,-1.6,776062,7.4,0,0.0,0,0.0,27,9.0,1409,9.1
"12086","5","711","75","0","1999","A","","Miami-Dade County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",372,5794,266757977,0,0,885,46042,"",1.10,2.18,2.09,0.00,0.00,0.96,0.96,"",20,5.7,-1,0.0,49985408,23.1,0,0.0,0,0.0,166,23.1,8635,23.1
"12087","5","711","75","0","1999","A","","Monroe County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,22,7853083,0,0,6943,361061,"",0.90,0.21,2.09,0.00,0.00,9.86,9.86,"",-3,-15.8,3,15.8,-3763675,-32.4,0,0.0,0,0.0,-4662,-40.2,-242407,-40.2
"12095","5","711","75","0","1999","A","","Orange County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",187,1965,128612767,0,0,1259,65468,"",1.57,1.20,1.75,0.00,0.00,1.46,1.46,"",-1,-0.5,-380,-16.2,9237040,7.7,0,0.0,0,0.0,280,28.6,14562,28.6
"12099","5","711","75","0","1999","A","","Palm Beach County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",208,2003,59536578,0,0,572,29721,"",1.20,1.55,0.95,0.00,0.00,0.61,0.61,"",-12,-5.5,-411,-17.0,6097827,11.4,0,0.0,0,0.0,146,34.3,7582,34.2
"12103","5","711","75","0","1999","A","","Pinellas County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",122,1838,35019291,0,0,366,19049,"",1.01,1.58,0.68,0.00,0.00,0.43,0.43,"",-2,-1.6,-48,-2.5,1092935,3.2,0,0.0,0,0.0,20,5.8,1060,5.9
"12105","5","711","75","0","1999","A","","Polk County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",21,353,6828190,0,0,372,19339,"",0.47,0.71,0.34,0.00,0.00,0.48,0.48,"",-8,-27.6,-77,-17.9,-800332,-10.5,0,0.0,0,0.0,31,9.1,1581,8.9
