"V1"
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0.00502146487806036
0.00671755090890921
0.0218688227725
0.0036042955855507
0.00246169337165326
0.0288361639849369
0.00190028227205445
0.0170165618663879
0.00816894014112363
0.00529822420998271
0.0106076997459539
0.00490933350248075
0.00992986628401266
0.0103731129414248
0.00703654905405184
0.00896197563911427
0.0278542517985302
0.0267434846032128
0.00505593761876104
0.00121856076735962
0.128289505879339
0.00553632117511514
0.00331777211982287
0.0132076511718915
0.00740593546116079
0.0025432338294697
0.0263617882955336
0.00485410715136334
0.00541423005625614
0.00429379293989901
0.0371758573526154
0.00371192305820331
0.00514453223449997
0.00409803529564735
0.018548826511557
0.00002174127183069
0.0223487109302419
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0.00376426089506815
0.0069306648849013
0.0133227682176605
0.00293710447431426
0.000443250020118449
0.0242849157761928
0.00673403336374783
0.00529175125057407
0.00743742065028756
0.00428752081033679
0.00756971258548921
0.000953964703272434
0.00218501955542409
0.00271172318041499
0.0068075817821157
0.0145083123157222
0.00461204122415054
0.0253948876071214
0.000711898502084884
0.00524273017783755
0.0374973774500108
0.00422341148218995
0.000960766636050232
0.00291006469934599
0.00307397832024481
0.00618918672368905
0.0226964455385375
0.00314682516421253
0.00360164835795716
0.00364638499743032
0.00741495113603238
0.00207457599531435
0.00104886939963227
0.00075506749492808
0.0147427644643166
0.0000353396293242176
0.0183933948825826
