"V1"
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0.00507049070586912
0.00277796415430682
0.00713833316049846
0.00179761756231802
0.0022393784574269
0.0258935115845072
0.00304835212918571
0.010446456956922
0.00436671458527446
0.004526867111974
0.0211276710890481
0.00554580642429903
0.00244342185028535
0.00402229036432466
0.00422097318847967
0.0104722183408882
0.0166417296684037
0.0137849470892334
0.00452107195000721
0.00311279909286628
0.0698111167730056
0.00359868960418468
0.00316095909356623
0.0144128407255527
0.00141908392243109
0.00415036271658841
0.0153427919103772
0.00505963998636866
0.00240684508582221
0.00289220529301842
0.0381296857886436
0.00110364415846424
0.00280635060872875
0.00255029359700781
0.0115491539334659
0.0000315099559024763
0.0125379418035402
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0.0057219221561651
0.00350457729700263
0.00585551533785421
0.00299377079873334
0.000385573456914126
0.0179848256357901
0.00669506385421825
0.00757394164757793
0.00269256322813774
0.00431098705946804
0.00602282901283722
0.000626747647359668
0.000908276046473633
0.00211920238123454
0.00353339028027661
0.00584773163912449
0.00391434771843787
0.0103850683402211
0.0000802905258200957
0.00945929404544695
0.0435396914612093
0.00344668043620175
0.00111793582745804
0.00199990962405919
0.000950844824248803
0.0051753695296471
0.00970556176708696
0.0034420854426769
0.00226976729022831
0.00134990904096504
0.0128635272334108
0.00197148975827402
0.00424780663990768
0.000779860047847039
0.0086756094433536
0.0000325291303300719
0.0154042190642334
