"V1"
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0.00507936691697343
0.00572893513718645
0.0196587180201649
0.00281360941142149
0.00249142820614854
0.0259575586434835
0.00217616976936783
0.0190428102427869
0.00939074501025441
0.00410021412887302
0.00983443213917455
0.00524981734231526
0.00867893075180062
0.00848356970002417
0.00618941260273056
0.00643299076099226
0.0218309263470981
0.0228221661440584
0.00537815965349634
0.00180036807621052
0.105197575216177
0.00458715379991401
0.00241567550575275
0.0122546558088749
0.0048863419271007
0.00303117471469281
0.0217094838870402
0.0043262013936599
0.00473231913718249
0.00242952145129428
0.0365204680902005
0.00428685137590038
0.00520767230532182
0.00351466159023064
0.0136051810110655
0.0000221857846290888
0.0162137405822099
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0.00388041091418339
0.00551100428131929
0.0131992987525797
0.0025845517096698
0.000385450875845653
0.0214062932032518
0.00573124984633041
0.00556059478829406
0.0050924448293147
0.00330869717592324
0.00575816452624029
0.000538778786879179
0.00148829924995356
0.00262662481815162
0.00579074324863927
0.0134620210711025
0.00465506130765409
0.0177905895176077
0.000197957121076024
0.00588950567187345
0.0345412967263528
0.00322193331317459
0.000916771249318386
0.00247349321069765
0.00175729502818932
0.00446555659348874
0.0154964715441834
0.00313465717364735
0.00276271489492335
0.00258628156309436
0.00984535373150978
0.0027473695183678
0.00176083538375717
0.000539312391277138
0.0105366178159933
0.0000385944745866866
0.0188803114153664
