"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24480699.700816,847.468493747348,8675.91386688459,5478.84095007287,65154.1766631091,11072.843019333,10521.228377684,3329.49922001853,49328.3567882298,38032.1067192561,1486.97513051805,1607.64706105005,37899.8803930086,13349.9841294858,5537.42920589278,5550.88501625573,9264.214907993,10595.1997350141,2127.34768763145,14385.9668761727,18051.3488355858,21399.6129188431,12040.9863200658,6708.64457123616,14982.7490556552,1085.61962360854,3682.4573297426,4531.51821879589,2758.54411965328,25183.1105646119,2546.44606943339,59292.8817428687,20526.9807841262,974.470568637777,27724.9313046133,5990.15232879116,4702.64759026228,27158.4721216597,2164.2607440691,9265.23167934965,1418.6566413384,20265.9773114977,49505.2007000768,3652.3421849201,1071.93454236103,19846.5860898868,10393.0711604692,2908.8658444398,11120.6437846635,755.773167970272,9827.3811927208,3301.8883528835,6208.83812240171,211.700609909452,8970.61917230346,28692.9198536299,19191.6627925969,181.307026355825,1131.65841401613,29301.2558157142,3161.91000333831,14732.4605802124,169.437256614632,2187.68284899627,30343.5719214185,40609.1832691981,2580.46296268187,920.886386701027,1615.16258011985,4533.93377135435,2251.73029486495,26139.5816389543,87935.9620022609,11184.4355610521,196.174787887519,23955.138701714,7586.50386403158,2748.651972408,2801.1672902419,455.223713750407,48337.9883037669,4930.57198501669,306.339114017,318.391923309571,4238.36477900623,3892.74363858921,4762.8883539606
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3939.67131602957,3463984.57131307,7023.41503104955,2368.30301405896,61128.4847214034,8234.55019239124,6484.41871258073,1857.92658702151,20473.5563989536,11484.1144132119,1766.20832511221,1584.0939907415,20007.8695776364,6452.79764044355,3288.36111199532,3179.43898301327,3790.07844898545,4157.32562836831,1446.75754307992,7780.31380402573,11541.3505413934,12215.3362800998,8197.72552832223,2127.4010206714,7331.75866457086,1049.130638255,2348.01050734642,4110.35089607629,1796.76927839277,14755.2804256902,1833.02115580234,35748.6390168498,9005.32733719286,777.544175206835,14044.1773989721,3232.13656437521,5301.90443417426,15215.8858196143,1365.763639192,3676.23589341314,1020.00575733982,6739.20885313628,26304.6363177793,3190.15391942617,703.719741948597,9992.7452450714,12111.2205050877,1403.94014152379,6714.93150473646,622.133238995714,10752.1026300179,3382.06853721204,6225.79083369554,218.424866910867,7212.76121924739,21583.2595413918,23899.8057108123,188.504652515858,1161.43722439463,29849.5449816774,3287.27046126263,14031.171360423,183.534401471855,2378.0520987363,29961.9193550043,40375.9862839754,2633.14410669005,949.227041834737,1885.92145594166,5173.20711561534,2214.37029637336,26112.3476277781,114233.002556209,14321.9166589694,209.185861746931,15531.3059583091,7644.64562946465,2869.15307692084,2603.84870708112,473.70870732195,44922.9647643333,5580.29602017173,315.888084485065,323.260796018789,4488.93537783319,4065.09729275391,5880.13661186705
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5419.79175878978,943.798477003688,30052892.9605787,3491.89475147785,122786.805877387,14413.0970539583,7523.12494480086,2226.32809697406,27134.452019543,15290.4352064457,1752.46308451641,2230.5724709846,26054.4159192357,8348.66310784865,4453.9964702981,4818.23908052436,4972.84791917853,6151.13648845297,1616.15866114832,9411.83823060359,13211.6890852609,15042.233108724,10476.3459056758,3039.11273517477,10378.825530795,1342.90991012712,3409.69084459359,9164.44488804598,2042.66468674658,17414.633196294,4083.31648054767,41851.78605111,11405.076979127,977.580371061334,17564.186304854,5123.49208044489,6405.47324191116,18254.1878984876,1570.95471475517,4747.0806625984,1402.36571113845,9107.42829688408,43786.5993442212,5785.43768144288,798.163725555433,12296.280065926,13457.680674961,1753.38169659756,8483.82152027318,958.589203289469,10468.3661165961,3098.32713071552,5764.62757387522,199.777120075893,8156.48080003296,23795.1081078778,19995.5860382191,172.181909709133,1061.71243642785,27379.6722039342,2972.34220012996,13468.5952725778,161.711790252807,2089.34906651949,28046.4361814824,37519.2569833066,2428.76734274893,866.638403274296,1688.70161750724,4524.56467846227,2069.73563461772,24335.0283711477,93693.8351896846,11787.8737515784,186.504942169141,26820.2967444834,7053.37211499689,2593.92975159092,2535.43150892576,430.588880064382,44464.3467013944,4803.13220861011,288.20831185111,297.965155389897,4008.78337640774,3696.5558258271,5004.0337965446
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9479.00577448441,881.403830146818,9670.92179833433,14438981.5081583,71087.0108319077,13031.7268704028,9761.98319446628,3002.15263251525,38010.4169741032,24443.6657542581,1538.02869171808,1771.06119728528,40729.3145848101,13168.6958283814,6470.99564021813,7586.5891647023,8301.44240003886,10979.7386735909,2018.86549624505,12894.8277008724,16879.2873552203,21226.5783082157,13425.6658128757,6117.37239931371,20112.9180813328,1197.24354346613,4518.38409380761,5004.03674692047,2597.00443500694,23063.5740282147,2963.12933062262,55054.7162343667,16652.146625071,1082.60406667696,25884.7968070547,9178.28661260342,5082.97921031991,24873.1366224447,2015.10378178202,7085.00456198091,1638.39881924581,17743.3184381168,60887.5248631122,4097.77931544484,1016.29697710093,17262.501006193,11215.8305377616,2558.88765591392,11863.8242555418,862.849328343738,9948.53565442788,3272.2117686385,6141.50113515285,209.905178893617,8706.38737123273,28156.6562203564,19460.8583340374,179.881642294573,1121.82724296898,29028.7887564397,3139.78820750495,14483.5616633225,168.925497746386,2181.97604768288,29959.8245678456,40145.312335485,2555.43758665369,913.154307354052,1634.79715472602,4547.43536784127,2223.86294385688,25833.6894745472,89614.4585510354,11373.4184359727,195.241211114451,24809.8022794671,7508.66557535151,2729.60352956033,2746.33793334961,451.78577269431,47100.3972034106,4934.13523778372,303.789891671633,315.223134317089,4216.80611507734,3864.16451558015,4835.12778260674
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4946.36331009877,998.276740815759,14922.0360374236,3119.31985130016,263581994.762772,12486.0326219259,7154.69955640665,2102.9385692804,25085.8206430836,14083.0352917603,1849.71792693535,2383.82089144123,24168.2673200323,7748.993935564,4105.4782515948,4282.59951465725,4595.52275186766,5493.90714252226,1548.55888147434,8871.0944072295,12599.5143476165,14135.9716689161,9846.60458117058,2742.89868298041,9405.49826733337,1370.52102214294,3095.60286228796,9495.60426547773,1950.48256116477,16502.5059130219,3063.57008908476,39724.196068778,10637.5545418126,937.067278738585,16429.2322450131,4467.97872513699,7665.94911422708,17235.0057950495,1496.77962659386,4407.51892856291,1307.47927468189,8347.14939590811,37366.8185651144,5486.25253904763,762.334149999883,11545.1926217239,15169.4903771156,1640.31805343442,7947.31751867868,899.732865954428,10624.8307568263,3085.54134527931,5726.94693896574,199.168286628152,7927.596255951,23770.4295978491,20454.1290002339,171.87631135483,1057.46188744085,27245.8414169514,2963.53936609728,13312.5612857221,161.913999509492,2092.52012559395,27821.4483157363,37237.7811245151,2418.7374788885,863.691262872603,1721.01722120336,4579.79145506962,2051.85835811774,24173.0472522993,96436.0180882475,12098.8638248966,186.485392906259,25111.5093324387,7010.52476341274,2588.02626461898,2499.89044724583,429.639425242879,43821.5247519739,4835.75772947474,287.227618688907,296.474229281507,4004.13807584585,3691.09198947171,5123.15072629482
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6061.3009334073,969.6391801083,12629.8050275493,4123.20167834181,90030.0347676943,51223636.8247214,8382.8997879324,2486.50389769121,29073.5772116275,17030.0493537278,1656.73513405491,2460.81406010373,31406.4164635592,9845.37099545893,5719.3665056775,6489.12114032279,5751.80194149734,6749.82593899708,1794.65829760873,10549.5922519795,14684.7983900894,17667.3952614374,13335.0991461625,3409.04291424028,12860.0218339596,1619.20988517601,4899.5429240969,6761.80594107458,2274.76218228466,19444.9025490367,4173.45018950763,46907.7015127436,12716.0373877643,1269.81673470829,20298.5313830996,6339.20873169882,6396.48199825063,20579.3759491874,1744.98886237635,5269.37119465471,1971.54626698723,10446.0975789101,47019.5114637509,6398.55227119603,893.276240101653,13765.940034893,14003.6673416075,1991.98487861397,10338.0740566136,1535.08048630998,10207.5165758446,3226.19982314875,6028.8753648061,207.273635760267,8229.77150447991,26765.4495096947,20124.5417584254,177.941681976668,1106.53210155374,28589.7740365823,3105.70705277204,14059.4180261734,168.482032828723,2177.81483790741,29312.489047471,39344.9728689879,2517.63510821934,901.499205564945,1682.15713342804,4604.85184217436,2174.70262276136,25336.4772477462,93625.6922419308,11829.7692562027,194.106220857651,23637.8433068346,7378.84525481352,2701.87850235753,2651.78038741594,446.913181214419,45269.686277229,4964.38786643437,299.935571190013,310.214813988501,4186.90374284716,3825.71447694684,5008.93300717305
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6436.44474572764,853.324508144682,7367.3364555162,3451.78358127588,57653.7085137372,9368.43760281959,53250195.9240805,5605.97281415036,33778.4492125457,20086.8024534918,1407.49185179013,1468.91771746203,32754.6599297348,11305.1545971521,4732.45917257935,4282.13488278263,6824.78340136266,6044.23972760941,4059.40908523996,21231.1091344249,49458.9278347692,22745.1600511297,11272.6466356273,3256.50118892271,10879.8557439345,1008.46836070856,3073.02384270906,3987.29452058101,6445.45762986909,59466.2336541408,2081.76259221647,157845.580390292,18574.7877736513,922.629695258317,28256.3848397561,4330.84861949617,4372.41188926199,45536.0275135091,6577.65264316544,6983.89919934719,1267.02758886526,11550.6489671321,34643.8875264137,3222.27080710782,2245.34779753445,24189.1463257889,9780.8289493721,3067.61068365116,10614.9199673358,669.16567564896,9504.96156531835,3587.0934944927,6824.29811111557,228.052966692922,8970.45653568034,40808.8801066022,19594.7644666637,193.581479491279,1231.7704732313,32047.8450860356,3457.21740988876,16176.1379571263,183.571026458339,2371.43943488256,33338.6372905004,44956.3486687059,2774.86753498474,997.830747840893,1637.74879314544,4723.44467715165,2507.71914418627,28428.8802603327,88580.6581188153,11347.0230625367,212.359278997077,18917.6005922368,8340.59925837938,2984.76629273071,3097.66657224816,490.639792710768,48485.8453636377,5258.8974147294,332.264600141883,345.942749394844,4622.70873312515,4169.45536021217,4827.77193614615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7069.8563793769,848.640579207854,7567.51817563849,3684.59999898266,58818.5764362395,9645.2638991888,19458.217949056,12353125.0081558,36740.9927623862,22514.8969708516,1419.42520315667,1491.15892738345,34774.5903743288,12284.6622969464,4940.50577749276,4487.19361896295,7650.07823720931,6463.62859712923,3135.81057178509,36302.1584653843,29832.8365712762,24063.3790171288,11552.3646213384,3518.73296690173,11570.3225903149,1021.5330968984,3190.00543228192,4072.13764056613,4380.83298226929,63348.6168273323,2151.08234203589,115970.898293487,22498.836413713,935.995850696614,31559.4124934606,4555.8010226274,4422.34982756479,64490.9047796833,3686.64597254571,8070.72718198906,1300.3458193612,12886.7907280109,36459.9582103189,3291.4015049937,1662.52117327871,34238.5297531461,9871.14507915132,3786.8333705823,11035.577530932,684.009814006661,9555.84894011603,3517.94802627741,6673.2755363295,224.154969032207,9016.938049116,38409.1644383492,19455.9154175352,190.708238185094,1207.31550424251,31372.7650416723,3383.24836766454,15842.740262039,179.979025577046,2324.53208226017,32615.9615803495,43876.4170427388,2729.33405737226,979.193523806451,1628.60194423034,4675.14386374075,2443.73390324192,27886.4251300722,88182.4865742839,11279.8356151276,208.314499558165,19674.8770227199,8154.51589219673,2926.48822048289,3029.61443862485,482.106080600267,48544.2105216377,5174.67085489573,325.965046901908,339.321660122783,4525.42775748044,4103.72402020985,4800.71765960948
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9001.11740457931,803.63091983553,7925.98898991048,4008.92855812146,60295.422074326,9691.51215527254,10075.3440924782,3157.32283691452,124600237.698619,27836.4468213942,1440.00527792388,1462.5826111554,30132.8270584226,10401.2218056863,4532.23162409659,4504.76329451466,6791.30867619516,8239.44112479347,2047.43001689964,13408.0577975445,17390.8704595877,18102.1470890988,10262.3326214652,4354.80315115858,11380.3015809727,980.244961017654,3072.3460980222,4151.11475691281,2642.65493783719,23953.87955845,2262.93223655469,55932.9937888785,18600.5421837369,855.480270290726,22964.1227010916,4843.67459858203,4345.93833997102,24920.4352359941,2090.21236519444,8488.74120487554,1217.98463770641,13000.7878728382,42029.9240436451,3294.13809577088,1014.60433815925,18297.5369846284,9588.86848079249,2485.20838028095,9285.03855178035,669.320886131214,9755.64684073599,3287.61696401028,6181.04367682777,211.073602647426,9382.26095070477,26077.6145447154,18774.0331616934,181.01095491675,1125.72914588614,29139.0156642228,3133.92702413006,14803.059078264,167.344799827518,2159.05613634441,30291.7538679333,40390.1874051261,2578.51640173224,916.705003012024,1587.67613613509,4485.98577334765,2239.46233596502,26123.6996971205,85678.0342759053,10912.4657080306,194.29097596626,23349.774852201,7545.50533578442,2728.80144132443,2821.00682610446,453.202070302104,50915.3297894089,4863.20191784097,304.839571265396,317.454694202489,4191.65575296901,3880.38909309167,4659.43895455612
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12937.5887917308,840.357425653836,8326.36487875437,4806.12655150858,63103.7948419367,10583.0820533956,11169.5112821937,3606.95937087677,51893.980181937,86395916.2167077,1465.75723903454,1563.35695833917,37066.3538108967,13330.6061091596,5337.31204837024,5191.63647234963,9431.60664050849,8901.51072426289,2225.06770869993,15652.9940649717,19057.9759671907,21831.319152697,11781.0798919374,5204.96756756712,13892.8623276945,1058.3095558092,3512.17038219162,4379.43424849004,2900.90424870016,26981.6792100261,2418.14345897127,62969.7556362428,24512.8024382395,952.897391662393,28958.0531025653,5492.50346449915,4593.63549372678,29084.6994449855,2291.01623052832,12112.1045109294,1372.3504476711,19940.0701916972,45039.243458528,3526.72565082837,1123.24029867452,22095.0210608488,10171.0063906501,3182.61490093051,11016.0827188693,729.446021280851,9758.44918429039,3336.42148950422,6282.87283465082,213.739269112992,9050.67940667779,29584.1974077094,19161.440450864,182.886523609994,1143.56397340807,29625.9038091381,3194.69599447396,14934.7326821096,170.876639491371,2206.10045420293,30721.1958277133,41122.4962299545,2605.85694769573,930.165610433349,1611.76584868825,4549.9105816619,2281.84673628342,26436.4614137363,87566.0807966202,11151.5911623523,197.927007672882,22866.0722491915,7675.76043125846,2775.62906041384,2843.59680489373,459.502552549308,48703.6763597493,4960.87271118997,309.443372609557,321.817042098735,4279.12408467999,3927.09945372479,4750.14299429811
