"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23290208.7474036,842.249800409533,8310.92960195278,5205.92001166358,62527.1327563035,11044.5017429045,10617.1852013952,3379.27720836521,46589.8247363373,37329.2544461451,1421.54645612763,1545.08982672438,37007.6396121693,13118.9052116143,5366.50914488786,5363.12174864152,8931.55175776883,10227.4889312135,2020.64713787545,13699.3340115333,17731.3052596368,20798.9175014943,11676.7674892987,6470.18619078201,14656.2977473318,1030.27758591045,3536.08182660968,4348.62242815611,2643.69201578618,24047.6672693691,2391.66543738973,59430.6886757337,19469.4548806649,927.693701063318,26608.0431919028,5788.79871313823,4636.10273984547,26512.0071870111,2044.60860598101,8971.47188982343,1266.41409937084,19444.4845461023,48613.589720367,3526.5752919194,1014.73261732692,19072.7727842677,10086.1604049914,2801.97205932543,10676.6223757606,705.749499852083,8717.56140247626,3025.21678920055,5753.3999369849,180.002735036155,9652.92153454363,27802.1560189239,17209.3278279217,166.623607220719,916.216267188704,27649.4384149851,2891.36555242766,12483.9541120697,141.239074681211,1985.41629789404,27488.1500482555,36524.1341749638,2227.4419453895,727.998132847513,1294.39184067499,4205.35278397769,1993.77614133479,23708.3897875576,91508.0204121277,9649.84917602772,165.772113478697,22682.4846721299,6931.81847014474,2653.98216927801,2559.21430685408,397.535386302852,49221.8380365935,4257.12587499286,265.005604092451,277.725428660324,3847.58850332592,3631.34810726003,4700.04901943182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3748.08598070539,3442653.42645284,6727.94921479668,2250.32925155616,58663.7584130661,8213.47361225189,6543.55859634114,1885.70369159078,19336.9385575066,11271.8822594799,1688.49305803229,1522.45326040111,19536.8433635755,6341.10421208179,3186.86150613664,3071.8918349671,3653.9827896168,4013.04391714994,1374.1930882389,7408.96447443008,11336.7267688325,11872.4470627733,7949.75863196426,2051.7826753292,7172.01079724227,995.648713214319,2254.67847696599,3944.45376389075,1721.96071168654,14090.0018380514,1721.6046304535,35831.7250493077,8541.38346603211,740.220235328604,13478.4131553255,3123.49118312289,5226.87979523961,14853.6954656087,1290.25677616724,3559.67860486689,910.544267650212,6466.03123962935,25830.8779605454,3080.30228824637,666.166960194492,9603.13066877718,11753.5722433195,1352.34873654774,6446.81992728161,580.9550284006,9537.85276512276,3098.67852196328,5769.1091125451,185.720170861486,7761.36148012582,20913.2131629604,21431.1597669202,173.238322923227,940.325866117485,28166.8185444666,3005.99971636535,11889.6974777843,152.990136608575,2158.1845815715,27142.4121424129,36314.395458452,2272.91602953328,750.402573090058,1511.37809578503,4798.29702921478,1960.696036758,23683.688759004,118873.27654849,12356.8449132978,176.766763889834,14706.1811548726,6984.94283028993,2770.33294266283,2378.93926837552,413.677864909092,45744.3715253101,4818.10683421395,273.266157745453,281.972426342314,4075.05654951523,3792.12831113114,5802.55682326654
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5156.22849723794,937.986585634842,28788607.3516403,3317.9508094864,117835.990032008,14376.2062963557,7591.73814738252,2259.61302264719,25628.0453317007,15007.8603488119,1675.35262437165,2143.7757802628,25441.041624567,8204.15357001525,4316.51799064387,4655.25816644375,4794.28089857192,5937.65874390591,1535.09762037907,8962.61729874491,12977.4508431391,14619.991803268,10159.4547179399,2931.08765005481,10152.686712024,1274.4518892373,3274.15764808538,8794.56037856271,1957.61825406623,16629.4510619777,3835.12025393994,41949.0568549754,10817.5008293152,930.654225693547,16856.6198666259,4951.27047429169,6314.83254418708,17819.6755174525,1484.10376993481,4596.57159120443,1251.871423507,8738.25357896886,42997.982952663,5586.21852699221,755.571104653779,11816.8512572867,13060.2710085439,1688.94915954611,8145.0822838355,895.14139884331,9286.15900974967,2838.71235261203,5341.77365658967,169.86454609974,8776.86006377558,23056.3954967687,17930.2126637961,158.237501714815,859.586420499042,25836.1813973572,2718.01785579261,11412.9832163092,134.799300205243,1896.17416005284,25407.181727713,33745.036612018,2096.49909069364,685.112896171488,1353.32605023194,4196.66268331367,1832.63046048715,22071.6745234612,97499.7849322186,10170.4912320213,157.600876088765,25395.4267342728,6444.69389060022,2504.58893238892,2316.4316584359,376.022407452963,45277.3677296045,4147.09256216578,249.321142132475,259.907662375089,3639.1744542118,3448.33419504685,4938.0129011623
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9018.04384284929,875.976163714084,9264.07886075621,13719723.4718708,68220.7525469691,12998.3717715424,9851.01546967573,3047.03659520183,35900.2160274903,23991.9346375633,1470.3535999104,1702.14514412414,39770.4631300993,12940.7548846106,6271.25981905193,7329.96652390908,8003.35087176281,10598.6822863437,1917.60604552845,12279.3659415417,16580.0239852727,20630.7400393602,13019.5628430146,5899.93075376436,19674.6881945836,1136.2112114454,4338.78099569783,4802.06972107418,2488.87804290479,22023.6953195269,2783.02143981505,55182.6729360989,15794.2476193942,1030.63653816216,24842.0377994276,8869.76671302358,5011.05247442694,24281.0705235455,1903.69785409039,6860.37019546436,1462.57473769546,17024.0830660949,59790.9130944982,3956.67397902978,962.064054101284,16589.4405157713,10884.6234315552,2464.85472285655,11390.1293811329,805.738424879158,8825.03372276213,2998.02686291922,5691.00233367221,178.476133419101,9368.5923490464,27282.5405432037,17450.7177675287,165.31366000723,908.256728579394,27392.3313058938,2871.13657742113,12273.0427955195,140.812484033705,1980.23713019995,27140.5144810602,36106.9259757618,2205.84017350963,721.88560972966,1310.12699543783,4217.87589949674,1969.10122369976,23430.9480607966,93254.6993924861,9812.9022178984,164.983220081984,23491.7429170353,6860.69731910768,2635.58979797102,2509.12087791708,394.533119099848,47961.6178488096,4260.20243803661,262.800341438455,274.961372109757,3828.01754334373,3604.68805618003,4771.33535464273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4705.82276816453,992.129373432748,14294.2856427138,2963.93521634297,252954257.467194,12454.0742439903,7219.95260665857,2134.37874832176,23693.1465636684,13822.7737858652,1768.32813804667,2291.06095320023,23599.2968250981,7614.86425302244,3978.75724675193,4137.73705103205,4430.50487493519,5303.23881517522,1470.88841653646,8447.68282719787,12376.1297316656,13739.169472844,9548.76196992171,2645.40250908893,9200.56676888815,1300.65545926619,2972.55447750226,9112.35389200832,1869.27413527451,15758.4493102615,2877.35710763171,39816.5219848047,10089.5202451104,892.085856603705,15767.3869912302,4317.79161442819,7557.47204310539,16824.753449297,1414.02948520751,4267.77586788227,1167.16768514908,8008.79300998028,36693.8253191861,5297.33570127101,721.653512166168,11095.0485200551,14721.5304161021,1580.04033184125,7629.99963763038,840.180687881731,9424.95388111714,2826.99791268223,5306.85701707679,169.346873118912,8530.56663608059,23032.4831243218,18341.3920515218,157.956652697663,856.145079827563,25709.8951342024,2709.96822406402,11280.7635425335,134.96785727986,1899.05203257943,25203.3659004702,33491.8755975409,2087.84136539692,682.783061850277,1379.22378601755,4247.88709250623,1816.8011724774,21924.7589546918,100353.358407073,10438.8111920569,157.584356521395,23777.4213132122,6405.54409664625,2498.88877488722,2283.96048334795,375.193272507127,44622.791918921,4175.2619002223,248.472771252012,258.607164271213,3634.95744931289,3443.2372522092,5055.55825752252
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5766.54122411308,963.668162227812,12098.4857711645,3917.81004869634,86399.9857611831,51092528.377831,8459.35440028981,2523.67860591732,27459.517302861,16715.3255602809,1583.83681759182,2365.05814108425,30667.0451183668,9674.95448757343,5542.83070978513,6269.62126135154,5545.26392696217,6515.57042861338,1704.64432006647,10046.0670589142,14424.4424780929,17171.4646382862,12931.7356599766,3287.86868245673,12579.8215224434,1536.66681709046,4704.78898768506,6488.89390938155,2180.05236032773,18568.1806615913,3919.77536564676,47016.7231403524,12060.9220998237,1208.86256004674,19480.8129130995,6126.12189710012,6305.9685311882,20089.5161047711,1648.51636067091,5102.30258518568,1759.97060692504,10022.6591502674,46172.6688676435,6178.22076935222,845.608105060026,13229.2095606891,13590.1345121951,1918.78425165049,9925.29883452706,1433.47545448792,9054.76756947527,2955.87034667063,5586.63802472398,176.238610524996,8855.72523524804,25934.5234636697,18045.8483587486,163.530810260415,895.873435882558,26978.0654281338,2839.97152949831,11913.633063909,140.442821682721,1976.46065331667,26554.0951906187,35387.0960332072,2173.20927458875,712.67177785729,1348.0812984665,4271.13131573338,1925.57262015246,22979.9805800251,97428.8739407196,10206.638366901,164.024127755831,22382.0460889722,6742.07998076139,2608.81968353761,2422.73081288332,390.27800787048,46097.4327665911,4286.32298725617,259.466074017609,270.59273770576,3800.87216308177,3568.81991587123,4942.84747388351
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6123.44187670947,848.069753592146,7057.40231808942,3279.83772214758,55329.0866489118,9344.458803577,53735854.0126088,5689.78543309822,31903.1918179217,19715.5883404219,1345.56053620326,1411.75876007471,31983.5481729488,11109.4702528606,4586.38557409076,4137.2881357141,6579.71633756473,5834.47187950947,3855.80288414836,20217.7620712818,48582.039782191,22106.6946049837,10931.6687399513,3140.74904387884,10642.8002390479,957.059291802681,2950.87296061114,3826.36404460268,6177.1007223603,56785.0503220541,1955.22681607895,158212.440874393,17617.8365576633,878.341310914712,27118.0873273491,4185.27101470142,4310.54004163852,44452.113627676,6214.0041296893,6762.47043967082,1131.0570550158,11082.4369279951,34019.9354958883,3111.3132441801,2125.52871221308,23246.017709427,9491.99790456324,2954.88340959706,10191.0909327445,624.874447680856,8431.55307084399,3286.52404448948,6323.71396200466,193.906657875917,9652.7465278321,39541.9796057381,17570.7925395502,177.903995516743,997.269256375761,30241.192548618,3161.40538967009,13707.2936912187,153.020666371064,2152.18330465254,30201.3707093849,40433.9998642059,2395.25094128877,788.82577896316,1312.49243947038,4381.12954991195,2220.43937066937,25784.7651789248,92178.904815391,9790.128482808,179.448372929259,17912.573615622,7620.83840297231,2881.96417730891,2830.10323488267,428.463354696341,49372.3986310433,4540.6067138277,287.433034340662,301.757335327249,4196.49603165281,3889.47879344526,4764.07655780038
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6726.05084422332,843.414668192179,7249.16265700707,3501.0567097087,56446.9866050492,9620.57655467248,19635.6828535753,12537811.5547103,34701.2656591685,22098.8104618491,1356.96880591583,1433.1345135073,33955.9253192623,12072.0233572696,4788.01054595361,4335.41059087882,7375.37615493619,6239.30568426666,2978.52894176029,34569.4799965518,29303.9116812895,23387.9106543908,11202.9257445607,3393.65980858662,11318.2228632687,969.458022048071,3063.20460111529,3907.7828267035,4198.43681136185,60492.3865751182,2020.33310352862,116240.434759343,21339.7228277715,891.06585961491,30288.0537921242,4402.66184389695,4359.77133276636,62955.799698769,3482.82807574296,7814.83988198891,1160.79975359178,12364.4174326346,35803.2979281593,3178.06345506781,1573.8036184623,32903.5782522772,9579.64696979585,3647.67640211891,10594.9526194409,638.736071334178,8476.69366381684,3223.17240779366,6183.76937734517,190.592306347155,9702.76340998741,37216.7624528598,17446.2854121131,175.263447930283,977.469959941775,29604.1691995437,3093.76540611352,13424.7800198684,150.026455470436,2109.61286422956,29546.7009688447,39462.7031172327,2355.94668487423,774.092295555788,1305.16215164095,4336.32916896478,2163.78416330136,25292.7627495014,91764.5590915839,9732.15964473111,176.030443217883,18629.6185570386,7450.81329815333,2825.69333394342,2767.92915674481,421.011079171201,49431.8309834201,4467.8843058963,281.983462818498,295.981922316871,4108.1843399983,3828.16127570818,4737.37922280997
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8563.39507753335,798.682177365041,7592.55307644643,3809.22928704045,57864.2852035823,9666.70643694674,10167.234315008,3204.52668620144,117682882.918771,27322.015420889,1376.64333291479,1405.6701672842,29423.4386153798,10221.1839078067,4392.33831316186,4352.38595765222,6547.44363627487,7953.48790119795,1944.73786664122,12768.0998987099,17082.5369150173,17594.0128138745,9951.91496223203,4200.01192685161,11132.3421226368,930.274646916587,2950.22215587516,3983.57236188218,2532.62788507303,22873.8592063211,2125.38442588229,56062.9917598564,17642.264130837,814.41521547651,22039.0219179056,4680.85880693962,4284.4411065077,24327.2432676063,1974.65402535991,8219.60051676468,1087.2771275742,12473.7936392111,41272.9461660941,3180.70581247308,960.461739896823,17584.1207066532,9305.70609075602,2393.88298242048,8914.30858512456,625.019384978004,8653.92811036812,3012.14122739763,5727.64430311893,179.469609401324,10095.8726520669,25268.0421467046,16834.8357734007,166.3515135674,911.415797501083,27496.3443255949,2865.77689808531,12543.7776836489,139.494849908412,1959.43632466336,27441.208230295,36327.1680289051,2225.76168430024,724.692579022119,1272.36419512341,4160.87964937268,1982.91357763729,23693.9849943677,89158.3731032468,9415.19557658964,164.180249983157,22109.2817193682,6894.35795335784,2634.81533547171,2577.34018751736,395.769936074948,51846.305657671,4198.95760221531,263.708390597444,276.907906806089,3805.1860389433,3619.82316249773,4597.96448330627
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12308.4367411866,835.182522125268,7976.08567918487,4566.71595709552,60559.4231956952,10555.9943349643,11271.3806444556,3660.88555306385,49013.0139936933,84799276.6576985,1401.26217710652,1502.52315349047,36193.7359523664,13099.8626113099,5172.56886755648,5016.02508327225,9092.9327207142,8592.58010045958,2113.46585389125,14905.8868147237,18720.0852735675,21218.5055742721,11424.7227772162,5019.95729860757,13590.1579931038,1004.35971365439,3372.56368461238,4202.67669158335,2780.12497469598,25765.1429654342,2271.16144452983,63116.1082612531,23249.9316918064,907.156087064402,27791.489156125,5307.87787054763,4528.63321980934,28392.3836828267,2164.35635780808,11728.0828917204,1225.07723543938,19131.788254331,44228.0663818257,3405.28431124034,1063.30053106655,21233.5418519117,9870.65327970468,3065.66150001236,10576.2361898249,681.164913634909,8656.41398137762,3056.85632801098,5822.00396569228,181.736146350373,9739.07112417715,28665.764105556,17182.2271961406,168.075186541029,925.855277555944,27955.7848308923,2921.34625563291,12655.3549194561,142.438911775393,2002.13106693026,27830.2384030782,36985.8108190896,2249.36189859111,735.33373651042,1291.66969895121,4220.17173085566,2020.44249764708,23977.6573495941,91123.1142128305,9621.51126912124,167.252778656045,21651.2765700242,7013.37254727615,2680.03010523544,2597.97893947995,401.271988293189,49594.2126201273,4283.28795229654,267.691013450702,280.713075375872,3884.58981021925,3663.3969488609,4687.471816119
