"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","5","324","55","0","1999","A","","Alabama -- Statewide","Private","Petroleum and coal products manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",45,2073,90615081,0,0,841,43709,"",1.23,1.11,0.95,0.00,0.00,0.85,0.85,"",-1,-2.2,1,0.0,3299183,3.8,0,0.0,0,0.0,30,3.7,1561,3.7
"01073","5","324","75","0","1999","A","","Jefferson County, Alabama","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,443,24372000,0,0,1058,55026,"",0.81,1.16,1.07,0.00,0.00,0.93,0.93,"",0,0.0,-10,-2.2,-310519,-1.3,0,0.0,0,0.0,11,1.1,559,1.0
"01097","5","324","75","0","1999","A","","Mobile County, Alabama","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,243,11417519,0,0,902,46921,"",2.17,1.43,1.32,0.00,0.00,0.92,0.92,"",1,16.7,6,2.5,7360,0.1,0,0.0,0,0.0,-24,-2.6,-1206,-2.5
"01125","5","324","75","0","1999","A","","Tuscaloosa County, Alabama","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,958,40503818,0,0,813,42276,"",9.27,12.61,10.31,0.00,0.00,0.82,0.82,"",0,0.0,12,1.3,2699819,7.1,0,0.0,0,0.0,45,5.9,2325,5.8
"04000","5","324","55","0","1999","A","","Arizona -- Statewide","Private","Petroleum and coal products manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",19,196,7792276,0,0,765,39773,"",0.51,0.09,0.07,0.00,0.00,0.72,0.72,"",-2,-9.5,0,0.0,316823,4.2,0,0.0,0,0.0,31,4.2,1617,4.2
"04013","5","324","75","0","1999","A","","Maricopa County, Arizona","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,111,4410811,0,0,765,39767,"",0.63,0.07,0.05,0.00,0.00,0.67,0.67,"",0,0.0,11,11.0,531562,13.7,0,0.0,0,0.0,18,2.4,910,2.3
"05000","5","324","55","0","1999","A","","Arkansas -- Statewide","Private","Petroleum and coal products manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",24,915,35731514,0,0,751,39058,"",1.02,0.82,0.69,0.00,0.00,0.85,0.85,"",1,4.3,-44,-4.6,-208648,-0.6,0,0.0,0,0.0,31,4.3,1594,4.3
"06000","5","324","55","0","1999","A","","California -- Statewide","Private","Petroleum and coal products manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",305,17699,1393631544,0,0,1514,78743,"",0.87,1.23,1.41,0.00,0.00,1.15,1.15,"",-18,-5.6,-2376,-11.8,-253867281,-15.4,0,0.0,0,0.0,-64,-4.1,-3324,-4.1
"06001","5","324","75","0","1999","A","","Alameda County, California","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,231,12085913,0,0,1006,52320,"",0.74,0.34,0.24,0.00,0.00,0.70,0.70,"",0,0.0,-33,-12.5,-2150376,-15.1,0,0.0,0,0.0,-31,-3.0,-1588,-2.9
"06013","5","324","75","0","1999","A","","Contra Costa County, California","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",34,6805,518987118,0,0,1467,76268,"",3.94,20.64,21.11,0.00,0.00,1.02,1.02,"",-1,-2.9,-930,-12.0,-128858419,-19.9,0,0.0,0,0.0,-144,-8.9,-7489,-8.9
"06019","5","324","75","0","1999","A","","Fresno County, California","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,136,4398801,0,0,621,32285,"",0.57,0.43,0.31,0.00,0.00,0.71,0.71,"",-2,-28.6,9,7.1,-86536,-1.9,0,0.0,0,0.0,-57,-8.4,-2963,-8.4
"06029","5","324","75","0","1999","A","","Kern County, California","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",21,539,33182382,0,0,1183,61534,"",4.34,2.33,2.94,0.00,0.00,1.26,1.26,"",-2,-8.7,17,3.3,1678204,5.3,0,0.0,0,0.0,22,1.9,1181,2.0
"06037","5","324","75","0","1999","A","","Los Angeles County, California","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",86,6459,506300565,0,0,1508,78391,"",0.85,1.59,1.82,0.00,0.00,1.14,1.14,"",0,0.0,-795,-11.0,-53116679,-9.5,0,0.0,0,0.0,25,1.7,1269,1.6
"06059","5","324","75","0","1999","A","","Orange County, California","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",32,327,32399803,0,0,1903,98956,"",1.17,0.24,0.35,0.00,0.00,1.45,1.45,"",1,3.2,-353,-51.9,-31438399,-49.2,0,0.0,0,0.0,96,5.3,5007,5.3
"06065","5","324","75","0","1999","A","","Riverside County, California","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,78,3490437,0,0,857,44559,"",0.70,0.18,0.15,0.00,0.00,0.88,0.88,"",-2,-22.2,4,5.4,282322,8.8,0,0.0,0,0.0,28,3.4,1449,3.4
"06067","5","324","75","0","1999","A","","Sacramento County, California","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,51,2726825,0,0,1032,53642,"",0.67,0.09,0.08,0.00,0.00,0.84,0.84,"",2,28.6,5,10.9,250476,10.1,0,0.0,0,0.0,-15,-1.4,-783,-1.4
"06073","5","324","75","0","1999","A","","San Diego County, California","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,110,5176630,0,0,908,47203,"",0.40,0.09,0.07,0.00,0.00,0.75,0.75,"",-1,-9.1,16,17.0,-2362467,-31.3,0,0.0,0,0.0,-632,-41.0,-32858,-41.0
"06085","5","324","75","0","1999","A","","Santa Clara County, California","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,180,10709448,0,0,1147,59635,"",0.82,0.18,0.10,0.00,0.00,0.54,0.54,"",2,16.7,21,13.2,1397123,15.0,0,0.0,0,0.0,19,1.7,975,1.7
"06111","5","324","75","0","1999","A","","Ventura County, California","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,23,1932878,0,0,1628,84652,"",1.09,0.08,0.11,0.00,0.00,1.37,1.37,"",-2,-22.2,-9,-28.1,-641907,-24.9,0,0.0,0,0.0,77,5.0,3980,4.9
"08000","5","324","55","0","1999","A","","Colorado -- Statewide","Private","Petroleum and coal products manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",32,646,36726295,0,0,1094,56896,"",0.69,0.31,0.28,0.00,0.00,0.91,0.91,"",2,6.7,-74,-10.3,-3756130,-9.3,0,0.0,0,0.0,13,1.2,677,1.2
"08001","5","324","75","0","1999","A","","Adams County, Colorado","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,478,27741553,0,0,1117,58097,"",3.26,3.44,3.44,0.00,0.00,1.00,1.00,"",0,0.0,13,2.8,-514056,-1.8,0,0.0,0,0.0,-53,-4.5,-2733,-4.5
"08031","5","324","75","0","1999","A","","Denver County, Colorado","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,61,3793626,0,0,1199,62361,"",0.90,0.13,0.11,0.00,0.00,0.86,0.86,"",0,0.0,-3,-4.7,-151286,-3.8,0,0.0,0,0.0,4,0.3,236,0.4
"09000","5","324","55","0","1999","A","","Connecticut -- Statewide","Private","Petroleum and coal products manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",18,345,22189453,0,0,1236,64286,"",0.51,0.21,0.17,0.00,0.00,0.83,0.83,"",-1,-5.3,-69,-16.7,818428,3.8,0,0.0,0,0.0,244,24.6,12686,24.6
"10000","5","324","55","0","1999","A","","Delaware -- Statewide","Private","Petroleum and coal products manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",10,845,53639529,0,0,1221,63491,"",1.27,2.10,2.08,0.00,0.00,0.99,0.99,"",0,0.0,20,2.4,3061425,6.1,0,0.0,0,0.0,43,3.7,2215,3.6
"10003","5","324","75","0","1999","A","","New Castle County, Delaware","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,845,53639529,0,0,1221,63491,"",1.86,2.97,2.67,0.00,0.00,0.90,0.90,"",0,0.0,20,2.4,3061425,6.1,0,0.0,0,0.0,43,3.7,2215,3.6
"11000","5","324","55","0","1999","A","","District of Columbia","Private","Petroleum and coal products manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",6,44,4433372,0,0,1941,100950,"",0.70,0.07,0.08,0.00,0.00,1.09,1.09,"",1,20.0,5,12.8,-892774,-16.8,0,0.0,0,0.0,-658,-25.3,-34174,-25.3
"11001","5","324","75","0","1999","A","","District of Columbia","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,44,4433372,0,0,1941,100950,"",0.70,0.07,0.08,0.00,0.00,1.09,1.09,"",1,20.0,5,12.8,-892774,-16.8,0,0.0,0,0.0,-658,-25.3,-34174,-25.3
"12000","5","324","55","0","1999","A","","Florida -- Statewide","Private","Petroleum and coal products manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",82,2113,77973547,0,0,710,36905,"",0.57,0.31,0.22,0.00,0.00,0.70,0.70,"",6,7.9,127,6.4,8630878,12.4,0,0.0,0,0.0,38,5.7,1980,5.7
"12011","5","324","75","0","1999","A","","Broward County, Florida","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,360,13682761,0,0,732,38052,"",0.50,0.58,0.39,0.00,0.00,0.67,0.67,"",1,14.3,19,5.6,2038963,17.5,0,0.0,0,0.0,76,11.6,3948,11.6
"12031","5","324","75","0","1999","A","","Duval County, Florida","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,183,7374218,0,0,774,40260,"",1.40,0.44,0.31,0.00,0.00,0.70,0.70,"",3,50.0,11,6.4,981620,15.4,0,0.0,0,0.0,59,8.3,3058,8.2
"12057","5","324","75","0","1999","A","","Hillsborough County, Florida","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,997,38207117,0,0,737,38332,"",1.28,1.75,1.21,0.00,0.00,0.69,0.69,"",2,22.2,247,32.9,10850432,39.7,0,0.0,0,0.0,36,5.1,1869,5.1
"12086","5","324","75","0","1999","A","","Miami-Dade County, Florida","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,204,7404047,0,0,697,36220,"",0.30,0.21,0.13,0.00,0.00,0.62,0.62,"",1,16.7,44,27.5,1361603,22.5,0,0.0,0,0.0,-31,-4.3,-1624,-4.3
"12095","5","324","75","0","1999","A","","Orange County, Florida","Private","Petroleum and coal products manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,104,2951087,0,0,544,28308,"",0.61,0.18,0.09,0.00,0.00,0.52,0.52,"",-1,-16.7,-163,-61.0,-6026793,-67.1,0,0.0,0,0.0,-103,-15.9,-5338,-15.9
"13000","5","324","55","0","1999","A","","Georgia -- Statewide","Private","Petroleum and coal products manufacturing","State, NAICS 3-digit -- by ownership sector","All establishment sizes",53,1119,48278983,0,0,830,43148,"",0.72,0.29,0.21,0.00,0.00,0.73,0.73,"",4,8.2,14,1.3,4272900,9.7,0,0.0,0,0.0,64,8.4,3308,8.3
