"year","region","sector","deficit"
2003,"Alabama",101,1177.06989338447
2003,"Alaska",101,669.032673961961
2003,"Arizona",101,-1658.13133538509
2003,"Arkansas",101,5782.38278644859
2003,"California",101,-9349.35702356111
2003,"Colorado",101,127.692504660212
2003,"Connecticut",101,-273.146691331797
2003,"Delaware",101,-402.787333020833
2003,"Florida",101,-7451.03877746964
2003,"Georgia",101,-1260.94640734102
2003,"Hawaii",101,-117.879484870994
2003,"Idaho",101,1680.30419169484
2003,"Illinois",101,-1955.02960388651
2003,"Indiana",101,-697.776474738668
2003,"Iowa",101,3800.3234432527
2003,"Kansas",101,7234.74793939998
2003,"Kentucky",101,476.41756937054
2003,"Louisiana",101,-847.385483470507
2003,"Maine",101,-178.009698387908
2003,"Maryland",101,-551.690366993396
2003,"Massachusetts",101,-3085.93916259747
2003,"Michigan",101,-3829.14512745562
2003,"Minnesota",101,1913.70414426017
2003,"Mississippi",101,644.279371217252
2003,"Missouri",101,-314.008323418801
2003,"Montana",101,-223.163803256529
2003,"Nebraska",101,8392.58702192676
2003,"Nevada",101,-480.076692835169
2003,"NewHampshire",101,389.874422122947
2003,"NewJersey",101,-5435.59771902778
2003,"NewMexico",101,294.861705925248
2003,"NewYork",101,-4364.20569976106
2003,"NorthCarolina",101,-674.312625906263
2003,"NorthDakota",101,1095.18721496308
2003,"Ohio",101,-799.869064746439
2003,"Oklahoma",101,-486.896006999817
2003,"Oregon",101,1817.00924754878
2003,"Pennsylvania",101,-7854.59477002061
2003,"RhodeIsland",101,340.593447414317
2003,"SouthCarolina",101,-117.002209205057
2003,"SouthDakota",101,-77.7161153772407
2003,"Tennessee",101,4562.25326255623
2003,"Texas",101,-5826.34946267544
2003,"Utah",101,-216.853304546811
2003,"Vermont",101,428.893706643913
2003,"Virginia",101,-28.0070673950286
2003,"Washington",101,-1737.65568221511
2003,"WestVirginia",101,114.209559596668
2003,"Wisconsin",101,8318.19180501979
2003,"Wyoming",101,16.7847455890405
2003,"AUS",101,6734.75966513064
2003,"AUT",101,200.84400705386
2003,"BEL",101,3096.23030509993
2003,"BGR",101,-157.057854870367
2003,"BRA",101,11413.8070651727
2003,"CAN",101,1092.89780399751
2003,"CHN",101,5039.60637869532
2003,"CYP",101,-66.7682259376131
2003,"CZE",101,-151.252426149798
2003,"DEU",101,-1177.33948720733
2003,"DNK",101,6513.77276796135
2003,"ESP",101,-271.125932468523
2003,"EST",101,-130.376334712979
2003,"FIN",101,-244.604160245108
2003,"FRA",101,7223.85519826545
2003,"GBR",101,-11345.3334125536
2003,"GRC",101,-2733.49885361263
2003,"HUN",101,429.558644587736
2003,"IDN",101,2327.69123280926
2003,"IND",101,2802.04656892784
2003,"IRL",101,6606.66132469538
2003,"ITA",101,-4547.57171171841
2003,"JPN",101,-33365.697651449
2003,"KOR",101,-3979.71094790064
2003,"LTU",101,-198.542321558324
2003,"MEX",101,-3786.63499309271
2003,"NLD",101,17658.7442802698
2003,"POL",101,1556.45228906381
2003,"PRT",101,-2028.63375379232
2003,"ROU",101,-911.659348702244
2003,"RoW",101,17831.3120571579
2003,"RUS",101,-10463.4798922879
2003,"SVK",101,-201.358511018239
2003,"SVN",101,-218.798175921808
2003,"SWE",101,-2022.82405499691
2003,"TUR",101,1297.80209796937
2003,"TWN",101,-2805.60277572129
2003,"Alabama",102,259.27180507426
2003,"Alaska",102,-50.070324657737
2003,"Arizona",102,-830.270605365938
2003,"Arkansas",102,-686.0873578127
2003,"California",102,-18056.5691109432
2003,"Colorado",102,-932.835105545804
2003,"Connecticut",102,-1096.82694217204
2003,"Delaware",102,-125.214504792843
2003,"Florida",102,-6951.71101066202
2003,"Georgia",102,-2555.35002060209
2003,"Hawaii",102,-252.155881835313
2003,"Idaho",102,-198.861302426337
2003,"Illinois",102,-2707.20193658876
2003,"Indiana",102,-207.899833161559
2003,"Iowa",102,-438.025110566486
2003,"Kansas",102,-1049.57265508731
2003,"Kentucky",102,-2425.21273980813
2003,"Louisiana",102,-1270.40760327676
2003,"Maine",102,-203.265130697969
2003,"Maryland",102,-1496.84832497779
2003,"Massachusetts",102,-1821.09488013197
2003,"Michigan",102,-2379.42122877583
2003,"Minnesota",102,-1265.81979232939
2003,"Mississippi",102,-1385.90809346593
2003,"Missouri",102,-249.127157975446
2003,"Montana",102,-87.4165950147608
2003,"Nebraska",102,-140.629194183205
2003,"Nevada",102,-89.0531359862273
2003,"NewHampshire",102,-36.9004169411252
2003,"NewJersey",102,-10085.1865455708
2003,"NewMexico",102,-103.053933339396
2003,"NewYork",102,-16682.9319986207
2003,"NorthCarolina",102,647.373676675446
2003,"NorthDakota",102,-47.0190353992325
2003,"Ohio",102,-5177.69371772174
2003,"Oklahoma",102,-239.690847406667
2003,"Oregon",102,-1028.7669210563
2003,"Pennsylvania",102,-2612.64687762488
2003,"RhodeIsland",102,-37.4004594666156
2003,"SouthCarolina",102,1182.10285148348
2003,"SouthDakota",102,-7.1770057386518
2003,"Tennessee",102,-2260.30345491203
2003,"Texas",102,-7030.61138539418
2003,"Utah",102,-334.413550878811
2003,"Vermont",102,-378.937071573725
2003,"Virginia",102,-448.169418054355
2003,"Washington",102,-2126.45026740449
2003,"WestVirginia",102,-319.179888461128
2003,"Wisconsin",102,-2000.73938248
2003,"Wyoming",102,-22.5132532647467
2003,"AUS",102,-2886.52718034635
2003,"AUT",102,-1544.18628802791
2003,"BEL",102,1422.90970671539
2003,"BGR",102,662.113781409223
2003,"BRA",102,3059.46536584446
2003,"CAN",102,-5943.25260004281
2003,"CHN",102,63949.9089498829
2003,"CYP",102,-247.33497965578
2003,"CZE",102,-229.897330107312
2003,"DEU",102,-11844.657521433
2003,"DNK",102,-574.911998174322
2003,"ESP",102,-1718.76590550255
2003,"EST",102,151.816062009695
2003,"FIN",102,-1129.74523201129
2003,"FRA",102,-6774.00254928892
2003,"GBR",102,-16404.0806090217
2003,"GRC",102,-2197.27612493179
2003,"HUN",102,-539.905333021351
2003,"IDN",102,7639.28191047111
2003,"IND",102,13763.2794979126
2003,"IRL",102,-1375.7670780792
2003,"ITA",102,20486.840664534
2003,"JPN",102,-22650.5213106637
2003,"KOR",102,8195.76758839737
2003,"LTU",102,228.400407509838
2003,"MEX",102,-94.8570333453536
2003,"NLD",102,-2222.43808990399
2003,"POL",102,1322.58090599871
2003,"PRT",102,2645.78823347139
2003,"ROU",102,302.020420255511
2003,"RoW",102,43243.8008207292
2003,"RUS",102,-11479.1950437024
2003,"SVK",102,-10.7065514382512
2003,"SVN",102,-150.062172010902
2003,"SWE",102,-1786.24501472832
2003,"TUR",102,13601.2579051199
2003,"TWN",102,8972.99640209592
2003,"Alabama",103,3092.82355177837
2003,"Alaska",103,-64.6758820979483
2003,"Arizona",103,-1691.48781998137
2003,"Arkansas",103,2161.80901214938
2003,"California",103,-15069.8224618769
2003,"Colorado",103,-2385.25841309498
2003,"Connecticut",103,420.329141825322
2003,"Delaware",103,-302.177284297756
2003,"Florida",103,-5154.86471346579
2003,"Georgia",103,4232.47267541416
2003,"Hawaii",103,-163.140045075915
2003,"Idaho",103,834.013835372276
2003,"Illinois",103,-8205.40364403331
2003,"Indiana",103,-4058.68345108383
2003,"Iowa",103,-1523.00002618743
2003,"Kansas",103,-597.656469799504
2003,"Kentucky",103,1775.60975311041
2003,"Louisiana",103,5183.82656478538
2003,"Maine",103,4351.00401231226
2003,"Maryland",103,-824.416435601162
2003,"Massachusetts",103,-422.077339576963
2003,"Michigan",103,-2127.82425891491
2003,"Minnesota",103,1801.28439700324
2003,"Mississippi",103,2967.68735518422
2003,"Missouri",103,2207.56616196178
2003,"Montana",103,376.201533025131
2003,"Nebraska",103,-87.338112980083
2003,"Nevada",103,-434.376730347002
2003,"NewHampshire",103,504.880247123462
2003,"NewJersey",103,-6591.75411054909
2003,"NewMexico",103,-170.240995825625
2003,"NewYork",103,-8603.75150233541
2003,"NorthCarolina",103,1832.76291143933
2003,"NorthDakota",103,94.416310259869
2003,"Ohio",103,-1670.18045131051
2003,"Oklahoma",103,376.811039767238
2003,"Oregon",103,4587.25429094499
2003,"Pennsylvania",103,2604.26963864994
2003,"RhodeIsland",103,-48.8287163874496
2003,"SouthCarolina",103,715.628048919889
2003,"SouthDakota",103,220.873631872605
2003,"Tennessee",103,1154.9773215984
2003,"Texas",103,-8667.7088015475
2003,"Utah",103,211.113844793855
2003,"Vermont",103,124.488380475377
2003,"Virginia",103,-731.348575408556
2003,"Washington",103,2422.788045028
2003,"WestVirginia",103,915.805519463255
2003,"Wisconsin",103,8828.44630481252
2003,"Wyoming",103,-118.698936488751
2003,"AUS",103,-2388.78949805957
2003,"AUT",103,3914.98065955086
2003,"BEL",103,96.6116468875407
2003,"BGR",103,-22.6266795571296
2003,"BRA",103,4174.38457874834
2003,"CAN",103,20261.854778263
2003,"CHN",103,-2544.29792064027
2003,"CYP",103,-162.687186080377
2003,"CZE",103,196.718690435765
2003,"DEU",103,7313.86674452215
2003,"DNK",103,-1060.14985467324
2003,"ESP",103,-1380.99681510518
2003,"EST",103,395.063277422598
2003,"FIN",103,12312.7657247499
2003,"FRA",103,-3723.64085182268
2003,"GBR",103,-3946.35229022338
2003,"GRC",103,-1629.01323926776
2003,"HUN",103,-979.60559511013
