"year","region","101","102","103","104","105","106","107","108","109","110","111","112","113","114"
2002,"Alabama",0.191681710084253,0.662808378943904,0.322473017599451,0.169517242993264,0.246586598170236,0.302789724400364,0.903920739263108,0.362095647598176,0.269982253729915,0.610297109843447,0.37063102963764,0.721486236261757,0.568116594152925,1
2002,"Alaska",0.267384538709193,0.355388742859779,0.245561872022357,0.206383805188912,0.157105122482864,0.133053686849945,0.426135380328743,0.116634928163581,0.0483791083805751,0.0211371740241498,0.0227719749437369,0.194474608460269,0.577729018764115,1
2002,"Arizona",0.207153744451166,0.329252053341577,0.234648955344073,0.0162587606880232,0.322775592371323,0.341692758303876,0.615362298064648,0.306539844212919,0.211017702430913,0.741041118956895,0.765159784012153,1,0.565677249484854,0.872642752496559
2002,"Arkansas",0.42290507477619,0.85268060332217,0.272266406612854,0.414758900764117,0.250189213286207,0.671611120635152,1,0.500334790494148,0.42681698340365,1,0.276457749632053,1,0.559804609359557,1
2002,"California",0.204676160599045,0.275216692664787,0.188762659348291,0.322976230995425,0.324579141284624,0.317059724316918,0.241138702603026,0.271846816508534,0.296963143269375,0.41151839639832,0.287511690450223,0.497331604969313,0.572819037877201,0.289239275155205
2002,"Colorado",0.277129837066831,0.798979161493281,0.251386894738758,0.129928812232432,0.520803375084261,0.822672076262812,0.495175895495849,0.367805627898678,0.293988715243924,0.578243158593646,0.388951515333205,0.936173462333717,0.578120243042025,1
2002,"Connecticut",0.253696573543794,0.217699341894441,0.22793048701586,0.208793944919072,1,0.329599826681063,0.927655401623633,0.623475318044103,0.775772592745,0.521139928568684,0.610845819465959,0.67832755406056,0.57221832749744,0.834263970581004
2002,"Delaware",0.404712576880678,0.908320038070691,1,0.130815011921231,0.58719307881959,0.268155121511513,1,0.46509766108134,0.119390889894458,0.596732222340903,0.250020747795733,1,0.594902445291759,1
2002,"Florida",0.162479717295133,0.208229021410499,0.184827546738651,0.0626298393572662,0.141987567151584,0.159373176319752,0.377489462016181,0.241540206941127,0.255577360646893,0.183533466839705,0.121057455093934,0.490331793500883,0.555770332901373,0.587218236189532
2002,"Georgia",0.471660463130136,0.518958578126766,0.224571242681341,0.0548794329482781,0.264040884004926,0.301215733513867,0.569285439581338,0.222240170071588,0.273318896574854,0.396133711117393,0.278887934764779,0.475532101462091,0.574207387046038,0.187781259986736
2002,"Hawaii",0.192119670395362,0.191480641749824,0.116921737497004,0.156509056332912,0.0813374994576729,0.0727762523702882,0.395931701082353,0.106166660462799,0.0153014057956617,0.035928494635804,0.0779942640677343,0.463951081529984,0.557449170262894,1
2002,"Idaho",0.292274617487058,0.772906693057923,0.20804310036305,0.0102365070096932,0.538235283046738,0.452681493496278,1,0.416051369397392,0.371819549359944,1,0.19991051409963,0.85521341531478,0.563985370261382,0.330136835927657
2002,"Illinois",0.282865803647606,0.287044739983982,0.221476169000574,0.212899509338632,0.417450896332827,0.422602970164121,0.304423791584622,0.414067564796669,0.470930891298679,0.380482319414731,0.169694677631542,0.82954829523183,0.569525865278939,0.0953610127092945
2002,"Indiana",0.381863550783066,0.0688215979370641,0.377119971980364,0.170505399647947,1,0.451709895312364,0.437394156546645,0.472622793648194,0.283013641724144,0.24273656841865,0.369691892679746,1,0.567122710094185,0.258829820825785
2002,"Iowa",0.386759725095777,0.332469107879164,0.538443598654141,0.272502867871331,0.736650953965564,0.287155595200338,0.92301116358706,0.373731887034127,0.681213078553016,0.701642752765035,0.148419451043292,0.918934118276302,0.565424683400596,0.203096176117315
2002,"Kansas",0.167906822333707,0.488218505860923,0.361583818568749,0.184948088119296,0.454488300980583,0.44413339075197,0.443726321742013,0.382182028212025,0.502924230422626,0.476354090368267,0.540988110361362,0.92797652221057,0.56251677270959,0.14767440262561
2002,"Kentucky",0.401168100297683,0.434252294789928,0.302029630339153,0.306363600084711,0.24144669442718,0.367883374460046,1,0.38618024973296,0.304191267945491,0.474418006837725,0.442035743938488,0.701880009804089,0.564993190465007,1
2002,"Louisiana",0.180423585708505,0.35849593504953,0.228481590618069,0.285959971808463,0.271360885906235,0.0924815950370037,0.312248535222308,0.347520558170168,0.472860122300881,0.148860682710702,0.717195432912851,0.298258035767195,0.553546787808546,0.22063863996265
2002,"Maine",0.26210575235436,0.557190176135043,0.249435574195569,0.0549297041428427,0.29637020459695,0.569767233681196,0.903205977708382,0.562993738314658,0.206909565351743,0.267871442432398,0.669630922389048,0.606216175136202,0.550118594291247,1
2002,"Maryland",0.225364396324211,1,0.24381721790825,0.517718701857925,0.817580534493026,0.666996872252334,0.385300221785124,0.371891165089798,0.627251589486758,0.558398767699431,0.261402815071615,0.547191733896958,0.572185541285294,1
2002,"Massachusetts",0.204905615007326,0.291072127183458,0.161866896319802,0.359410371671996,0.516338632542927,0.387998142883832,0.704871623780325,0.556320650481375,0.420148651553175,0.912552007415334,0.683407715024588,0.930923634822828,0.582572135720129,0.15833642570415
2002,"Michigan",0.333426267293514,0.189968850616968,0.235994918632776,0.0535320730998331,0.373632122902267,0.301697466956699,0.554099424214738,0.294184575582709,0.249698056450027,0.27201870124336,0.38961678636494,0.744053636511477,0.565859300219195,0.62451671909719
2002,"Minnesota",0.273128265275845,0.487171161582021,0.275381048811327,0.385915632455887,0.291649936327665,0.385391520773416,1,0.471040908305979,0.481269405773129,0.486439468877942,0.234870526971511,0.646259204957944,0.569377079417824,0.17886942301699
