"region","sector_00","sector_01","sector_02","sector_03","sector_04","sector_05","sector_06","sector_07","sector_08","sector_09","sector_10","sector_11","sector_12","sector_13","sector_14"
"Alabama",1661.34937619696,21.1657333382866,39.3709675988941,40.6082711130476,8.74494622380931,8.11334932326024,12.0232678873186,9.81474708241827,55.7533672944938,11.2453167921538,41.27718695013,35.7149080154665,41.795247696874,1136.66886120976,28.427569015629
"Alaska",223.936028705675,0.565387236710114,0.144644523644288,1.77152343767287,9.29900611737209,0.968124302316335,0.090719929003337,0.210555798327623,0.81860830492438,0.215055581546901,0.132157088658757,0.260591613611596,1.42551558198154,309.403775248128,4.50583444810462
"Arizona",1739.00259659498,11.8323585553673,2.45405265589219,19.5379504588654,8.47753179472286,4.72641017755059,11.7595885984579,4.58748323504868,14.539676418461,2.25341718465768,52.7478595131877,38.8255637050988,24.4451926669644,1680.25796011797,16.8183270194449
"Arkansas",977.555182974798,48.8167413293727,7.74303235914312,24.6239724949243,3.74460975964961,3.06564256272091,12.6374492636751,14.3555285488545,16.4864552837457,7.88944158340495,21.3455383165527,21.2491236776108,14.4493439140007,707.383835661908,36.2657390444029
"California",10247.3665440542,153.057591138293,85.2528742898333,230.943524720169,42.0175601877647,86.6714204847455,43.8551578638018,36.8627911506015,158.234886208473,88.1021416457046,511.730959376296,214.036349235469,200.016084865046,10499.3827813361,242.368268532344
"Colorado",1089.80536820391,18.0624702068567,5.01187373674197,17.9181384272596,18.4634450860967,9.18129311364237,6.01769587240861,6.23354365269831,10.8906420566103,13.176815783738,65.1431407623214,18.1305903832613,23.5470174760352,1575.0595830509,35.9328335461177
"Connecticut",965.486856392713,8.38730144286507,4.35703869533253,26.6570441050868,2.60187520262317,20.4181114216717,7.80877954484639,6.48246341706805,33.5774307941957,14.0726416245331,43.7063687060772,42.8289298662582,20.3359844327379,1152.8109351663,2.67512201321855
"Delaware",351.228879542935,6.56664845494682,0.840011147401995,3.27278742786432,1.56218227869879,18.0309628008392,3.31805577225214,0.550114383577126,3.4421902003796,0.579548048192794,2.42774554372167,5.80114784082919,4.15679575811325,297.513745991474,2.20482579004781
"Florida",5934.90733179938,55.891336797697,19.0905114026285,84.9517446924025,6.75995263506441,35.781422340637,15.3831736026648,21.4141382361572,32.0183764296456,22.8321491392066,59.4846493646352,57.8239587392763,83.6405166692109,5479.60163626956,84.6748573277561
"Georgia",2541.20128694639,70.4965899299796,86.0181743721597,81.7492688182484,9.14218039946492,30.1345862498331,22.3062113530028,11.1415589317416,32.7384001880314,17.7183987372856,56.0992646496389,47.0817590628207,67.1298375951373,2526.50691962586,69.8791069085716
"Hawaii",468.729847429891,5.55346148691768,1.77944514330214,2.88293145199861,1.02037719820516,0.67002682874686,0.262626190794002,2.2515448929484,0.77783066480214,0.21781211127925,0.444125808576787,3.90185706699146,2.85868312987167,496.922210752981,9.53494009060581
"Idaho",448.165689494364,19.1406030952487,0.683456843824995,22.5140845403939,0.250439157733965,2.70168163328735,0.498295412557423,0.567826096803594,5.14246776283378,4.6277808637299,11.344790267717,0.793791814968827,5.41868795684352,397.489629451608,56.4506688109677
"Illinois",3580.4501983444,110.394185326613,24.0906118282377,127.66306543694,25.1840517151885,59.7802338823081,79.5353449828472,10.7130611247275,124.641949247841,104.803622314704,130.379678059115,70.3958676998946,70.8746487259065,3905.75311257329,66.4847417456526
"Indiana",1817.73632858715,32.5248545800143,13.4415972221196,74.9330971080886,14.0053143476461,40.260937010822,45.9518519263486,15.8091134169293,99.9032233516735,33.0577506227481,54.7174741750957,242.013177573068,70.7359013611746,1663.45791556031,42.1764259503346
"Iowa",911.055325990164,49.4298075003386,6.89469295453476,32.6266059828109,2.96894004145128,9.36308847550064,9.06640737792497,6.46306550652034,72.2843819703874,37.8393748042152,13.3706090932015,34.8236718955994,13.3548609784076,876.176546642586,79.528196422074
"Kansas",761.191582302975,10.2549029483136,6.72337247757834,25.4880859235337,16.8880219489617,4.91234348213491,5.62832553093768,14.2079114201755,18.6974187000749,27.136240850888,7.49797480871403,38.8268886694008,18.6086968239546,891.444442296651,69.8517790888972
