"year","region","sector","deficit"
2004,"Alabama",101,1193.78326389258
2004,"Alaska",101,699.577200899667
2004,"Arizona",101,-1758.51654042039
2004,"Arkansas",101,6026.96188159937
2004,"California",101,-10398.2414921606
2004,"Colorado",101,-145.871267736001
2004,"Connecticut",101,-298.159671871639
2004,"Delaware",101,-444.269873901262
2004,"Florida",101,-8019.93928228956
2004,"Georgia",101,-1402.22417648261
2004,"Hawaii",101,-89.0959104067933
2004,"Idaho",101,1716.23978653192
2004,"Illinois",101,-2239.90336664725
2004,"Indiana",101,-799.888825063594
2004,"Iowa",101,4129.91948499307
2004,"Kansas",101,6940.14998499059
2004,"Kentucky",101,580.034737947885
2004,"Louisiana",101,-1232.93100655408
2004,"Maine",101,-210.347694326354
2004,"Maryland",101,-661.314480910298
2004,"Massachusetts",101,-3313.0665580113
2004,"Michigan",101,-4086.06184521027
2004,"Minnesota",101,2100.03077228281
2004,"Mississippi",101,684.522421344962
2004,"Missouri",101,-397.33030115522
2004,"Montana",101,-225.94774238951
2004,"Nebraska",101,8317.88267643331
2004,"Nevada",101,-522.387726202313
2004,"NewHampshire",101,403.12796217279
2004,"NewJersey",101,-6175.13973406378
2004,"NewMexico",101,306.114926410519
2004,"NewYork",101,-4790.71009030455
2004,"NorthCarolina",101,-653.227495614999
2004,"NorthDakota",101,1170.01260992859
2004,"Ohio",101,-915.805094293442
2004,"Oklahoma",101,-419.979868195051
2004,"Oregon",101,1888.536612515
2004,"Pennsylvania",101,-8378.84238309493
2004,"RhodeIsland",101,358.602817479081
2004,"SouthCarolina",101,-127.63912761901
2004,"SouthDakota",101,-58.1759171923546
2004,"Tennessee",101,4890.67847458115
2004,"Texas",101,-6624.08621826324
2004,"Utah",101,-204.915451273427
2004,"Vermont",101,435.283333199535
2004,"Virginia",101,-167.25511462613
2004,"Washington",101,-1928.38787028693
2004,"WestVirginia",101,119.288824839625
2004,"Wisconsin",101,8578.17427029525
2004,"Wyoming",101,19.4040095220254
2004,"AUS",101,8411.75632824488
2004,"AUT",101,339.909263958623
2004,"BEL",101,4277.48724271754
2004,"BGR",101,-178.312225110893
2004,"BRA",101,15219.2534641998
2004,"CAN",101,1413.3281790801
2004,"CHN",101,5288.85868041069
2004,"CYP",101,-199.341376865944
2004,"CZE",101,-240.554088813044
2004,"DEU",101,-23.5826355659519
2004,"DNK",101,7161.63185943189
2004,"ESP",101,-410.113460092252
2004,"EST",101,-176.264598728316
2004,"FIN",101,-626.727164502201
2004,"FRA",101,7118.45358177298
2004,"GBR",101,-18505.6287046796
2004,"GRC",101,-3227.09234291989
2004,"HUN",101,104.094472314589
2004,"IDN",101,3755.92009685218
2004,"IND",101,2400.90757574508
2004,"IRL",101,9415.04736901918
2004,"ITA",101,-5080.68270393695
2004,"JPN",101,-36993.2807391479
2004,"KOR",101,-3820.55834627502
2004,"LTU",101,-194.679302218109
2004,"MEX",101,-4238.94325216408
2004,"NLD",101,20160.5835825956
2004,"POL",101,2248.04495561721
2004,"PRT",101,-2432.98260313231
2004,"ROU",101,-1218.52298832733
2004,"RoW",101,21031.9863611953
2004,"RUS",101,-10475.6621717393
2004,"SVK",101,-434.007766112716
2004,"SVN",101,-387.867986794033
2004,"SWE",101,-2147.26374598662
2004,"TUR",101,1784.74480177483
2004,"TWN",101,-2988.60353711074
2004,"Alabama",102,105.856756133313
2004,"Alaska",102,-49.6392921815167
2004,"Arizona",102,-836.618417634802
2004,"Arkansas",102,-696.357111306052
2004,"California",102,-20346.9842152838
2004,"Colorado",102,-928.707779755043
2004,"Connecticut",102,-1174.30626191221
2004,"Delaware",102,-142.751720491564
2004,"Florida",102,-6855.48775637383
2004,"Georgia",102,-2783.75086858839
2004,"Hawaii",102,-279.181976891435
2004,"Idaho",102,-195.104269164723
2004,"Illinois",102,-2857.66726378687
2004,"Indiana",102,-329.812673387697
2004,"Iowa",102,-430.721896144559
2004,"Kansas",102,-1136.59489911156
2004,"Kentucky",102,-2482.21432068563
2004,"Louisiana",102,-1267.01916546249
2004,"Maine",102,-284.250759841739
2004,"Maryland",102,-1328.21261153248
