"year","state_ori","sector_ori","Alabama_00","Alabama_01","Alabama_02","Alabama_03","Alabama_04","Alabama_05","Alabama_06","Alabama_07","Alabama_08","Alabama_09","Alabama_10","Alabama_11","Alabama_12","Alabama_13","Alabama_14","Alaska_00","Alaska_01","Alaska_02","Alaska_03","Alaska_04","Alaska_05","Alaska_06","Alaska_07","Alaska_08","Alaska_09","Alaska_10","Alaska_11","Alaska_12","Alaska_13","Alaska_14","Arizona_00","Arizona_01","Arizona_02","Arizona_03","Arizona_04","Arizona_05","Arizona_06","Arizona_07","Arizona_08","Arizona_09","Arizona_10","Arizona_11","Arizona_12","Arizona_13","Arizona_14","Arkansas_00","Arkansas_01","Arkansas_02","Arkansas_03","Arkansas_04","Arkansas_05","Arkansas_06","Arkansas_07","Arkansas_08","Arkansas_09","Arkansas_10","Arkansas_11","Arkansas_12","Arkansas_13","Arkansas_14","California_00","California_01","California_02","California_03","California_04","California_05","California_06","California_07","California_08","California_09","California_10","California_11","California_12","California_13","California_14","Colorado_00","Colorado_01","Colorado_02","Colorado_03","Colorado_04","Colorado_05","Colorado_06","Colorado_07","Colorado_08","Colorado_09","Colorado_10","Colorado_11","Colorado_12","Colorado_13","Colorado_14","Connecticut_00","Connecticut_01","Connecticut_02","Connecticut_03","Connecticut_04","Connecticut_05","Connecticut_06","Connecticut_07","Connecticut_08","Connecticut_09","Connecticut_10","Connecticut_11","Connecticut_12","Connecticut_13","Connecticut_14","Delaware_00","Delaware_01","Delaware_02","Delaware_03","Delaware_04","Delaware_05","Delaware_06","Delaware_07","Delaware_08","Delaware_09","Delaware_10","Delaware_11","Delaware_12","Delaware_13","Delaware_14","Florida_00","Florida_01","Florida_02","Florida_03","Florida_04","Florida_05","Florida_06","Florida_07","Florida_08","Florida_09","Florida_10","Florida_11","Florida_12","Florida_13","Florida_14","Georgia_00","Georgia_01","Georgia_02","Georgia_03","Georgia_04","Georgia_05","Georgia_06","Georgia_07","Georgia_08","Georgia_09","Georgia_10","Georgia_11","Georgia_12","Georgia_13","Georgia_14","Hawaii_00","Hawaii_01","Hawaii_02","Hawaii_03","Hawaii_04","Hawaii_05","Hawaii_06","Hawaii_07","Hawaii_08","Hawaii_09","Hawaii_10","Hawaii_11","Hawaii_12","Hawaii_13","Hawaii_14","Idaho_00","Idaho_01","Idaho_02","Idaho_03","Idaho_04","Idaho_05","Idaho_06","Idaho_07","Idaho_08","Idaho_09","Idaho_10","Idaho_11","Idaho_12","Idaho_13","Idaho_14","Illinois_00","Illinois_01","Illinois_02","Illinois_03","Illinois_04","Illinois_05","Illinois_06","Illinois_07","Illinois_08","Illinois_09","Illinois_10","Illinois_11","Illinois_12","Illinois_13","Illinois_14","Indiana_00","Indiana_01","Indiana_02","Indiana_03","Indiana_04","Indiana_05","Indiana_06","Indiana_07","Indiana_08","Indiana_09","Indiana_10","Indiana_11","Indiana_12","Indiana_13","Indiana_14","Iowa_00","Iowa_01","Iowa_02","Iowa_03","Iowa_04","Iowa_05","Iowa_06","Iowa_07","Iowa_08","Iowa_09","Iowa_10","Iowa_11","Iowa_12","Iowa_13","Iowa_14","Kansas_00","Kansas_01","Kansas_02","Kansas_03","Kansas_04","Kansas_05","Kansas_06","Kansas_07","Kansas_08","Kansas_09","Kansas_10","Kansas_11","Kansas_12","Kansas_13","Kansas_14","Kentucky_00","Kentucky_01","Kentucky_02","Kentucky_03","Kentucky_04","Kentucky_05","Kentucky_06","Kentucky_07","Kentucky_08","Kentucky_09","Kentucky_10","Kentucky_11","Kentucky_12","Kentucky_13","Kentucky_14","Louisiana_00","Louisiana_01","Louisiana_02","Louisiana_03","Louisiana_04","Louisiana_05","Louisiana_06","Louisiana_07","Louisiana_08","Louisiana_09","Louisiana_10","Louisiana_11","Louisiana_12","Louisiana_13","Louisiana_14","Maine_00","Maine_01","Maine_02","Maine_03","Maine_04","Maine_05","Maine_06","Maine_07","Maine_08","Maine_09","Maine_10","Maine_11","Maine_12","Maine_13","Maine_14","Maryland_00","Maryland_01","Maryland_02","Maryland_03","Maryland_04","Maryland_05","Maryland_06","Maryland_07","Maryland_08","Maryland_09","Maryland_10","Maryland_11","Maryland_12","Maryland_13","Maryland_14","Massachusetts_00","Massachusetts_01","Massachusetts_02","Massachusetts_03","Massachusetts_04","Massachusetts_05","Massachusetts_06","Massachusetts_07","Massachusetts_08","Massachusetts_09","Massachusetts_10","Massachusetts_11","Massachusetts_12","Massachusetts_13","Massachusetts_14","Michigan_00","Michigan_01","Michigan_02","Michigan_03","Michigan_04","Michigan_05","Michigan_06","Michigan_07","Michigan_08","Michigan_09","Michigan_10","Michigan_11","Michigan_12","Michigan_13","Michigan_14","Minnesota_00","Minnesota_01","Minnesota_02","Minnesota_03","Minnesota_04","Minnesota_05","Minnesota_06","Minnesota_07","Minnesota_08","Minnesota_09","Minnesota_10","Minnesota_11","Minnesota_12","Minnesota_13","Minnesota_14","Mississippi_00","Mississippi_01","Mississippi_02","Mississippi_03","Mississippi_04","Mississippi_05","Mississippi_06","Mississippi_07","Mississippi_08","Mississippi_09","Mississippi_10","Mississippi_11","Mississippi_12","Mississippi_13","Mississippi_14","Missouri_00","Missouri_01","Missouri_02","Missouri_03","Missouri_04","Missouri_05","Missouri_06","Missouri_07","Missouri_08","Missouri_09","Missouri_10","Missouri_11","Missouri_12","Missouri_13","Missouri_14","Montana_00","Montana_01","Montana_02","Montana_03","Montana_04","Montana_05","Montana_06","Montana_07","Montana_08","Montana_09","Montana_10","Montana_11","Montana_12","Montana_13","Montana_14","Nebraska_00","Nebraska_01","Nebraska_02","Nebraska_03","Nebraska_04","Nebraska_05","Nebraska_06","Nebraska_07","Nebraska_08","Nebraska_09","Nebraska_10","Nebraska_11","Nebraska_12","Nebraska_13","Nebraska_14","Nevada_00","Nevada_01","Nevada_02","Nevada_03","Nevada_04","Nevada_05","Nevada_06","Nevada_07","Nevada_08","Nevada_09","Nevada_10","Nevada_11","Nevada_12","Nevada_13","Nevada_14","NewHampshire_00","NewHampshire_01","NewHampshire_02","NewHampshire_03","NewHampshire_04","NewHampshire_05","NewHampshire_06","NewHampshire_07","NewHampshire_08","NewHampshire_09","NewHampshire_10","NewHampshire_11","NewHampshire_12","NewHampshire_13","NewHampshire_14","NewJersey_00","NewJersey_01","NewJersey_02","NewJersey_03","NewJersey_04","NewJersey_05","NewJersey_06","NewJersey_07","NewJersey_08","NewJersey_09","NewJersey_10","NewJersey_11","NewJersey_12","NewJersey_13","NewJersey_14","NewMexico_00","NewMexico_01","NewMexico_02","NewMexico_03","NewMexico_04","NewMexico_05","NewMexico_06","NewMexico_07","NewMexico_08","NewMexico_09","NewMexico_10","NewMexico_11","NewMexico_12","NewMexico_13","NewMexico_14","NewYork_00","NewYork_01","NewYork_02","NewYork_03","NewYork_04","NewYork_05","NewYork_06","NewYork_07","NewYork_08","NewYork_09","NewYork_10","NewYork_11","NewYork_12","NewYork_13","NewYork_14","NorthCarolina_00","NorthCarolina_01","NorthCarolina_02","NorthCarolina_03","NorthCarolina_04","NorthCarolina_05","NorthCarolina_06","NorthCarolina_07","NorthCarolina_08","NorthCarolina_09","NorthCarolina_10","NorthCarolina_11","NorthCarolina_12","NorthCarolina_13","NorthCarolina_14","NorthDakota_00","NorthDakota_01","NorthDakota_02","NorthDakota_03","NorthDakota_04","NorthDakota_05","NorthDakota_06","NorthDakota_07","NorthDakota_08","NorthDakota_09","NorthDakota_10","NorthDakota_11","NorthDakota_12","NorthDakota_13","NorthDakota_14","Ohio_00","Ohio_01","Ohio_02","Ohio_03","Ohio_04","Ohio_05","Ohio_06","Ohio_07","Ohio_08","Ohio_09","Ohio_10","Ohio_11","Ohio_12","Ohio_13","Ohio_14","Oklahoma_00","Oklahoma_01","Oklahoma_02","Oklahoma_03","Oklahoma_04","Oklahoma_05","Oklahoma_06","Oklahoma_07","Oklahoma_08","Oklahoma_09","Oklahoma_10","Oklahoma_11","Oklahoma_12","Oklahoma_13","Oklahoma_14","Oregon_00","Oregon_01","Oregon_02","Oregon_03","Oregon_04","Oregon_05","Oregon_06","Oregon_07","Oregon_08","Oregon_09","Oregon_10","Oregon_11","Oregon_12","Oregon_13","Oregon_14","Pennsylvania_00","Pennsylvania_01","Pennsylvania_02","Pennsylvania_03","Pennsylvania_04","Pennsylvania_05","Pennsylvania_06","Pennsylvania_07","Pennsylvania_08","Pennsylvania_09","Pennsylvania_10","Pennsylvania_11","Pennsylvania_12","Pennsylvania_13","Pennsylvania_14","RhodeIsland_00","RhodeIsland_01","RhodeIsland_02","RhodeIsland_03","RhodeIsland_04","RhodeIsland_05","RhodeIsland_06","RhodeIsland_07","RhodeIsland_08","RhodeIsland_09","RhodeIsland_10","RhodeIsland_11","RhodeIsland_12","RhodeIsland_13","RhodeIsland_14","SouthCarolina_00","SouthCarolina_01","SouthCarolina_02","SouthCarolina_03","SouthCarolina_04","SouthCarolina_05","SouthCarolina_06","SouthCarolina_07","SouthCarolina_08","SouthCarolina_09","SouthCarolina_10","SouthCarolina_11","SouthCarolina_12","SouthCarolina_13","SouthCarolina_14","SouthDakota_00","SouthDakota_01","SouthDakota_02","SouthDakota_03","SouthDakota_04","SouthDakota_05","SouthDakota_06","SouthDakota_07","SouthDakota_08","SouthDakota_09","SouthDakota_10","SouthDakota_11","SouthDakota_12","SouthDakota_13","SouthDakota_14","Tennessee_00","Tennessee_01","Tennessee_02","Tennessee_03","Tennessee_04","Tennessee_05","Tennessee_06","Tennessee_07","Tennessee_08","Tennessee_09","Tennessee_10","Tennessee_11","Tennessee_12","Tennessee_13","Tennessee_14","Texas_00","Texas_01","Texas_02","Texas_03","Texas_04","Texas_05","Texas_06","Texas_07","Texas_08","Texas_09","Texas_10","Texas_11","Texas_12","Texas_13","Texas_14","Utah_00","Utah_01","Utah_02","Utah_03","Utah_04","Utah_05","Utah_06","Utah_07","Utah_08","Utah_09","Utah_10","Utah_11","Utah_12","Utah_13","Utah_14","Vermont_00","Vermont_01","Vermont_02","Vermont_03","Vermont_04","Vermont_05","Vermont_06","Vermont_07","Vermont_08","Vermont_09","Vermont_10","Vermont_11","Vermont_12","Vermont_13","Vermont_14","Virginia_00","Virginia_01","Virginia_02","Virginia_03","Virginia_04","Virginia_05","Virginia_06","Virginia_07","Virginia_08","Virginia_09","Virginia_10","Virginia_11","Virginia_12","Virginia_13","Virginia_14","Washington_00","Washington_01","Washington_02","Washington_03","Washington_04","Washington_05","Washington_06","Washington_07","Washington_08","Washington_09","Washington_10","Washington_11","Washington_12","Washington_13","Washington_14","WestVirginia_00","WestVirginia_01","WestVirginia_02","WestVirginia_03","WestVirginia_04","WestVirginia_05","WestVirginia_06","WestVirginia_07","WestVirginia_08","WestVirginia_09","WestVirginia_10","WestVirginia_11","WestVirginia_12","WestVirginia_13","WestVirginia_14","Wisconsin_00","Wisconsin_01","Wisconsin_02","Wisconsin_03","Wisconsin_04","Wisconsin_05","Wisconsin_06","Wisconsin_07","Wisconsin_08","Wisconsin_09","Wisconsin_10","Wisconsin_11","Wisconsin_12","Wisconsin_13","Wisconsin_14","Wyoming_00","Wyoming_01","Wyoming_02","Wyoming_03","Wyoming_04","Wyoming_05","Wyoming_06","Wyoming_07","Wyoming_08","Wyoming_09","Wyoming_10","Wyoming_11","Wyoming_12","Wyoming_13","Wyoming_14"
2001,"Alabama",0,0.878374171089832,0,0.0052689953225396,0.000842511031523876,0,0,0,0,0.0015152666287042,0,0.00247443786904158,0.00230652958507091,0.00227695869295461,0.0847837730312199,0,0.000362393425703448,0,0,0,0,0,0,0,0,0,0,0,0,0.0000677710125369862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000670025580697907,0,0,0,0,0,0,0,0,0,0,0,0,0.00012055943535712,0,0.000359146778389004,0,0,0,0,0,0,0,0,0,0,0,0,0.000108136833435391,0,0.00031869610522315,0,0,0,0,0,0,0,0,0,0,0,0,0.0000305386209170294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000025126711798238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383715160503088,0,0,0.0000636911522504786,0,0,0,0,0,0,0,0.0000058722338954342,0.0000515190653759427,0.000364823452097234,0,0.00254810512535068,0,0,0,0,0,0,0,0,0,0,0,0,0.000229584787099478,0,0.000353467271846224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000313225175316006,0,0.000346844282498137,0,0,0,0,0,0,0,0,0,0,0,0,0.0000273796626015212,0,0,0,0,0,0,0.0000424607681669858,0,0,0,0,0,0,0,0.0000441295319814088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000310837202370757,0,0.000761769619980955,0,0,0,0,0,0,0,0,0,0,0,0,0.0000292832883910247,0,0.00117795801172535,0,0,0,0,0,0,0,0,0,0,0,0,0.00013291078739547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000702206594917544,0,0,0,0,0,0,0,0,0,0,0,0,0.0000285125413634373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000790248398432212,0,0,0,0,0,0,0,0,0,0.0000149186482748869,0,0,0.000323871675559407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000689207835840396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000760161392147643,0,0,0,0,0,0,0,0,0,0,0,0,0.000038491037258812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000601036862189074,0,0.0010140725124729,0,0,0,0,0,0,0,0,0,0,0,0,0.0000515744601664919,0,0.000343651353258095,0,0,0,0,0,0,0,0,0,0,0,0,0.0000160626264162958,0,0.000359936145441001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000370644572846686,0,0,0,0,0,0,0,0,0,0,0,0,0.0000281654404007044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000288631600469131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000260805237495037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243071421848168,0,0,0,0,0,0,0,0,0,0,0,0,0.0000688357847657511,0,0.000746190969173719,0,0,0,0,0,0,0,0,0,0,0,0,0.0000618061174701224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000433151095787963,0,0.000336187762175117,0,0,0,0,0,0,0,0,0,0,0,0,0.0000402154866540429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000641567308488009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Alabama",1,0,0.688939632100275,0,0,0,0,0,0,0,0,0,0,0,0.278817301481501,0.0258428852607085,0.000169193814017278,0,0,0,0,0,0,0,0,0,0,0,0,0.000039567439983705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000909055712330028,0,0,0,0,0,0,0,0,0,0,0,0,0.000393164141034132,0,0.0000520689227384691,0,0,0,0,0,0,0,0,0,0,0,0,0.000222369012708422,0,0.0000839128349843103,0,0,0,0,0,0,0,0,0,0,0,0,0.0000426675432123612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000401678129892381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024378748456679,0,0.000560930842868092,0,0,0,0,0,0,0,0,0,0,0,0,0.000578051048470309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000415284752939159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000684336208552349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209147878933014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000245530746457588,0,0.0000472121046090068,0,0,0,0,0,0,0,0,0,0,0,0,0.00000491531858329846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000198307680774455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000180640952646972,0,0,0,0,0,0,0,0,0,0,0,0,0.000008603947096476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178849071883449,0,0,0,0,0,0,0,0,0,0,0,0,0.000850901834343452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000314080526424325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000172290040838137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000639582162900444,0,0.0000842306866319781,0,0,0,0,0,0,0,0,0,0,0,0,0.000126969070324041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000262330726750007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000795311204250437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000520635045363111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000577281964455925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147917303353718,0,0,0,0,0,0,0,0,0,0,0,0,0.0000787797635953314,0,0.0000770776473859349,0,0,0,0,0,0,0,0,0,0,0,0,0.0000663158232287554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000596563414375378,0,0.0000359239115845593,0,0,0,0,0,0,0,0,0,0,0,0,0.0000522606375342943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341355940561174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Alabama",2,0.0862579612055502,0,0.770316534253688,0,0,0,0,0,0,0,0,0,0.088769810137806,0.0505927238491593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000203018433705674,0,0,0,0,0,0,0,0,0,0,0,0,0.0000895265895904376,0,0.0000571088382044372,0,0,0,0,0,0,0,0,0,0,0,0,0.000129638276944587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000206459424107465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000388727492283263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000612469582667053,0,0,0,0,0,0,0,0,0,0,0,0,0.000117963725771034,0,0.000271422842900198,0,0,0,0,0,0,0,0,0,0,0,0,0.0000699267391480144,0,0.0000629238420257352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000154575161419347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000155828776052147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000031681934446524,0,0.0000456899235091326,0,0,0,0,0,0,0,0,0,0,0,0,0.00000475684216905425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000349633695740072,0,0,0,0,0,0,0,0,0,0,0,0,0.00000624490829158487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173082739727626,0,0,0,0,0,0,0,0,0,0,0,0,0.00041173381325513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000555783935247971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000795807234741502,0,0.00105969470320613,0,0,0,0,0,0,0,0,0,0,0,0,0.000122875418479531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000171337213159247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124034316846118,0,0,0,0,0,0,0,0,0,0,0,0,0.0000051311287488797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000023792873148909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000558669625462135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111888842146281,0,0,0,0,0,0,0,0,0,0,0,0,0.0000291716876410485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000505163238798156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Alabama",3,0,0,0.0589003001069517,0.734615171559485,0,0,0,0,0,0,0.0414913444103158,0,0,0.159573328007643,0,0.0000201212205334307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000582123361344537,0,0,0,0,0,0,0,0,0,0,0,0,0.000154022031332345,0,0.0000346765961113136,0,0,0,0,0,0,0,0,0,0,0,0,0.0000535272951058012,0,0.0000174637008403361,0,0,0,0,0,0,0,0,0,0,0,0,0.00000591989858994444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000234069111696701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131711999869547,0,0,0.00284792659857789,0,0,0,0,0,0,0,0,0,0.000101472717490442,0,0.00023347866709062,0,0,0,0,0,0,0,0,0,0,0,0,0.000210529098676351,0,0.000027063629957246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000017285576611107,0,0.000124119406355645,0,0,0,0,0,0,0,0,0,0,0,0,0.0000100533252484194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000310909017311996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000340661076384915,0,0.0000786051927420648,0,0,0,0,0,0,0,0,0,0,0,0,0.0000245510913670507,0,0.000114504265303647,0,0,0,0,0,0,0,0,0,0,0,0,0.0000495254774128437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000030075585525193,0,0,0,0,0,0,0,0,0,0,0,0,0.0000179062902793154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236116363402503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000900804033613443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000247200613846771,0,0.000140238809778457,0,0,0,0,0,0,0,0,0,0,0,0,0.0000768711046592526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000736923681956858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000026673664107718,0,0,0,0,0,0,0,0,0,0,0,0,0.0000308966762602036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000120392318488269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000240284565040969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000078698018902601,0,0.0000427764827053871,0,0,0,0,0,0,0,0,0,0,0,0,0.0000200748519894334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000620775415518319,0,0.0000299055297104302,0,0,0,0,0,0,0,0,0,0,0,0,0.0000253781159881108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000040595444935869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
