region,sector_00,sector_01,sector_02,sector_03,sector_04,sector_05,sector_06,sector_07,sector_08,sector_09,sector_10,sector_11,sector_12,sector_13,sector_14
Alabama,1263.35027293733,41.794258058056,66.7505041453553,59.0315616259149,11.8765793059785,12.9159885026131,17.8325920846877,9.66118859098517,58.8960318409977,16.5690374745362,27.3989098262308,34.0179760142275,25.2721347398372,1387.00869123262,16.3073607359653
Alaska,119.249530138259,9.00022025531186,0.0437865458963394,1.03940919663453,9.50793568034798,0,0,0,0,0.0260634201763925,0,0.173061109971246,0.329441631029601,181.381596228358,1.72956856290541
Arizona,1339.6931582444,12.3217425225913,3.84487574442142,21.468960467698,11.5419249909137,5.8621844660742,8.30067805777748,9.37657604265896,26.8703436650536,9.78316539741068,61.7557103027514,37.2946691988035,18.7083230026145,1767.70038916028,32.6272319136152
Arkansas,779.22015808722,56.4335599027321,12.3988902463134,37.9191487462299,4.48186573353245,6.84216906470656,14.7904696816992,5.45872272174364,33.1620532956348,18.4018171813402,23.6186713638469,20.0667484622081,21.5534059490695,800.029192756052,15.8277938047196
California,8618.22955652261,197.730658436605,177.08217443606,170.244175518582,41.9568937999566,83.5885161161119,75.18671198805,48.4623234759842,207.133297899441,108.802268794754,477.932233532159,168.063188518221,184.191232923373,11549.4468939766,419.799338633926
Colorado,890.379602602727,26.2020775717309,4.97915579049802,20.0125365482412,13.2923442899602,7.69809178329929,6.82861608621483,10.7204059869538,20.4264236606423,11.4480966782786,51.9829702734113,13.6832955926061,20.5411027094185,1794.34345980139,15.32841867414
Connecticut,874.429831991582,9.25876938346167,5.44412720644486,21.2562829590587,0.359675198434216,20.138683501895,9.03045382271647,2.92327320698418,49.4610737371436,24.8947364156831,36.6701896513772,51.7483994918238,18.1599486421032,1363.69548315324,5.54942342395749
Delaware,197.480449602912,9.47353196571514,2.02564901610922,3.4028401382298,0.880943601962066,8.09634084359456,2.807551621401,0.934112979121907,3.46434980984609,0.924730147858406,4.14512634485346,7.54900901989032,2.80546654778689,293.129031503044,1.86822595824381
Florida,4773.8875909464,48.515492853144,27.5594604945174,59.6841896671318,8.8438397342535,23.4810565053155,18.5915588802243,23.4476953274897,47.9170767258941,30.658922421894,79.0284601220503,56.207329415601,53.2705032301251,5951.53299804929,102.103969809421
Georgia,1924.19663180421,80.8695801233106,124.949078862433,91.2250982277949,9.52774387968204,24.1607905035158,27.1414032348881,20.2825535812686,44.0867964967714,30.8768126145687,43.7427593504431,45.5077741647884,34.2775676791844,3056.2581595554,27.7064581843123
Hawaii,308.693063495579,7.99625731011722,1.79629091855697,1.55025223209183,0.259591664956869,0.515013182685516,0.194954382919416,0.902836874910236,0.433695311735171,0.0510843035457293,0,4.99583637941091,1.68890962743023,466.422627182264,8.26627434314464
Idaho,291.770606043451,17.6762115636294,0.635947452303977,13.9335044262994,2.51042863139012,2.41660031875511,1.49082763408965,1.54503954805655,4.46622768142662,3.13490817881649,19.63409568728,2.56881069258524,4.29420910826243,418.790163004696,20.8653316564128
