"year","region","sector","deficit"
2002,"Alabama",101,1128.8276460445
2002,"Alaska",101,646.909754531859
2002,"Arizona",101,-1617.81832593504
2002,"Arkansas",101,5371.07549525384
2002,"California",101,-8722.49990157261
2002,"Colorado",101,108.030244553465
2002,"Connecticut",101,-216.988858484913
2002,"Delaware",101,-363.564024436176
2002,"Florida",101,-6916.39113506525
2002,"Georgia",101,-1206.48577276377
2002,"Hawaii",101,-111.761197845651
2002,"Idaho",101,1593.59092180118
2002,"Illinois",101,-1690.42878355706
2002,"Indiana",101,-643.183727742971
2002,"Iowa",101,3539.83682462705
2002,"Kansas",101,6946.23331958401
2002,"Kentucky",101,493.632246802041
2002,"Louisiana",101,-487.324981345372
2002,"Maine",101,-171.320713915077
2002,"Maryland",101,-510.562359564856
2002,"Massachusetts",101,-2835.29593832481
2002,"Michigan",101,-3650.06280342588
2002,"Minnesota",101,1838.56860019174
2002,"Mississippi",101,629.276389412106
2002,"Missouri",101,-269.407162204436
2002,"Montana",101,-208.072390940434
2002,"Nebraska",101,8076.20089378283
2002,"Nevada",101,-441.755962912143
2002,"NewHampshire",101,372.590727233044
2002,"NewJersey",101,-4700.77840529937
2002,"NewMexico",101,266.148675221927
2002,"NewYork",101,-3764.32547096751
2002,"NorthCarolina",101,-541.767286417878
2002,"NorthDakota",101,1041.82801669918
2002,"Ohio",101,-621.72401064638
2002,"Oklahoma",101,-434.609087378353
2002,"Oregon",101,1768.65034826949
2002,"Pennsylvania",101,-7318.6433813781
2002,"RhodeIsland",101,328.211698059404
2002,"SouthCarolina",101,-88.1720659197163
2002,"SouthDakota",101,-38.8823817320856
2002,"Tennessee",101,4252.07451451144
2002,"Texas",101,-5399.24194539976
2002,"Utah",101,-219.219006929747
2002,"Vermont",101,431.28416562686
2002,"Virginia",101,46.8946553152182
2002,"Washington",101,-1858.11060122159
2002,"WestVirginia",101,104.34358751737
2002,"Wisconsin",101,7807.54695925086
2002,"Wyoming",101,15.5054959177768
2002,"AUS",101,6209.28295415238
2002,"AUT",101,-114.304546642841
2002,"BEL",101,2993.34392744085
2002,"BGR",101,-173.910119011483
2002,"BRA",101,9879.32850343656
2002,"CAN",101,1391.55392341793
2002,"CHN",101,4821.53825167436
2002,"CYP",101,-56.2583884009521
2002,"CZE",101,-51.6261852846037
2002,"DEU",101,-974.981096783231
2002,"DNK",101,5806.95747821333
2002,"ESP",101,-62.6192754846124
2002,"EST",101,-79.6148404868929
2002,"FIN",101,-189.267445880125
2002,"FRA",101,5943.52319596036
2002,"GBR",101,-8926.86881990031
2002,"GRC",101,-2338.60845289684
2002,"HUN",101,353.603228210478
2002,"IDN",101,2124.39504243795
2002,"IND",101,3150.91807702762
2002,"IRL",101,3535.87604012599
2002,"ITA",101,-3321.46520270947
2002,"JPN",101,-31509.0027844377
2002,"KOR",101,-3958.69847238677
2002,"LTU",101,-184.522614248643
2002,"MEX",101,-3264.56279650402
2002,"NLD",101,15215.3623562244
2002,"POL",101,861.232353913034
2002,"PRT",101,-1654.43910177856
2002,"ROU",101,-737.036628848273
2002,"RoW",101,16716.2453544997
2002,"RUS",101,-9529.86861900232
2002,"SVK",101,-94.3161483414451
2002,"SVN",101,-198.97483177433
2002,"SWE",101,-1568.24965441453
2002,"TUR",101,866.504914195153
2002,"TWN",101,-2639.33307259224
2002,"Alabama",102,194.690466885921
2002,"Alaska",102,-49.3062398291771
2002,"Arizona",102,-910.456536861749
2002,"Arkansas",102,-685.306485764197
2002,"California",102,-16421.6975614605
2002,"Colorado",102,-925.351759632546
2002,"Connecticut",102,-1037.62502418362
2002,"Delaware",102,-117.761962673753
2002,"Florida",102,-7009.66116658765
2002,"Georgia",102,-2361.64878536242
2002,"Hawaii",102,-257.041150326448
2002,"Idaho",102,-203.98498871429
2002,"Illinois",102,-2676.00699049479
2002,"Indiana",102,-154.998125827777
2002,"Iowa",102,-465.916326942696
2002,"Kansas",102,-969.31993879779
2002,"Kentucky",102,-2433.12567965931
2002,"Louisiana",102,-1277.29373531356
2002,"Maine",102,-169.777463455379
2002,"Maryland",102,-1572.73845275455
2002,"Massachusetts",102,-1668.82401976091
2002,"Michigan",102,-2472.11449213972
2002,"Minnesota",102,-1178.23916594131
2002,"Mississippi",102,-1173.33088726662
2002,"Missouri",102,-182.588082613197
2002,"Montana",102,-89.7202000294097
2002,"Nebraska",102,-188.921541213504
2002,"Nevada",102,-61.2945570761876
2002,"NewHampshire",102,6.71139343668835
2002,"NewJersey",102,-9426.1103965882
2002,"NewMexico",102,-141.96389136345
2002,"NewYork",102,-15568.8515030084
2002,"NorthCarolina",102,1292.20784899495
2002,"NorthDakota",102,-47.7041559371319
2002,"Ohio",102,-4914.86642647989
2002,"Oklahoma",102,-239.254383744536
2002,"Oregon",102,-932.46508518003
2002,"Pennsylvania",102,-2276.90806364156
2002,"RhodeIsland",102,-25.6042404544092
2002,"SouthCarolina",102,1545.30886619962
2002,"SouthDakota",102,-13.3632297252913
2002,"Tennessee",102,-2047.34042150449
2002,"Texas",102,-6737.33419555454
2002,"Utah",102,-327.189905539467
2002,"Vermont",102,-378.983115268313
2002,"Virginia",102,-316.019188988138
2002,"Washington",102,-1956.34676204242
2002,"WestVirginia",102,-313.858088194208
2002,"Wisconsin",102,-1875.08763010486
2002,"Wyoming",102,-21.711442163978
2002,"AUS",102,-2539.62640404839
2002,"AUT",102,-1241.82149548356
2002,"BEL",102,1568.27153231972
2002,"BGR",102,451.830248633301
2002,"BRA",102,2674.8687396769
2002,"CAN",102,-5194.65349850252
2002,"CHN",102,47246.3500461745
2002,"CYP",102,-153.431037705006
2002,"CZE",102,-366.920251595987
2002,"DEU",102,-9734.18373228377
2002,"DNK",102,-479.738724152575
2002,"ESP",102,-389.782377278578
2002,"EST",102,145.267561117277
2002,"FIN",102,-662.010332753756
2002,"FRA",102,-5615.25989591378
2002,"GBR",102,-14651.7257636012
2002,"GRC",102,-1909.29415727154
2002,"HUN",102,-346.680403738682
2002,"IDN",102,6786.48095535251
2002,"IND",102,14375.5136851107
2002,"IRL",102,-1365.90598675628
2002,"ITA",102,18675.7791396615
2002,"JPN",102,-19359.1870674635
2002,"KOR",102,9187.62769891208
2002,"LTU",102,248.991171326081
2002,"MEX",102,66.6992109140519
2002,"NLD",102,-2032.27914076408
2002,"POL",102,1333.92174165462
2002,"PRT",102,2402.60932329324
2002,"ROU",102,175.70833957489
2002,"RoW",102,44107.6562505526
2002,"RUS",102,-11575.1653967009
2002,"SVK",102,86.3389298426439
2002,"SVN",102,-63.6068202484873
2002,"SWE",102,-1527.86663249293
2002,"TUR",102,11755.8205151493
2002,"TWN",102,9155.49890013888
2002,"Alabama",103,3170.22569912208
2002,"Alaska",103,-67.6251018049743
2002,"Arizona",103,-1698.16764446365
2002,"Arkansas",103,2212.6230534931
2002,"California",103,-14924.4046104301
2002,"Colorado",103,-2389.42955689471
2002,"Connecticut",103,458.554681214953
2002,"Delaware",103,-307.209229958818
2002,"Florida",103,-5022.27439266188
2002,"Georgia",103,4341.08657960508
2002,"Hawaii",103,-160.980365251924
2002,"Idaho",103,828.8242496262
2002,"Illinois",103,-8021.36102621217
2002,"Indiana",103,-4108.01206046568
2002,"Iowa",103,-1519.56305104244
2002,"Kansas",103,-588.495357149495
2002,"Kentucky",103,1753.00744055004
2002,"Louisiana",103,5218.45824189661
2002,"Maine",103,4382.55613554683
2002,"Maryland",103,-799.894341963766
2002,"Massachusetts",103,-285.423248258478
2002,"Michigan",103,-2188.91585433584
2002,"Minnesota",103,1850.35641631275
2002,"Mississippi",103,3079.92615104198
2002,"Missouri",103,2232.63236616477
2002,"Montana",103,385.911574676018
2002,"Nebraska",103,-81.0716075531398
2002,"Nevada",103,-427.77461918295
2002,"NewHampshire",103,499.384830173059
2002,"NewJersey",103,-6562.01984895831
2002,"NewMexico",103,-174.116665567941
2002,"NewYork",103,-8461.9669110103
2002,"NorthCarolina",103,1923.96173787622
2002,"NorthDakota",103,99.2251462755211
2002,"Ohio",103,-1732.33547303142
2002,"Oklahoma",103,393.023925947457
2002,"Oregon",103,4598.85888647206
2002,"Pennsylvania",103,2763.14751693693
2002,"RhodeIsland",103,-36.7752714280697
2002,"SouthCarolina",103,672.31630247316
2002,"SouthDakota",103,216.973657466578
2002,"Tennessee",103,1335.00228573257
2002,"Texas",103,-8823.98110731856
2002,"Utah",103,245.673276622356
2002,"Vermont",103,139.848946677037
2002,"Virginia",103,-688.711863975012
2002,"Washington",103,2410.27309705662
2002,"WestVirginia",103,921.672029519665
2002,"Wisconsin",103,8943.0683185603
2002,"Wyoming",103,-119.452626613832
2002,"AUS",103,-2136.98256269455
2002,"AUT",103,3347.88868716131
2002,"BEL",103,-89.2750668216304
2002,"BGR",103,-37.1544964752029
2002,"BRA",103,3113.85476985128
2002,"CAN",103,19392.4476671969
2002,"CHN",103,-2496.50025387485
2002,"CYP",103,-119.571693818732
2002,"CZE",103,129.640009535236
2002,"DEU",103,5651.72795409232
2002,"DNK",103,-867.527585440505
2002,"ESP",103,-1012.66128567576
2002,"EST",103,297.502941140463
2002,"FIN",103,11510.1446642402
2002,"FRA",103,-3121.2613267963
2002,"GBR",103,-4535.46062659183
2002,"GRC",103,-1271.13362312088
2002,"HUN",103,-783.196874384463
2002,"IDN",103,4731.26800218918
2002,"IND",103,-433.442512035877
2002,"IRL",103,5956.46524207853
2002,"ITA",103,-2314.16176730449
2002,"JPN",103,-9603.08277911411
2002,"KOR",103,-2157.72909947487
2002,"LTU",103,26.9082096772736
2002,"MEX",103,-4489.17288093521
2002,"NLD",103,-1595.64027946339
2002,"POL",103,797.978666100851
2002,"PRT",103,677.462562946122
2002,"ROU",103,106.385554169107
2002,"RoW",103,-13115.4177403989
2002,"RUS",103,798.007125696693
2002,"SVK",103,263.797212717947
2002,"SVN",103,248.455976493278
2002,"SWE",103,9454.70243668877
2002,"TUR",103,-804.941645471114
2002,"TWN",103,-1406.95429358932
2002,"Alabama",104,-21.5901090666794
2002,"Alaska",104,164.573335685262
2002,"Arizona",104,-201.087050889383
2002,"Arkansas",104,-431.474526074933
2002,"California",104,-304.658720756324
2002,"Colorado",104,-72.4962727721622
2002,"Connecticut",104,-401.755174675669
2002,"Delaware",104,121.862131393928
2002,"Florida",104,-4042.92696874355
2002,"Georgia",104,-429.498273799095
2002,"Hawaii",104,-6.27234054676319
2002,"Idaho",104,-135.901812077521
2002,"Illinois",104,1721.29874132275
2002,"Indiana",104,-528.940134584552
2002,"Iowa",104,-46.0112451800678
2002,"Kansas",104,49.3786205395675
2002,"Kentucky",104,-787.799728884063
2002,"Louisiana",104,4753.88150546114
2002,"Maine",104,-340.036349007332
2002,"Maryland",104,-433.895615888111
2002,"Massachusetts",104,-928.002048728927
2002,"Michigan",104,-13.5857975825911
2002,"Minnesota",104,-210.389280199517
2002,"Mississippi",104,-1312.28589842586
2002,"Missouri",104,-1016.62807200818
2002,"Montana",104,-28.0461766396468
2002,"Nebraska",104,-72.6271402803318
2002,"Nevada",104,-278.3664382018
2002,"NewHampshire",104,-2023.24179533509
2002,"NewJersey",104,-2346.38242390335
2002,"NewMexico",104,7.20486103390488
2002,"NewYork",104,-1924.1533429486
2002,"NorthCarolina",104,31.9035699267824
2002,"NorthDakota",104,45.4821591907777
2002,"Ohio",104,61.4026556549252
2002,"Oklahoma",104,448.405287743969
2002,"Oregon",104,-264.671947747417
2002,"Pennsylvania",104,204.34207699554
2002,"RhodeIsland",104,8.45504667858961
2002,"SouthCarolina",104,-282.547229404604
2002,"SouthDakota",104,1.90490283918427
2002,"Tennessee",104,769.091502290988
2002,"Texas",104,-2780.81438769972
2002,"Utah",104,385.067021203281
2002,"Vermont",104,-140.41388793228
2002,"Virginia",104,148.458840045786
2002,"Washington",104,1090.32888049734
2002,"WestVirginia",104,58.0705389028645
2002,"Wisconsin",104,-55.2831273168858
2002,"Wyoming",104,-81.6297489376142
2002,"AUS",104,-377.275027423917
2002,"AUT",104,-997.290522568443
2002,"BEL",104,4010.38928677776
2002,"BGR",104,-130.600948925285
2002,"BRA",104,-658.472958015871
2002,"CAN",104,3023.3881089738
2002,"CHN",104,-2036.51733464343
2002,"CYP",104,38.0276641586698
2002,"CZE",104,-623.736267067565
2002,"DEU",104,-5597.90027635876
2002,"DNK",104,-1301.83119100366
2002,"ESP",104,-1140.64174795817
2002,"EST",104,-207.799400794082
2002,"FIN",104,948.123145914165
2002,"FRA",104,-1515.63970699097
2002,"GBR",104,2500.08663214604
2002,"GRC",104,-429.587032391913
2002,"HUN",104,-209.073419559202
2002,"IDN",104,2841.41482255905
2002,"IND",104,-747.511838995852
2002,"IRL",104,-1108.63442161935
2002,"ITA",104,-1028.97596201364
2002,"JPN",104,-8763.49330613337
2002,"KOR",104,2122.56373808419
2002,"LTU",104,0.0304802017446946
2002,"MEX",104,-1877.78247762061
2002,"NLD",104,5880.86488693232
2002,"POL",104,7.22195320910123
2002,"PRT",104,-686.754666216682
2002,"ROU",104,326.023049575041
2002,"RoW",104,19004.7181650612
2002,"RUS",104,1985.03367703967
2002,"SVK",104,627.784658033912
2002,"SVN",104,-590.755323762053
2002,"SWE",104,299.969948079085
2002,"TUR",104,-1421.93789012854
2002,"TWN",104,-291.127107722377
2002,"Alabama",105,-77.5680125037388
2002,"Alaska",105,127.559845834892
2002,"Arizona",105,-1374.60668340067
2002,"Arkansas",105,106.141290131583
2002,"California",105,-10220.1014962387
2002,"Colorado",105,-539.862924722297
2002,"Connecticut",105,1200.61026847399
2002,"Delaware",105,-2297.34719842326
2002,"Florida",105,-4075.03716758155
2002,"Georgia",105,-3228.57021883113
2002,"Hawaii",105,-115.77135356629
2002,"Idaho",105,-299.36826931516
2002,"Illinois",105,-5673.06512274378
2002,"Indiana",105,-2600.34260532765
2002,"Iowa",105,-828.352528872701
2002,"Kansas",105,-527.239314663991
2002,"Kentucky",105,-987.568771935595
2002,"Louisiana",105,9236.11196223463
2002,"Maine",105,-97.2236358059678
2002,"Maryland",105,-1004.43906340093
2002,"Massachusetts",105,1569.16752548481
2002,"Michigan",105,-1497.49034325136
2002,"Minnesota",105,-954.968238075399
2002,"Mississippi",105,386.917295051173
2002,"Missouri",105,446.927349867896
2002,"Montana",105,-154.276032576985
2002,"Nebraska",105,117.016982897248
2002,"Nevada",105,924.87932467509
2002,"NewHampshire",105,294.416080944615
2002,"NewJersey",105,-6334.8874222682
2002,"NewMexico",105,-11.9477354024416
2002,"NewYork",105,-7026.92417289698
2002,"NorthCarolina",105,-2630.07008405904
2002,"NorthDakota",105,-301.652090987267
2002,"Ohio",105,4324.9836458714
2002,"Oklahoma",105,221.114410029119
2002,"Oregon",105,-230.418599016888
2002,"Pennsylvania",105,-5795.33217182108
2002,"RhodeIsland",105,327.474655427081
2002,"SouthCarolina",105,-2229.52274319212
2002,"SouthDakota",105,144.320732849179
2002,"Tennessee",105,1993.40838108475
2002,"Texas",105,6994.10955862027
2002,"Utah",105,182.972718621584
2002,"Vermont",105,-13.1965889722684
2002,"Virginia",105,-1238.10481952158
2002,"Washington",105,-1814.78677175823
2002,"WestVirginia",105,477.579362376021
2002,"Wisconsin",105,1261.05901250625
2002,"Wyoming",105,635.603894913677
2002,"AUS",105,-5040.06193191326
2002,"AUT",105,-1316.2767005178
2002,"BEL",105,5368.49814668822
2002,"BGR",105,-351.429542302752
2002,"BRA",105,-6427.61349818341
2002,"CAN",105,-5378.55968858503
2002,"CHN",105,-22321.5200481341
2002,"CYP",105,-304.80066692722
2002,"CZE",105,-2042.92485074655
2002,"DEU",105,21349.2402429578
2002,"DNK",105,2181.17283892161
2002,"ESP",105,-5898.38107053553
2002,"EST",105,-256.373861147215
2002,"FIN",105,-598.03392126299
2002,"FRA",105,10876.5542262081
2002,"GBR",105,10195.6619177903
2002,"GRC",105,-3713.70804928958
2002,"HUN",105,-1498.82711967255
2002,"IDN",105,-3568.68244650521
2002,"IND",105,-550.825519115242
2002,"IRL",105,24739.1286577242
2002,"ITA",105,-6916.64634168417
2002,"JPN",105,10369.452530626
2002,"KOR",105,159.991057579646
2002,"LTU",105,-21.5553394200854
2002,"MEX",105,-12103.3498535419
2002,"NLD",105,15459.3439810545
2002,"POL",105,-4595.06355770342
2002,"PRT",105,-2972.64435515677
2002,"ROU",105,-1221.30904398026
2002,"RoW",105,28546.4084984015
2002,"RUS",105,-2157.24944078265
2002,"SVK",105,-667.070463377025
2002,"SVN",105,-16.3981820774134
2002,"SWE",105,2835.52734295596
2002,"TUR",105,-6550.91948036036
2002,"TWN",105,-2383.08658474736
2002,"Alabama",106,271.100523503515
2002,"Alaska",106,-19.0254050774804
2002,"Arizona",106,-284.048582645011
2002,"Arkansas",106,230.795367735197
2002,"California",106,-5013.9706992492
2002,"Colorado",106,-594.656402705777
2002,"Connecticut",106,-57.4187623355524
2002,"Delaware",106,437.138005482157
2002,"Florida",106,-2181.14610998369
2002,"Georgia",106,-1028.37065521617
2002,"Hawaii",106,-69.4085387886202
2002,"Idaho",106,-154.224757974534
2002,"Illinois",106,-456.968523656005
2002,"Indiana",106,992.632844569697
2002,"Iowa",106,1181.88385753831
2002,"Kansas",106,395.722985047332
2002,"Kentucky",106,265.428931550204
