"region","sector_00","sector_01","sector_02","sector_03","sector_04","sector_05","sector_06","sector_07","sector_08","sector_09","sector_10","sector_11","sector_12","sector_13","sector_14"
"Alabama",1972.03042159274,15.2619825321451,32.5940413793472,18.7699461556847,8.93030001692337,14.4957369746181,10.1469120684536,10.2655663117102,30.8846184555179,18.8530163857705,31.1739013122382,64.4573412443986,27.0728811294456,952.168197618873,17.7589570456357
"Alaska",259.775540200178,5.89911125942846,0.275172560648385,0.725705479270535,13.8546957088535,0.0802975748386683,0.00696187847966034,0.279619510457309,0.786133127195001,0.00888593728598112,0.271481334864283,0.289615392127039,0.489376828856655,246.003774040484,6.07311379858846
"Arizona",2076.19250563607,9.05382845955989,2.79476776904938,16.0694220724097,14.9658270464534,9.07735718774837,5.18977379206797,7.16347497348453,18.3657622568497,8.45192028657797,49.3995730371694,48.2720036630203,31.8335795038398,1613.10160182113,20.1549869571316
"Arkansas",1115.04915058633,39.2071823238841,3.74959913065174,21.065320968862,4.38038750831414,10.9861320673177,10.7456802379164,6.2680573706964,13.0018807219972,24.5415162740558,7.56579554698728,18.0852553570003,17.5628456615207,621.297564032662,37.5268058566928
"California",10514.022573882,153.776380888823,164.612181263063,147.487432755907,44.4113959937554,117.482662393997,38.677986694995,31.8859092382206,141.679002316882,131.48786743535,410.401098872946,202.262799653551,232.379696522135,9542.631504192,307.690198617483
"Colorado",1279.24179082276,17.3857660961434,4.20739920988398,15.3033563745662,22.4550960754467,9.96138917241058,3.40424207618831,6.39840536969091,16.5104579073443,15.6086119570185,34.2964637518983,18.4452726470484,26.2132303165422,1410.56318332437,49.9757613817308
"Connecticut",994.103599239795,10.5985828407603,4.45068663439955,20.7757053497982,1.87490207096513,22.0537894889031,6.14618819537052,4.31848526633518,33.545939160536,28.0050299996728,27.8810057366449,48.0540947703453,20.6454077515471,1052.7986640355,6.06498485871884
"Delaware",412.355860849588,6.98656480494865,1.16894991833687,1.81939428027789,2.70403712470492,17.0413768050718,2.3816838042736,0.792603156885314,1.86448729081264,1.59113429490544,1.38256911249289,5.63770343888377,3.11903008015343,281.037971311998,2.87657086171926
"Florida",6706.79691450401,38.0178125962241,23.2273644022416,59.4966506752587,13.5458639614595,27.6816857076342,10.2765213983764,30.0151949829259,67.2604226579867,25.392543734766,66.5262903920934,50.6078714473796,90.1633391246897,5139.55389718651,71.6585199800158
"Georgia",3154.41868334081,49.4031878925175,61.4293924981408,59.37386177785,3.558909413318,25.4062763859602,25.9260655601623,12.2889994744197,36.6741281746279,24.04983751695,40.9790633070091,37.0740162229787,48.2767264201235,2247.24359494078,46.8593095961748
