"importer","sector","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","NewHampshire","NewJersey","NewMexico","NewYork","NorthCarolina","NorthDakota","Ohio","Oklahoma","Oregon","Pennsylvania","RhodeIsland","SouthCarolina","SouthDakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","WestVirginia","Wisconsin","Wyoming","AUS","AUT","BEL","BGR","BRA","CAN","CHN","CYP","CZE","DEU","DNK","ESP","EST","FIN","FRA","GBR","GRC","HUN","IDN","IND","IRL","ITA","JPN","KOR","LTU","MEX","NLD","POL","PRT","ROU","RoW","RUS","SVK","SVN","SWE","TUR","TWN"
"Alabama",101,4827.7008399446,0,0.0313245900884021,0.413185953862014,220.633317636132,11.0478549101009,0.108212221920679,0.0212889930714206,227.298685482744,993.138442931092,0,0.0142384501747903,231.269084275379,29.4982766196923,0,32.1677613788611,60.3532478037328,52.9381855873968,0,0.0484107314826963,0.229089178922149,48.0118545882616,0.0128802247047202,230.031642470671,5.99559010824292,0,0.0113907604359687,0,0.00486533671963383,0.194884886742696,0,17.2612594005395,91.5951837717033,0,59.7057605634681,0,0,61.8113156008671,0.093973773226571,0.209709542017963,0,699.262158515132,166.251948181713,0.0598014904379826,0,39.9245830595599,0.0457793424115564,0.047244821477224,54.3281478799765,0,0.186534268135336,0.005682832278016,0,0,0,10.23004224422,1.17927253548091,0,0,5.70741186032942,0.147451927507656,1.31854730228249,0,0,0.797912467596488,0.819249309863867,0.0384986428833588,0,0.0424726934747941,0.0900632278854514,0.0222599187672456,0.846032794840706,0.00571720931211231,0,0,54.1353764643885,0.0605622618349249,0,0,0,59.3853871529977,0.00110870065017453,0,0,0,0.116330346877629,0
"Alaska",101,0,577.279797008758,0,0,9.90860341749201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199338311331158,0,0,0,0,0,0,0,0,0,0,0,0,0.00569538021798434,0.139536814970446,0,0,0,0.00599971244818789,0,0,0,0.5340681135712,0,0,0,0,3.76913646143875,0,0,0,0.0272248736166232,0,0,0,0,0.00747200625622914,0.00604266962740533,0,0,0,0,0,0,0.00493072654392045,4.5757364486324,0,0,0.0171621149476717,0,0,0,0.0470299550708939,0,0,0,0,0,0
"Arizona",101,9.61106900806334,0,4362.86864650698,0.0218803539078111,1657.25996759847,0.00832495730410848,0,2.88669161132654,18.8015120288857,0.000452789745023714,0,71.0474790277151,0.74550610480402,0.0457139716511707,83.7567665656733,0.000251549860917137,0.0478826964686992,0.772965402327419,0.00854307069714709,0,0.26371579428049,0.031373555351154,0.17417753864031,0,0.338991429457503,0.0170861413942942,65.3110363689656,111.71021221699,0,0.0120033031041925,0.010308091754286,0,0.0484107314826963,0,0.221344057054439,2.94533913124111,1.03371822297789,0.122404884955414,0.0227815208719373,0.00130560275998424,0.0490020924116294,0.126222044944829,171.972218623222,0.014612509402236,2.77168952008024,0.122186654588471,49.8538656096418,0,0.378320580650813,0.0113907604359687,6.55426259971683,0.0796377344587424,0.323858593743371,0.00367894374371165,0.151447940718107,30.7917922954959,3.18044488192671,0,0.200816052063796,5.17527318474731,0.526140554594837,0.774126800714305,0.191565959787573,0,8.48620671474505,9.86653699431441,0,0,0.0730559388876673,1.29960219246928,4.00748000886568,7.21711298180764,0.61082664290608,0.119416252610063,0,21.48877567935,3.86071503686609,1.40491829335235,0.201604662178915,0,23.4759570782403,0,0,0,10.7878028004025,0,0.0395453093117104
"Arkansas",101,0.0376102554270556,0,0,580.897065846882,5.80473253939625,0.939400124846325,0.00473088743146472,0,1.14958777623108,252.058337945023,0,0,136.617826502107,0.0343986776611002,0,190.55009193221,0.0354336168482592,1.21877281116115,0,0,0.000591360928933089,0.0505305744183972,0.000301859814592035,295.859572460093,419.537859406804,0.0323757031620866,0,0,0,0,0,0.899870028540372,0.125860742108089,0,61.0935197270208,148.148326532678,0.0598014904379826,0.0885840421206479,0.0484107314826963,0.0266112405989346,0.000591360928933089,42.886732826074,51.592205431181,0,0.00203364369444133,0.0274411369082061,0,0.00257604486690993,0.0492957884725621,0,1.29137238898886,0,0.27933939889428,0,0.0175835850839874,36.1296748290263,1.93564089716948,0,0,1.14935479195911,0.0854726311928876,0.275731693885852,0,0.0450493405770475,4.22582507854932,13.6617489154941,0,0,0.139251550118268,0.0501442875140413,8.61811037614514,0.87358868235287,0,0,0,3.26894205471767,0.169347535958008,0.012317059093949,0,0,14.8625836539138,7.3056150453695,0,0,0.662685051614223,0,0
"California",101,185.008294259958,18.2587328070746,393.024003845557,706.819436564109,57349.8146966951,623.47424424382,74.1533019679674,49.7507659943199,686.575881132704,342.471717551952,57.1405947134595,592.931021519046,1979.99954341713,0.128726492747403,1046.40003275367,883.376300302113,236.905652579443,30.4534111731169,0.299961066912252,53.6793637723761,4.45876697697068,505.738070632139,367.353046230166,347.774623626953,448.396311039919,34.5298558930692,713.941600161208,286.189155468496,13.7356487907825,800.81331808284,51.0559729590301,347.085127918125,111.72815742918,34.9849734911158,387.812993813858,190.306708060135,1205.58226919271,178.570152471193,43.9415200986069,35.8812011997251,0.602274518754866,607.135964203733,1689.23847014128,341.295042860737,77.7043476240998,85.6320718312749,1273.05919609093,0.0337075735969846,583.771198996327,0.700086698501563,302.153834595372,88.729682034695,22.2854418518707,2.71284475537719,36.7919501766392,895.618615906998,416.551890241176,2.10777108305187,3.57787167803887,73.5640984368087,48.5176342496315,109.055028202184,2.24386735847374,4.48708888404444,354.251304364431,141.709900384248,11.7524701263234,4.7126500991308,110.557971834787,82.6238508304563,63.4051039572087,283.10464214157,183.909231374327,177.317736885342,2.19999515460285,346.87392055852,332.436905974983,16.7428523227567,14.8309510537453,0.434435204866141,2907.36146658237,3.57435528873001,0.0162716107214484,0.524687499552334,33.3006478493714,19.4932492361212,87.6375294838985
"Colorado",101,0.0144258512546956,0,3.44887489070429,97.971054442219,547.60014759363,3813.73003565079,0.155067100520806,0,0.0947586206316132,0,0,0.13307771138637,18.1302723028075,0.253507756997984,94.4667524150996,126.838989754856,0,0.0203998828408903,0.0170861413942942,0.000226394872511857,0.0699859775141133,19.4394999719923,79.4553552186173,0.00650496994063604,85.8357873043729,0.0619502162112408,37.2338416778698,0.0855909227235811,0.056953800699161,32.3280756666795,0.762215197565763,12.8915509016685,0.168162668632074,4.43891247450454,37.2240615971841,6.27980360895678,16.7530328682909,0.141973538363941,0.0598014904379826,0.00108800223829177,0.353914647833533,45.178910053383,649.964784404744,11.4981548214139,0.0632405411057373,0.0100531356993199,16.8142148603244,0,0.661635244994549,0.195503426799067,44.4867288640841,0.0335656375746406,1.01712821203392,0,0.185545935572274,63.9906721339613,2.54613388643022,0,1.28227504371542,6.21045011957783,0.0222868721965462,4.59823159282535,0.0366698583423354,0.888156562586795,15.663393477383,12.997992453462,0.0534428961530148,0.106050470762673,0.544541485352409,1.09071596212575,5.52009314565157,13.5183700437644,0.00930732356989771,0.0759701959931132,0,6.90904402857232,3.00786898527233,0.352932193790996,0.455071404702562,0,22.6927653823764,0.0086110043744205,0,0,6.1130545665554,0.224315927042828,0.213711521548865
"Connecticut",101,0.0303973305400489,0,0,0.00631041346331403,27.4839180545624,0,1699.67709915731,19.348419743756,0.1087911225144,0.146290506321691,0,0.000302820962517144,0.38728585186157,0.93701402440887,7.36809152306633,0.00508305722286731,0.00700806212024464,0,0.00917167809784507,103.912636732146,332.853096844434,0,0.0711922553159983,0,0,0,0,0,33.4772439497784,231.091754077568,0,673.673919706649,0.634829168138737,0.00064890204931636,0.578081082130804,0,0,160.470596146948,1.59959074549192,0.00970636285623911,0,0.343104257036389,0.67215307197847,0,54.3328690229681,0.182054167911732,0.00134106417664347,0.00569538021798434,116.75438528382,0,6.24453564857656,0.0426967876729429,0.68895699964323,0,13.6548622085656,105.4379586704,6.01706836221913,0,0.0899138147796999,8.48183416842576,5.58407983424823,12.3388288784473,0,0.32866052902269,24.5363463352217,12.5998228830455,0.808141687757158,0,3.37830523017964,2.91315802864059,4.07386414297738,38.5392889491294,1.12045648206111,0.0200707116183844,0,31.6337457377399,4.06877444965168,0.655949928990733,1.72229371170327,0.021196995496781,59.8984317223448,0.511177809743666,0,0.0751437521717609,4.58684176287441,0.624975077420933,0.108775330007978
"Delaware",101,0,0,0,0,0,0,0,300.198436247103,0,52.8450364198627,0,0,0.000100619942053288,0.0059136091042456,0,0.00854307069714709,0,0,0,333.682831576466,0.302602836168135,0,0,0,0,0,0,0,0,3.19238325432231,0,31.3022535569943,44.3377901144456,0,0.201109031210731,0,0,290.213833212119,0,0.0165581063802971,0,0.0626491801768042,0.329547036324584,0,0,219.946368066991,0,0,0,0,1.76270536556188,0.0451875369789225,0.198852685502138,0,25.517783409119,7.44178723195127,0.138625770981424,0,0,1.80885334698659,0.00286955861126197,0.141043863252891,0,0,3.07692199199704,3.54251592168372,0.0162977302990753,0,1.21242058540817,0.654644993007669,0.397956431476141,3.80077747959126,0.154712081839076,0,0,0.0591050136899115,1.25234194954234,0.0986580771290834,0.00382097564781797,0,48.450662217872,0.0608452037073836,0,0,2.22380544340282,0,0
"Florida",101,983.902220958434,0,0,164.670028523396,247.671935172985,12.0393715234313,28.566484685906,35.6833876154828,18939.776441666,1911.95065237244,4.6032726265056,0,280.767120037369,2.49301392383494,0.0189610635070578,314.195321765931,195.487628088573,53.7309026341854,0.0399121177060375,164.874749425705,84.8156397774266,109.121521077998,289.820843095297,192.604290149642,197.785161112155,0,355.368868652431,0.0512584212215179,68.7466764744733,369.231385808117,0.0284769003495805,565.76947257828,549.635957458226,0,851.117867281997,31.8097044567488,17.4961135473077,214.589181295024,0.643741172103012,95.7769014708451,0.089211884702645,965.908522580996,1061.0306174701,11.9974615747741,41.5185675358572,330.647290556181,49.2479918241432,8.22965841522731,384.801409846572,0.0232019658052747,56.5893116347034,2.62034325170535,4.58350529675058,0.37020986659829,107.726010887072,131.912456070561,58.5933337503146,0,0.786731449546635,27.2361991871883,55.9178911097293,71.0360573555909,0.310625777912667,7.28499496054216,189.540853631603,165.192059013751,1.49632680661987,1.64887734429715,49.0654248806725,18.086558539463,23.0922450914856,96.8188525606924,1.0935386878588,1.90167232228086,0.743733172852357,51.5108715288225,132.261291184381,11.1391080494544,2.85230696389655,0.24975631292936,974.375428301904,2.58727334039572,0.0336719774606342,0.160284233405671,30.4330902222788,3.37853278776493,1.65007948983267
"Georgia",101,1140.46796060771,0,0,483.888182766626,189.146224155491,1.30722039098285,30.3960253378135,4.70165614356689,749.886197379052,9189.08486988351,0,53.3979664096336,1073.5207397827,174.037508944685,204.840132607514,54.4452825251686,83.4912303836899,3.2065314389551,0.0570479684869352,113.906581459627,59.5486500976247,0.244869106474229,78.5558767950199,337.969736669365,362.035846496314,0.00628674114691742,0.0233349305705822,92.0701864499809,4.80228201906135,291.474428991173,0.000129780407549706,195.132421045574,558.491604775993,0,230.86613767935,10.8372227178987,46.9590489294256,709.856997909837,0,1060.40779598871,0,1793.25926151332,284.642610835501,0.060234091773346,35.0040585094477,0.576741175662667,38.1306295518256,0.521658106236258,79.2591258870225,0,25.4320671609981,0.00882361190309806,5.21184296862189,0,15.9630006338087,251.928036888648,15.6343929574829,0,1.0305971690764,14.2795272038931,18.2407628577819,9.62445486946559,0,1.45502601515167,49.827573422789,15.6504427151231,0.33761201029265,0.0103437040421695,4.30531474652993,14.3273594940395,4.99182680415962,15.7956689423203,5.6935598559001,3.18756310551256,0,38.121838270976,63.3156319848849,3.92304698863611,0.518849935568467,0.0188252927165495,535.269528847456,0.533662258929205,0,0.617384588866567,10.1320583796791,0.683741414812476,0.544494935337292
