"year","country","1","2","3","4","5","6","7","8","9","10","11","12","13","14"
2004,"USA",0.258225937108627,0.020359310930401,0.00287295679495854,0.0000336552776972188,0.00860733869251966,0.00422543423491283,0.00226788640989264,0.000280553310779962,0.000244165401853646,0.00039415331283737,0.000197139350546606,0.000666266236287705,0.0185846307209408,0.0621946741090338
2004,"USA",0.00123765693965716,0.354485036654738,0.011870881283722,0.0000605915313046884,0.0044609620766171,0.0237629798183033,0.00559738036073557,0.000581853587037957,0.00289926050892324,0.00374560364900032,0.0150265396987065,0.0422293950387705,0.00274940001756631,0.00205987354340045
2004,"USA",0.0514390522544652,0.0209962731885097,0.321316412218734,0.000372609619598627,0.0226087686899409,0.0497063543666739,0.051590843184617,0.0159785894524931,0.0206631154801489,0.0297699491429526,0.0170298655428072,0.138207321036323,0.0351405313848004,0.0107792225319427
2004,"USA",0.00350263464126565,0.00861374269220674,0.0106641756458715,0.0212725331022045,0.0844679539221279,0.0238340543087114,0.0109957345764965,0.00793390569259745,0.00821601930105999,0.00517164552167594,0.00148757790660552,0.00434309342420064,0.0256166983544924,0.0532972336764378
2004,"USA",0.0124656201399381,0.208358436235999,0.0474360378686398,0.00208639921095185,0.408421150350188,0.375216390029295,0.0533670977189722,0.0247610823220991,0.0191553388202895,0.0357606790659247,0.0158816326873076,0.0564349570869044,0.0141536576891883,0.067944761489694
2004,"USA",0.0288222942033899,0.0104807576544179,0.0185567491765433,0.000119749957163909,0.0263283570820071,0.108845947976891,0.0173395920360304,0.00860732377312021,0.0504127323686748,0.0276201865900176,0.0444505854306629,0.0741466601865744,0.0126063903075913,0.0118468530689631
2004,"USA",0.00879461727410918,0.00331739860573394,0.00426230183977253,0.000394326344904024,0.00371495112298039,0.0117576268582307,0.223374414605308,0.0105049013082842,0.00958853311070131,0.00913798131252743,0.0119961178472688,0.00676920212454938,0.0122970325824998,0.00601329832626028
2004,"USA",0.0356812606260533,0.0147298412350969,0.024916512838897,0.000427157188001102,0.0186341360343619,0.0427778832476552,0.0540201640591478,0.471245737841793,0.294365065226968,0.128472841872703,0.177812871589086,0.177142948601246,0.0187259809472097,0.0383392837736707
2004,"USA",0.00452530448656259,0.00198749194703416,0.0087151833847979,0.0000708005296740912,0.00721111268635908,0.0145816296174798,0.00658734327010844,0.0213209513342389,0.129297830347494,0.0160097438357671,0.0432049403602416,0.00724034347001625,0.00812135248943951,0.0211831885981774
2004,"USA",0.00650883645811631,0.018273482610253,0.0224611591886504,0.000207607109701047,0.0158907735625556,0.0363036318212613,0.029355170313509,0.0360946802474309,0.093788920146194,0.294153029654209,0.0644284629483283,0.0391749276613234,0.0196018317336012,0.00454842221772807
2004,"USA",0.00251972986735757,0.00212555723390809,0.00361914422042067,0.0000590442642218142,0.0020705256854677,0.00334190545618777,0.00487955076918015,0.00678435712779422,0.0315567622200548,0.00728747746668613,0.363814888805531,0.00396491264400634,0.0119371525625493,0.00897156683759933
2004,"USA",0.000641544275499081,0.00796699704255105,0.00607438923256286,0.000033030604197481,0.00309929965699234,0.00491217898855739,0.00421494987471046,0.0187026856381422,0.0118231481662442,0.00778285668398499,0.00760459430682364,0.0658905660235564,0.00629055519641979,0.00184954525890153
2004,"USA",0.252765469045338,0.297620561928755,0.457506832648822,0.0913299367494778,0.339093899769698,0.285173384848617,0.44091447766164,0.342769245618611,0.32577649610323,0.433034026278678,0.231023837993141,0.377115813624044,0.806814952309232,0.390225744788871
2004,"USA",0.33287004267962,0.0306851120403958,0.0597272636576071,0.883532558510902,0.0553907706681846,0.0155605984272234,0.0954953951596516,0.0344341327455783,0.00221261279816355,0.00165982561303497,0.00604094553294331,0.00667359284219754,0.00735983370446953,0.32074633177932
2004,"AUS",0.146567681011653,0.0190411570875964,0.00336813125313539,0.00237081974175005,0.0553285257416403,0.00968246764588509,0.002573100495703,0.00156725559253789,0.00274782237854772,0.00274781713834603,0.0031881398628289,0.00328208188408376,0.0210067397352072,0.026377481956277
2004,"AUS",0.00374912900889373,0.221444305291429,0.00539614597138232,0.00131292753222042,0.00577674063626047,0.0153803161549871,0.00308834216302852,0.00254372281630509,0.00349894483854115,0.00349894316619174,0.00415994238513359,0.0276291089248066,0.00309481565963519,0.002243207964606
2004,"AUS",0.0408306488410318,0.0206156350280445,0.259613780282187,0.00271133209145143,0.0347165875622844,0.0337358041881689,0.0200205241942395,0.00895675609054437,0.0160234775762256,0.0160234839920464,0.0136820038106999,0.21875585923834,0.0378082964491571,0.0085204270068955
2004,"AUS",0.00435112670967126,0.0031074959591491,0.0080345723042765,0.0454497875465541,0.0246724694118893,0.010074650329428,0.016118913380195,0.00921436803584614,0.00379788058762664,0.00379788260387216,0.00328590343525814,0.0034363881834365,0.0165639711360848,0.0379449181906915
2004,"AUS",0.00732017775074677,0.0293714648535101,0.0510440191870102,0.0284861883246411,0.24523794973814,0.256322880068191,0.0362797190886061,0.0131134887192214,0.0205298403064673,0.0205298370121763,0.0221299251914682,0.043084380079352,0.0140713432166908,0.0568207228633859
2004,"AUS",0.026132422033338,0.014263645205976,0.0271022874911519,0.00307267804890735,0.0370490443739607,0.0671983800025316,0.00552987382557421,0.00392695946060788,0.0227261484251713,0.0227261504069632,0.0231427958283287,0.0471986991687725,0.00968314778223391,0.00683117249425186
2004,"AUS",0.00663122692967948,0.00178639258158829,0.00390822596571335,0.000636528341045211,0.00808900529904893,0.00711760573330161,0.241035650047518,0.00995145005917325,0.0101724665455251,0.0101724706105532,0.0152393734864451,0.0158086136777347,0.0189906650006797,0.00284158200150521
2004,"AUS",0.0194511178270763,0.0118367895608614,0.0261052224255099,0.00228707049969501,0.027024423526486,0.0397715486026855,0.0494537866184949,0.364321600051212,0.272975778705247,0.272975773635926,0.137119862215381,0.229908907448964,0.0293884305521542,0.0287699796018899
2004,"AUS",0.00316190724300094,0.00326369639563417,0.00564343884335353,0.0036845268053142,0.00515812030200518,0.0056127535312554,0.00707195378722646,0.00587078687702337,0.0586346993113333,0.0586346969644107,0.0324496546911304,0.00438567595765617,0.0109877001480449,0.0274008958642052
2004,"AUS",0.0031640809733995,0.00352831643187808,0.00491004978134307,0.00170086843054316,0.00304416374586668,0.00824889810507849,0.00362321268379753,0.00438551552969798,0.123558160543967,0.123558169479336,0.0351281140722022,0.00819330472783305,0.0188468564219925,0.012619597335094
2004,"AUS",0.00165812496669841,0.00249317453051675,0.00174410764833567,0.00128660658262904,0.0019993031160377,0.00221260105845465,0.003391569398336,0.00185142203883572,0.0120273099035539,0.0120273128522073,0.268335760772181,0.0153688236465567,0.0200407833219388,0.00965865738178007
2004,"AUS",0.00310769449666477,0.0085778714505318,0.00744494313768817,0.00137739731266755,0.00479945046087689,0.00517213171191094,0.00271475571688134,0.00529410639027005,0.005355732776928,0.00535573680125092,0.00553828568725509,0.0241199066819757,0.00505474543706497,0.00512860927346458
2004,"AUS",0.389305105138737,0.496717143122137,0.52804566392046,0.321577947007771,0.51014811006302,0.519462515653176,0.424718271264625,0.283654436917976,0.417516663862582,0.417516653190276,0.422956128623845,0.323199725339912,0.77992433913301,0.547667147836826
2004,"AUS",0.344569557069409,0.163952912501147,0.0676394117884527,0.58404532173481,0.0369561060224841,0.0200074472149457,0.184380327335775,0.285348131420749,0.0304350742382832,0.030435072146444,0.0136441099378431,0.0356285250405763,0.0145381660061058,0.227175600229128
2004,"AUT",0.170364106832653,0.0260385240336496,0.00463313270972298,0.000930029262604494,0.0275917400161993,0.00511894614380067,0.00279938737817112,0.00238764565207995,0.00256815924815506,0.00261120325034253,0.00202517885733995,0.00289909553572516,0.0219091800073781,0.0753599538689221
2004,"AUT",0.00106604011503092,0.276409074015683,0.00279529809120284,0.000428286162767348,0.00288351598054346,0.0179887339813065,0.00619794143886311,0.00176032544474987,0.00208664163390649,0.00266230510450013,0.006177558280347,0.0300753280697428,0.00385882804985637,0.0022909352602272
2004,"AUT",0.0396809299113828,0.0248395601868649,0.350565425135374,0.00245394232084337,0.0471486565227147,0.0251216714339466,0.0319363152790631,0.0121798096097347,0.0144876637857236,0.0147921597871885,0.00803592324054094,0.140912846540791,0.0412316431626364,0.0111407488113541
2004,"AUT",0.0082826367418662,0.00780934056070514,0.00696510363111954,0.0190892401506716,0.0563275233426899,0.0110672474393475,0.0208753164633091,0.0209663080261833,0.00479483797873898,0.00414534669439682,0.00274842410931735,0.00713919643283834,0.0177745175807483,0.0375614356231613
