"year","region","sector","deficit"
2005,"Alabama",101,-869.149418232718
2005,"Alaska",101,339.996917453684
2005,"Arizona",101,-3531.5447067189
2005,"Arkansas",101,2217.81374660736
2005,"California",101,-3782.52633950071
2005,"Colorado",101,774.233381235412
2005,"Connecticut",101,-1429.27245339265
2005,"Delaware",101,-65.7507260835321
2005,"Florida",101,-8642.61291506981
2005,"Georgia",101,-3743.46785604226
2005,"Hawaii",101,-382.034703300612
2005,"Idaho",101,1390.90822766318
2005,"Illinois",101,-5889.8212443002
2005,"Indiana",101,594.239355632368
2005,"Iowa",101,8430.68346348297
2005,"Kansas",101,6260.02799461005
2005,"Kentucky",101,215.937573566835
2005,"Louisiana",101,-426.574830569427
2005,"Maine",101,-58.7861054045052
2005,"Maryland",101,-749.503142079271
2005,"Massachusetts",101,-2116.53181690409
2005,"Michigan",101,-589.247912944204
2005,"Minnesota",101,4676.98338730485
2005,"Mississippi",101,-396.730828321698
2005,"Missouri",101,141.786162449405
2005,"Montana",101,-80.3122271182892
2005,"Nebraska",101,7619.62386203378
2005,"Nevada",101,-1479.70813542797
2005,"NewHampshire",101,-72.5152156056722
2005,"NewJersey",101,-8760.13925018764
2005,"NewMexico",101,346.477520919107
2005,"NewYork",101,-5837.42583812091
2005,"NorthCarolina",101,4666.99323439211
2005,"NorthDakota",101,853.488843343632
2005,"Ohio",101,-1153.8209755483
2005,"Oklahoma",101,-648.987506297592
2005,"Oregon",101,1431.92474517009
2005,"Pennsylvania",101,-4307.10313565804
2005,"RhodeIsland",101,-356.497664892831
2005,"SouthCarolina",101,-1201.65545602895
2005,"SouthDakota",101,1050.2829359301
2005,"Tennessee",101,3054.46129947799
2005,"Texas",101,-7710.22591375136
2005,"Utah",101,-658.218850873344
2005,"Vermont",101,406.271415096241
2005,"Virginia",101,636.582250881907
2005,"Washington",101,-1377.42654208888
2005,"WestVirginia",101,-752.262969392932
2005,"Wisconsin",101,5464.46730383394
2005,"Wyoming",101,-142.306153824129
2005,"AUS",101,8405.48228676373
2005,"AUT",101,537.636295288215
2005,"BEL",101,3664.71742596783
2005,"BGR",101,-232.239375232918
2005,"BRA",101,18171.4153619797
2005,"CAN",101,-307.826701934551
2005,"CHN",101,8108.61367380992
2005,"CYP",101,-294.905561747038
2005,"CZE",101,-324.279082959405
2005,"DEU",101,2720.70037123491
2005,"DNK",101,7204.82701237284
2005,"ESP",101,-719.583540118896
2005,"EST",101,-206.912314270136
2005,"FIN",101,-862.167614196098
2005,"FRA",101,7123.55705316851
2005,"GBR",101,-20467.2190228011
2005,"GRC",101,-2627.79784168078
2005,"HUN",101,-188.004732026027
2005,"IDN",101,3920.9339119968
2005,"IND",101,2162.6355562455
2005,"IRL",101,10875.7017363372
2005,"ITA",101,-5150.4305175253
2005,"JPN",101,-39623.5493048526
2005,"KOR",101,-4443.30095277632
2005,"LTU",101,-254.795037088798
2005,"MEX",101,-5043.28549724593
2005,"NLD",101,20659.328123413
2005,"POL",101,3197.56679600399
2005,"PRT",101,-2230.53770553967
2005,"ROU",101,-1566.00588323418
2005,"RoW",101,21452.0624839445
2005,"RUS",101,-12590.174467711
2005,"SVK",101,-655.988763262641
2005,"SVN",101,-503.271134460413
2005,"SWE",101,-2310.34248773693
2005,"TUR",101,2608.05675303067
2005,"TWN",101,-3571.64009056022
2005,"Alabama",102,240.53137374799
2005,"Alaska",102,-58.9940562528735
2005,"Arizona",102,-1066.86486501042
2005,"Arkansas",102,-698.793644890302
2005,"California",102,-22404.2814486324
2005,"Colorado",102,-840.781259217152
2005,"Connecticut",102,-113.789540140476
2005,"Delaware",102,-229.702517862228
2005,"Florida",102,-6877.74067661507
2005,"Georgia",102,-2841.81145010165
2005,"Hawaii",102,-271.6727904308
2005,"Idaho",102,-270.847511251012
2005,"Illinois",102,-3429.55697713565
2005,"Indiana",102,-1576.32378969983
2005,"Iowa",102,-559.966591877932
2005,"Kansas",102,-1141.69163433638
2005,"Kentucky",102,-2055.70342596534
2005,"Louisiana",102,-1213.23229707791
2005,"Maine",102,-583.437263199706
2005,"Maryland",102,-1465.16180740748
2005,"Massachusetts",102,-2067.40791400845
2005,"Michigan",102,-2019.78290653714
2005,"Minnesota",102,-1193.0174086653
2005,"Mississippi",102,-635.598350836147
2005,"Missouri",102,-992.255186298713
2005,"Montana",102,-167.362616536919
2005,"Nebraska",102,-153.134838173845
2005,"Nevada",102,-38.7975867626187
2005,"NewHampshire",102,-599.854783201926
2005,"NewJersey",102,-10123.7272893737
2005,"NewMexico",102,-179.87934926799
2005,"NewYork",102,-14056.9648773005
2005,"NorthCarolina",102,-2121.90264447005
2005,"NorthDakota",102,-62.446382250773
2005,"Ohio",102,-2787.50993036927
2005,"Oklahoma",102,-402.007216221594
2005,"Oregon",102,-1701.10883078284
2005,"Pennsylvania",102,-5767.34599902105
2005,"RhodeIsland",102,-184.754936359947
2005,"SouthCarolina",102,-2578.88097171969
2005,"SouthDakota",102,-29.644744066624
2005,"Tennessee",102,-3147.19912633358
2005,"Texas",102,-8107.9446642094
2005,"Utah",102,-311.430874253199
2005,"Vermont",102,-525.259984151491
2005,"Virginia",102,-2283.33774351256
2005,"Washington",102,-2747.6348423073
2005,"WestVirginia",102,-264.090947492162
2005,"Wisconsin",102,-2044.71567977218
2005,"Wyoming",102,-47.6700209298327
2005,"AUS",102,-4775.98109900125
2005,"AUT",102,-2072.83139379867
2005,"BEL",102,1407.90220177208
2005,"BGR",102,530.315710729629
2005,"BRA",102,3769.89808300401
2005,"CAN",102,-9094.64933361709
2005,"CHN",102,112972.584476424
2005,"CYP",102,-360.460634723014
2005,"CZE",102,-267.938345765054
2005,"DEU",102,-12014.2678564295
2005,"DNK",102,-821.649044858466
2005,"ESP",102,-4419.71150593294
2005,"EST",102,103.656637676655
2005,"FIN",102,-1316.58252468818
2005,"FRA",102,-8660.97277663043
2005,"GBR",102,-18646.7893143588
2005,"GRC",102,-2987.28612950629
2005,"HUN",102,-735.404015590724
2005,"IDN",102,8186.45835798727
2005,"IND",102,18478.0402635858
2005,"IRL",102,-1954.46046021526
2005,"ITA",102,20347.6976780655
2005,"JPN",102,-27805.8288160198
2005,"KOR",102,5148.64204856623
2005,"LTU",102,48.3113130502304
2005,"MEX",102,-832.970810960818
2005,"NLD",102,-2137.67345374741
2005,"POL",102,1776.84744896181
2005,"PRT",102,2137.8271435511
2005,"ROU",102,419.684404245088
2005,"RoW",102,31234.0101358965
2005,"RUS",102,-15204.6237973528
2005,"SVK",102,-138.679177426117
2005,"SVN",102,92.0492526841508
2005,"SWE",102,-2030.6726981339
2005,"TUR",102,16674.576464265
2005,"TWN",102,7753.42238683521
2005,"Alabama",103,6640.33243037418
2005,"Alaska",103,-156.633854125525
2005,"Arizona",103,-1836.06718977412
2005,"Arkansas",103,3087.30977663309
2005,"California",103,-14747.271747473
2005,"Colorado",103,-2535.50286281813
2005,"Connecticut",103,463.52088585073
2005,"Delaware",103,-270.230838713257
2005,"Florida",103,-6771.24871189946
2005,"Georgia",103,1261.40911263171
2005,"Hawaii",103,-340.920988991202
2005,"Idaho",103,241.770934133639
2005,"Illinois",103,-8183.91123005461
2005,"Indiana",103,-232.656639464285
2005,"Iowa",103,-905.052907381688
2005,"Kansas",103,-7.47757281824124
2005,"Kentucky",103,1129.71319647006
2005,"Louisiana",103,3647.84181219188
2005,"Maine",103,3159.85588937313
2005,"Maryland",103,-1798.58973061142
2005,"Massachusetts",103,-1260.59509196807
2005,"Michigan",103,-1996.41301700009
2005,"Minnesota",103,369.114709773423
2005,"Mississippi",103,2055.39714610025
2005,"Missouri",103,700.09561965188
2005,"Montana",103,225.862954001178
2005,"Nebraska",103,-853.072921365128
2005,"Nevada",103,-1013.57067910021
2005,"NewHampshire",103,-191.63066396073
2005,"NewJersey",103,-2860.38178706796
2005,"NewMexico",103,-150.62740621849
2005,"NewYork",103,-5182.51967683897
2005,"NorthCarolina",103,773.449273919108
2005,"NorthDakota",103,-222.895675696634
2005,"Ohio",103,754.877902050459
2005,"Oklahoma",103,495.575827778113
2005,"Oregon",103,3968.55110796341
2005,"Pennsylvania",103,48.3463348748737
2005,"RhodeIsland",103,-144.056972071711
2005,"SouthCarolina",103,2585.48974879929
2005,"SouthDakota",103,138.790684407404
2005,"Tennessee",103,956.909228476776
2005,"Texas",103,-8859.6227667544
2005,"Utah",103,-411.685442004625
2005,"Vermont",103,-362.410773741168
2005,"Virginia",103,-3793.04000334526
2005,"Washington",103,1431.22777578238
2005,"WestVirginia",103,347.464150852208
2005,"Wisconsin",103,8899.02518247972
2005,"Wyoming",103,-228.603785117168
2005,"AUS",103,-2808.06121705841
2005,"AUT",103,4503.73822666065
2005,"BEL",103,443.605102113153
2005,"BGR",103,-104.621453501254
2005,"BRA",103,5321.15943222914
2005,"CAN",103,23985.1181689597
2005,"CHN",103,-1180.25805022111
2005,"CYP",103,-205.388693756341
2005,"CZE",103,396.542106985326
2005,"DEU",103,14579.8835120194
2005,"DNK",103,-1520.03296911916
2005,"ESP",103,-1867.65948235389
2005,"EST",103,584.054775290417
2005,"FIN",103,12132.3984876833
2005,"FRA",103,-4321.72857119357
2005,"GBR",103,-4524.54200882277
2005,"GRC",103,-1990.83302328587
2005,"HUN",103,-1104.94269170261
2005,"IDN",103,3717.06342055172
2005,"IND",103,-792.047545561563
2005,"IRL",103,9826.2790498767
2005,"ITA",103,-3922.3080695829
2005,"JPN",103,-12417.6541862991
2005,"KOR",103,-2289.69407409175
2005,"LTU",103,33.1012274230304
2005,"MEX",103,-5311.63503693069
2005,"NLD",103,-1510.12515826857
2005,"POL",103,1843.09053411847
2005,"PRT",103,854.846423338045
2005,"ROU",103,-144.894310368819
2005,"RoW",103,-21276.3600752633
2005,"RUS",103,1323.06876669981
2005,"SVK",103,631.227112741464
2005,"SVN",103,331.270821220784
2005,"SWE",103,12551.853452963
2005,"TUR",103,-1857.93663867506
2005,"TWN",103,-1972.81811301081
2005,"Alabama",104,-527.238289135259
2005,"Alaska",104,103.666980021024
2005,"Arizona",104,-242.533159819986
2005,"Arkansas",104,-331.150239977661
2005,"California",104,-3678.05166101317
2005,"Colorado",104,-807.866127025668
2005,"Connecticut",104,-1089.85917757326
2005,"Delaware",104,-455.582296898667
2005,"Florida",104,-8526.28765393086
2005,"Georgia",104,-1619.63934933562
2005,"Hawaii",104,-309.313842253897
2005,"Idaho",104,-263.579313642618
2005,"Illinois",104,397.454169333931
