"year","region","sector","deficit"
2000,"Nevada",105,885.276128374572
2000,"NewHampshire",105,286.859589727441
2000,"NewJersey",105,-5075.02998026161
2000,"NewMexico",105,-10.3268820780875
2000,"NewYork",105,-6120.04104416673
2000,"NorthCarolina",105,-1896.87265808845
2000,"NorthDakota",105,-304.063992263608
2000,"Ohio",105,4427.42548712297
2000,"Oklahoma",105,216.027432719441
2000,"Oregon",105,-258.69410281351
2000,"Pennsylvania",105,-5019.46476574514
2000,"RhodeIsland",105,318.797344252392
2000,"SouthCarolina",105,-1924.26449411319
2000,"SouthDakota",105,135.14249536265
2000,"Tennessee",105,2454.88736230917
2000,"Texas",105,7547.62375456044
2000,"Utah",105,184.350840303517
2000,"Vermont",105,-10.3225496378214
2000,"Virginia",105,-960.302545854086
2000,"Washington",105,-1606.41314687883
2000,"WestVirginia",105,506.612390095388
2000,"Wisconsin",105,1229.84778202155
2000,"Wyoming",105,625.587029824253
2000,"AUS",105,-4448.67444983875
2000,"AUT",105,-1444.2318853776
2000,"BEL",105,4375.83870408579
2000,"BGR",105,-54.0542900207972
2000,"BRA",105,-6936.06430577848
2000,"CAN",105,-4247.63954768402
2000,"CHN",105,-18599.9260632615
2000,"CYP",105,-320.180384247458
2000,"CZE",105,-1382.84964480627
2000,"DEU",105,21441.3859551582
2000,"DNK",105,1509.77637769709
2000,"ESP",105,-5121.70584536178
2000,"EST",105,-217.583861048145
2000,"FIN",105,-649.869537918124
2000,"FRA",105,9935.4261176024
2000,"GBR",105,8688.60962615329
2000,"GRC",105,-3036.26958107529
2000,"HUN",105,-1390.79088436643
2000,"IDN",105,-2993.02819507502
2000,"IND",105,796.344864020277
2000,"IRL",105,16018.2798730458
2000,"ITA",105,-7496.99277993653
2000,"JPN",105,10351.2474381534
2000,"KOR",105,757.146265503652
2000,"LTU",105,9.00252120365178
2000,"MEX",105,-11068.0888678209
2000,"NLD",105,13430.126393554
2000,"POL",105,-3874.01748856235
2000,"PRT",105,-2454.97409319762
2000,"ROU",105,-702.948444037185
2000,"RoW",105,24846.6460976869
2000,"RUS",105,-822.910387145845
2000,"SVK",105,-381.939047534515
2000,"SVN",105,-145.931737048547
2000,"SWE",105,2036.04379713437
2000,"TUR",105,-6731.83675198987
2000,"TWN",105,-5784.0525791182
2000,"Alabama",106,302.29186712837
2000,"Alaska",106,-18.5914252013428
2000,"Arizona",106,-232.131725928501
2000,"Arkansas",106,247.521351567671
2000,"California",106,-4761.79855900726
2000,"Colorado",106,-598.276807599344
2000,"Connecticut",106,-38.7606894437461
2000,"Delaware",106,458.327860783588
2000,"Florida",106,-2187.89869072178
2000,"Georgia",106,-992.018291809529
2000,"Hawaii",106,-70.7699740298472
2000,"Idaho",106,-156.352082562177
2000,"Illinois",106,-323.915801175361
2000,"Indiana",106,1073.29828769716
2000,"Iowa",106,1231.48425382853
2000,"Kansas",106,417.556502330246
2000,"Kentucky",106,290.652695743033
2000,"Louisiana",106,1172.74666811803
2000,"Maine",106,-94.0107260416632
2000,"Maryland",106,-951.774375375228
2000,"Massachusetts",106,752.503669106915
2000,"Michigan",106,-574.13054349103
2000,"Minnesota",106,-704.901354439115
2000,"Mississippi",106,160.826199907362
2000,"Missouri",106,-1384.67018340731
2000,"Montana",106,-56.865589186867
2000,"Nebraska",106,-332.996024947871
2000,"Nevada",106,84.922802769445
2000,"NewHampshire",106,541.416793397351
2000,"NewJersey",106,-243.773525329842
2000,"NewMexico",106,-163.924392995073
2000,"NewYork",106,-2779.29868764103
2000,"NorthCarolina",106,-1152.28593434059
2000,"NorthDakota",106,-54.0708068513779
2000,"Ohio",106,864.774016165095
2000,"Oklahoma",106,1230.8835786628
2000,"Oregon",106,50.7364454320643
2000,"Pennsylvania",106,-1509.5518289634
2000,"RhodeIsland",106,204.047457032237
2000,"SouthCarolina",106,2055.82050649622
2000,"SouthDakota",106,60.7046737153215
2000,"Tennessee",106,682.770422112427
2000,"Texas",106,958.268655543277
2000,"Utah",106,-72.0993339290732
2000,"Vermont",106,-85.0133602153737
2000,"Virginia",106,1379.90071210547
2000,"Washington",106,-1081.47264260181
2000,"WestVirginia",106,243.113154619797
2000,"Wisconsin",106,-146.047882717839
2000,"Wyoming",106,-49.5134861821505
2000,"AUS",106,-1900.31470164937
2000,"AUT",106,59.1854702072696
2000,"BEL",106,85.0710272911947
2000,"BGR",106,-109.254184920346
2000,"BRA",106,-326.390170488028
2000,"CAN",106,4523.66249923723
2000,"CHN",106,6996.90825637728
2000,"CYP",106,-38.5467917762419
2000,"CZE",106,-336.130354155593
2000,"DEU",106,5835.20720693251
2000,"DNK",106,401.876617016537
2000,"ESP",106,-66.0383375191141
2000,"EST",106,-87.5678555616648
2000,"FIN",106,117.737891155021
2000,"FRA",106,616.250435377482
2000,"GBR",106,-1106.13739271183
2000,"GRC",106,-467.630112660266
2000,"HUN",106,-477.521720294275
2000,"IDN",106,1678.60574450608
2000,"IND",106,582.655241691013
2000,"IRL",106,-712.763769025796
2000,"ITA",106,3798.97333110165
2000,"JPN",106,3526.26170535199
2000,"KOR",106,1942.30658355043
2000,"LTU",106,-104.298736777481
2000,"MEX",106,-6521.97690678321
2000,"NLD",106,583.556083377615
2000,"POL",106,-564.919357057006
2000,"PRT",106,-461.032348232657
2000,"ROU",106,-295.920011930847
2000,"RoW",106,-15183.0345440681
2000,"RUS",106,-176.176075509218
2000,"SVK",106,-71.0908629095272
2000,"SVN",106,131.706469586405
2000,"SWE",106,-45.5357910416769
2000,"TUR",106,9.11657144412493
2000,"TWN",106,4515.54504274147
2000,"Alabama",107,225.129959816629
2000,"Alaska",107,-11.0880053639883
2000,"Arizona",107,-967.877524666507
2000,"Arkansas",107,-204.665760597483
2000,"California",107,-749.115257243086
2000,"Colorado",107,-320.682900648507
2000,"Connecticut",107,-253.637398971049
2000,"Delaware",107,-43.2600385768007
2000,"Florida",107,-1774.25615854954
2000,"Georgia",107,-488.221176192614
2000,"Hawaii",107,-49.9807287357792
2000,"Idaho",107,-34.1196976228048
2000,"Illinois",107,-862.384042118756
2000,"Indiana",107,845.869393751015
2000,"Iowa",107,63.6604538870273
2000,"Kansas",107,480.096017784746
2000,"Kentucky",107,-564.446559254715
2000,"Louisiana",107,-291.325060464371
2000,"Maine",107,-66.8304794468582
2000,"Maryland",107,-364.813272289382
2000,"Massachusetts",107,-686.364740404665
2000,"Michigan",107,-1272.18825111208
2000,"Minnesota",107,-135.944515960221
2000,"Mississippi",107,-202.295255559638
2000,"Missouri",107,-110.894651937447
2000,"Montana",107,5.28427594220369
2000,"Nebraska",107,-83.6428002507062
2000,"Nevada",107,-244.018703374361
2000,"NewHampshire",107,93.6276772712868
2000,"NewJersey",107,-1914.0001236153
2000,"NewMexico",107,4.25378443774969
2000,"NewYork",107,-1370.87592221539
2000,"NorthCarolina",107,200.059456807901
2000,"NorthDakota",107,-7.59048571499272
2000,"Ohio",107,1865.61571970367
2000,"Oklahoma",107,389.786476414968
2000,"Oregon",107,-115.058609156552
2000,"Pennsylvania",107,1924.27924163972
2000,"RhodeIsland",107,-49.0722053822442
2000,"SouthCarolina",107,81.1482406472323
2000,"SouthDakota",107,-1.11970836864501
2000,"Tennessee",107,297.439655406934
2000,"Texas",107,-967.970091585663
2000,"Utah",107,-66.4538145600692
2000,"Vermont",107,-19.1142461067895
2000,"Virginia",107,-454.479561210052
2000,"Washington",107,-537.970465182502
2000,"WestVirginia",107,207.62224221609
2000,"Wisconsin",107,-793.20970057329
2000,"Wyoming",107,43.1371910200198
2000,"AUS",107,-650.599105116361
2000,"AUT",107,333.074245515843
2000,"BEL",107,1054.26533181491
2000,"BGR",107,36.951951955827
2000,"BRA",107,389.515380261404
2000,"CAN",107,-1481.35896714084
2000,"CHN",107,3742.75099521683
2000,"CYP",107,5.55127020354118
2000,"CZE",107,822.128521372928
2000,"DEU",107,1137.46127242264
2000,"DNK",107,-5.04177180252054
2000,"ESP",107,2094.3023776138
2000,"EST",107,-25.2657654782242
2000,"FIN",107,153.237816918836
2000,"FRA",107,361.067015099841
2000,"GBR",107,-70.8359756298705
2000,"GRC",107,-225.483465759076
2000,"HUN",107,-175.96645119445
2000,"IDN",107,540.316998774861
2000,"IND",107,2133.00038430877
2000,"IRL",107,-277.278627235521
2000,"ITA",107,5535.15106033657
2000,"JPN",107,1917.23980374895
2000,"KOR",107,-468.877213030415
2000,"LTU",107,-50.5749291131724
2000,"MEX",107,-241.400052096706
2000,"NLD",107,-121.820874407124
2000,"POL",107,-152.18064155999
2000,"PRT",107,218.226256066801
2000,"ROU",107,-20.7506847133632
2000,"RoW",107,-7324.4392388765
2000,"RUS",107,-545.900655839429
2000,"SVK",107,132.394889819081
2000,"SVN",107,-19.7672457353801
2000,"SWE",107,-80.3242885815321
2000,"TUR",107,1236.63374388633
2000,"TWN",107,-553.445235761639
2000,"Alabama",108,2646.39166652016
2000,"Alaska",108,-52.7157570878595
2000,"Arizona",108,935.759510434717
2000,"Arkansas",108,956.624631794573
2000,"California",108,-4970.08158580701
2000,"Colorado",108,-1314.0713100149
2000,"Connecticut",108,-1322.89440556545
2000,"Delaware",108,87.8912620039341
2000,"Florida",108,-5563.96248853904
2000,"Georgia",108,-3199.26458162141
2000,"Hawaii",108,-112.490305884393
2000,"Idaho",108,-279.534916509493
2000,"Illinois",108,-1064.45060839596
2000,"Indiana",108,5947.5968336864
2000,"Iowa",108,982.705258826234
2000,"Kansas",108,-812.102990026358
2000,"Kentucky",108,-329.382868660272
2000,"Louisiana",108,-1436.87359416805
2000,"Maine",108,94.767951437562
2000,"Maryland",108,-2269.64589356492
2000,"Massachusetts",108,-784.03633897797
2000,"Michigan",108,-7810.3997289307
2000,"Minnesota",108,-351.42615295524
2000,"Mississippi",108,-957.629318536131
2000,"Missouri",108,-1717.16215985755
2000,"Montana",108,-50.1762941844566
2000,"Nebraska",108,-163.422149380024
2000,"Nevada",108,-449.028409923776
2000,"NewHampshire",108,249.412400316463
2000,"NewJersey",108,-3334.88322360066
2000,"NewMexico",108,-233.571021342424
2000,"NewYork",108,-7608.10131359949
2000,"NorthCarolina",108,-962.925631885639
2000,"NorthDakota",108,-179.680433593017
2000,"Ohio",108,7208.49961286511
2000,"Oklahoma",108,-410.817030263975
2000,"Oregon",108,-761.805901707781
2000,"Pennsylvania",108,1761.98095624206
2000,"RhodeIsland",108,483.362343239615
2000,"SouthCarolina",108,-1593.65030304075
2000,"SouthDakota",108,-105.124188385329
2000,"Tennessee",108,-1035.82276802858
2000,"Texas",108,-10646.5160203735
2000,"Utah",108,1101.4172254251
2000,"Vermont",108,-43.6694429747855
2000,"Virginia",108,-1232.52710645918
2000,"Washington",108,-2426.94419642446
2000,"WestVirginia",108,1401.19515932673
2000,"Wisconsin",108,1610.62120180295
2000,"Wyoming",108,-226.966372317637
2000,"AUS",108,6616.16522589145
2000,"AUT",108,855.347555622235
2000,"BEL",108,3605.22817635826
2000,"BGR",108,343.378349537553
2000,"BRA",108,4126.63579758672
2000,"CAN",108,5300.34377738513
2000,"CHN",108,-3326.06902447328
2000,"CYP",108,-82.027236926674
2000,"CZE",108,58.5333469669695
2000,"DEU",108,7818.08133464147
2000,"DNK",108,-1100.92871535812
2000,"ESP",108,-2597.63297592693
2000,"EST",108,-249.86045746859
2000,"FIN",108,1808.06972724424
2000,"FRA",108,-2717.34448876228
2000,"GBR",108,-1835.15720386279
2000,"GRC",108,-1656.94215228446
2000,"HUN",108,-967.610234740252
2000,"IDN",108,-1000.82164379329
2000,"IND",108,-2931.42896599548
2000,"IRL",108,-880.923720772397
2000,"ITA",108,-1736.04766141882
2000,"JPN",108,17556.2908870198
2000,"KOR",108,-1782.93997008829
2000,"LTU",108,-137.093513033919
2000,"MEX",108,-12532.1375264873
2000,"NLD",108,1421.60608013974
2000,"POL",108,-614.849998967738
2000,"PRT",108,-1836.03248173162
2000,"ROU",108,598.462702396539
2000,"RoW",108,14569.3032996048
2000,"RUS",108,9273.16240998753
2000,"SVK",108,803.813507644537
2000,"SVN",108,-49.7902540855866
2000,"SWE",108,2397.36756202669
2000,"TUR",108,-745.855310487685
2000,"TWN",108,1975.2345952785
2000,"Alabama",109,-657.409696764471
2000,"Alaska",109,-62.6489853913758
2000,"Arizona",109,-846.541132685359
2000,"Arkansas",109,1420.5886636032
2000,"California",109,-287.67509841625
2000,"Colorado",109,-341.43394985769
2000,"Connecticut",109,436.072190373563
2000,"Delaware",109,46.9789203454918
2000,"Florida",109,-4144.62168179114
2000,"Georgia",109,-4973.66685556826
2000,"Hawaii",109,-66.0334064233057
2000,"Idaho",109,-316.302278285268
2000,"Illinois",109,2087.09721806919
2000,"Indiana",109,6621.7485066089
2000,"Iowa",109,3330.33923900198
2000,"Kansas",109,262.193955524229
2000,"Kentucky",109,-1950.16710385311
2000,"Louisiana",109,-551.64081618976
2000,"Maine",109,404.049505757557
2000,"Maryland",109,-2434.83160826629
2000,"Massachusetts",109,693.733870308251
2000,"Michigan",109,-843.39872863749
2000,"Minnesota",109,869.984258505322
2000,"Mississippi",109,-104.106103556209
2000,"Missouri",109,-1051.3425551586
2000,"Montana",109,-90.4288413454763
2000,"Nebraska",109,130.722553406652
2000,"Nevada",109,-143.023649495482
2000,"NewHampshire",109,466.844123456718
2000,"NewJersey",109,-1891.71407565909
2000,"NewMexico",109,-320.586162495688
2000,"NewYork",109,-518.495034594605
2000,"NorthCarolina",109,-680.162035234869
2000,"NorthDakota",109,-76.5604176046259
2000,"Ohio",109,6357.23825032649
2000,"Oklahoma",109,1127.12307309188
