"year","region","sector","deficit"
2006,"Alabama",101,-876.357326061257
2006,"Alaska",101,336.353274935901
2006,"Arizona",101,-3551.37874712991
2006,"Arkansas",101,2150.53945527209
2006,"California",101,-4014.32137236261
2006,"Colorado",101,913.716618199653
2006,"Connecticut",101,-1437.42903226849
2006,"Delaware",101,-111.935605255858
2006,"Florida",101,-8932.17705985095
2006,"Georgia",101,-4193.00335592867
2006,"Hawaii",101,-389.704381000206
2006,"Idaho",101,1432.41621379361
2006,"Illinois",101,-5855.88928666215
2006,"Indiana",101,635.286270309278
2006,"Iowa",101,8628.73622141244
2006,"Kansas",101,6610.5907725945
2006,"Kentucky",101,188.557316304758
2006,"Louisiana",101,-107.621957427957
2006,"Maine",101,-56.4878333632125
2006,"Maryland",101,-854.853801496711
2006,"Massachusetts",101,-2133.79930883612
2006,"Michigan",101,-576.501991737841
2006,"Minnesota",101,4683.6110681604
2006,"Mississippi",101,-457.291790665533
2006,"Missouri",101,257.26946004075
2006,"Montana",101,-84.6540069393245
2006,"Nebraska",101,7756.62955671346
2006,"Nevada",101,-1504.55426144935
2006,"NewHampshire",101,-77.3273824149571
2006,"NewJersey",101,-9349.89982911573
2006,"NewMexico",101,350.15157771752
2006,"NewYork",101,-6202.75009134458
2006,"NorthCarolina",101,4961.29716793651
2006,"NorthDakota",101,870.110966140624
2006,"Ohio",101,-1091.29065732346
2006,"Oklahoma",101,-701.182856739789
2006,"Oregon",101,1420.67876435384
2006,"Pennsylvania",101,-4361.76302379695
2006,"RhodeIsland",101,-368.251517455308
2006,"SouthCarolina",101,-1246.3462197838
2006,"SouthDakota",101,1007.58211930095
2006,"Tennessee",101,3059.57627355032
2006,"Texas",101,-7762.01591724776
2006,"Utah",101,-669.585003050209
2006,"Vermont",101,415.181930539829
2006,"Virginia",101,870.170918291511
2006,"Washington",101,-1530.03699634649
2006,"WestVirginia",101,-751.447484861307
2006,"Wisconsin",101,5471.22622563525
2006,"Wyoming",101,-143.869520620661
2006,"AUS",101,7688.13472562693
2006,"AUT",101,894.467112083439
2006,"BEL",101,4032.31504900109
2006,"BGR",101,-470.373813941187
2006,"BRA",101,20135.7590161453
2006,"CAN",101,-2313.86210350624
2006,"CHN",101,10761.7485475406
