"importer","sector","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","NewHampshire","NewJersey","NewMexico","NewYork","NorthCarolina","NorthDakota","Ohio","Oklahoma","Oregon","Pennsylvania","RhodeIsland","SouthCarolina","SouthDakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","WestVirginia","Wisconsin","Wyoming","AUS","AUT","BEL","BGR","BRA","CAN","CHN","CYP","CZE","DEU","DNK","ESP","EST","FIN","FRA","GBR","GRC","HUN","IDN","IND","IRL","ITA","JPN","KOR","LTU","MEX","NLD","POL","PRT","ROU","RoW","RUS","SVK","SVN","SWE","TUR","TWN"
"Alabama",101,4024.40219434947,0,0,194.062742043074,59.8512197780742,3.54696293999523,1.3817842264171,8.86081400577947,130.671158395197,1381.36416676432,0,0.00210328344998627,302.724625195778,41.6914152797199,100.912628394115,17.3762405553105,96.4821872937183,70.3283798403203,0.00418582609791234,34.1400189960819,5.82901148093847,35.7769247316061,20.3122487563324,226.311041879096,60.3527113225159,0.00210328344998627,0.00262064973098104,0,0.71204991918916,56.107729429984,0,40.718299021058,176.112906737722,0,94.9555604213055,14.711133935257,26.4475725934749,75.9740943866763,0,44.6218226096871,0.00841313379994509,659.216512723588,188.568123056788,0.716280594456734,0.0214696088854318,232.273046194579,0.284481670774665,0.057470702878105,97.4376703716217,0,0.23301310766715,0.0267286666906605,0,0,0,12.8632570475777,3.91860718052691,0,0,10.150885382444,0.146507247583158,1.88740839497671,0,0,1.15368363208448,1.06438599657104,0.0676696049363089,0,0.0718146174209137,0.0980367764629727,0.044532526771818,1.27944386822772,0.00691058512703,0,0,88.714587293192,0.0762287389446182,0,0,0,107.387495866162,0.00155846547604171,0,0,0,0.339880457148466,0
"Alaska",101,0,1187.85477016617,0,0,22.6468871818742,0,0,0,0,0,0,0,0.000074317166109819,0.00210328344998627,0,0,0,0,0,0,0,0.000436774932379728,0,0,0,0.709386211672307,0,0,0,0.0000185792915274547,0,0.000127806501823976,0,0,0.0000185792915274547,0,12.2465028716204,0.0000185792915274547,0,0,0,0.0147229844233092,0.0757182031058845,0.0147601430063642,0,0,392.031698780931,0,0.0252394024934566,0,0.667142140118026,0,0,0,0,4.73931289758625,0,0,0,0.0484206464150136,0,0,0,0,0.0108036052408242,0.00785076393214678,0,0,0,0,0,0,0.00595993668583728,5.46572278531405,0,0,0.0216016763648869,0,0,0,0.0850449807247985,0,0,0,0,0,0
"Arizona",101,9.19177299509372,0,6526.66142905958,45.7646808517418,2424.27116444345,31.092905554654,1.49903613777099,2.12815870500869,16.3864859347251,7.93458588280361,0,21.4156321055316,35.3301461989294,14.912618581447,143.60388697815,159.261601686906,36.6123808294421,2.95376355527796,0.000436774932379728,1.3629513167453,55.3158863249579,39.401294996674,91.5465706148698,33.4594509699412,85.8227540232465,0.014306722785576,56.1214900925304,56.7452792018271,0.0905595239195776,23.5611414567212,1.62165294210898,49.2229538879703,0.33613948638607,0,36.9248911335893,36.9966446554759,91.9332759995547,0.0334463712418004,0.000436774932379728,0.0638189638323993,0.0126197012467283,90.2496950286425,366.087903918591,253.225740268392,0.0315492520231994,5.13620586158241,83.1728842226624,0.000990500363504065,112.98682506469,0.000287564620560029,8.18739158275489,0.3745685876709,0.6195693748313,0.00979728684155728,0.320194375585881,38.7176054406201,10.5683069660447,0,0.187357715401947,9.204453122851,0.522769731115002,1.1081084614222,0.114653054304138,0,12.2700147984627,12.8188131316747,0,0,0.123526055738779,1.41465959665522,8.01724447642352,10.9143416274059,0.738326914971885,0.142642859822645,0,35.2148260589556,4.85941954227198,1.90112134463133,0.235608035140195,0,42.4519290780856,0,0,0,13.5493509242043,0,0.0369792596223787
"Arkansas",101,8.82583519456349,0,0.00262064973098104,5854.74980255852,142.343885527588,6.11993163371076,0.1881466653854,0,24.3179003854212,72.9765975529461,0,0,340.936545464249,116.930622455922,200.881464992624,25.7138471049968,91.5363766931552,99.202282338247,0.000405708260183228,0.08309882726591,0.488967533207921,115.527327192799,100.890346649687,4.11968025956819,778.021795370693,0,0.00681630774957379,0.0043618357031205,0.000031951625455994,0,0,49.2863499168961,44.3395730531474,0,48.6855613081987,122.889602669452,12.9197878444462,112.930780457979,0.0378985462873226,29.2036211334989,0.000063903250911988,433.244709298098,645.685941627043,9.99160509618345,3.40256473091144,40.0602622514795,0.333147144751814,0.170037747349707,56.3060837202618,0,1.61314431134729,0,0.534400321875736,0,0.0371755800695109,45.4294599451674,6.43194519532901,0,0,2.04417852477642,0.0849250338834003,0.394690666690855,0,0.0457041895815412,6.11002512576347,17.749632571235,0,0,0.23545238078549,0.0545837010434669,17.2411334947407,1.32111626145646,0,0,0,5.35699323085723,0.213155003104803,0.0166673208380804,0,0,26.8762353368708,10.2692722581762,0,0,0.83232447632529,0,0
"California",101,71.5717035180242,0,247.213005366147,629.060991612158,65795.1793341885,845.750452625257,66.8548688322361,35.7347348486848,765.998969059497,309.928415305627,16.5158065694131,283.636659814725,1420.66932961272,407.547354151116,1347.30357429649,1057.00929123459,332.620431677078,55.0372755862824,12.8410954500439,179.936619388498,280.081441708081,142.081076463144,710.768326641164,159.463624005431,452.128865686466,78.5873626114148,1353.15524970436,448.272281553682,75.7345589270788,439.593787811374,180.672990084551,567.840055730218,394.511866660296,168.206945214489,631.301351483238,84.1264515398197,993.396618365358,1156.74109203087,39.6376819772766,61.1918422094682,133.643000822358,441.175964990331,1674.06668237685,359.307018233847,36.1518940163528,301.972467651358,1730.26865553404,24.8806935226499,710.128452886523,1.0245878910249,377.441660968869,417.331707262991,42.633969092523,7.22449705040334,77.7863037129255,1126.15101658223,1384.16114939494,2.04838560687145,3.338089045719,130.837015054977,48.2067964339823,156.104658048229,1.34296430528501,4.55231438237923,512.203967336055,184.112493875075,20.6574816905518,2.19219217896491,186.936071169097,89.9387706232095,126.846351910281,428.135292938656,222.297335933881,211.806253619393,0.811449497407871,568.441169433144,418.432954010146,22.656259848999,17.3323930075204,1.32379973446968,5257.42581537236,5.02435830241094,0.00630156168367852,0.238021052079917,41.8252142778923,56.9531050109501,81.9508308786769
"Colorado",101,3.41587958515342,1.41877242334461,2.09157098097951,101.528617337809,788.53290969683,4659.44707731856,1.48840800240234,0,25.1224266160669,0.401179989837285,0,81.360289544932,64.2444555880791,2.45876478340102,109.521736598471,127.955306187998,29.6598993421649,0.0775035757865609,0.00913271148635419,1.36025634983967,25.1665756075349,19.0941998990059,71.9337197815341,0.0173222301392406,81.8814245152848,11.0132330496683,148.339924673662,0.262165705329124,0.713641365434226,29.102724308161,38.3751037340699,18.3582181313625,22.7040180074899,12.0333363335636,26.8468807368325,12.7614788497832,51.4305872694192,29.1498779931524,0.0625529455743647,0.160012360013876,61.9546173618349,24.5760613642618,86.8988263448919,136.801528602968,0,0.0649017440924722,97.3306227930609,0.000436774932379728,66.0821202680666,7.03356945104587,55.5715099760936,0.157872816775318,1.94585384679492,0,0.39228506311383,80.4618832118196,8.46055362925893,0,1.19633923801635,11.0455612596323,0.0221440869437537,6.58204745125351,0.0219470685946031,0.901067038820068,22.6473471860751,16.8872661648014,0.0939373286555494,0.0493316939919553,0.92073365828817,1.18728008615813,11.0433330131184,20.4436468259888,0.011250078197824,0.0907464920468569,0,11.3222264185876,3.78595601800515,0.477584305079119,0.531825397050131,0,41.0356716613357,0.0121042167959998,0,0,7.67792321324024,0.655380146929311,0.199844026439535
"Connecticut",101,0.0424534614953597,0,0,0.000255613003647952,95.3862323645025,2.04007803643999,3627.19727401365,20.6326897683801,1.18046674398213,0.0815281564086793,0,0.00841313379994509,24.5758818812469,0.0281856753118065,9.93213903233055,12.4032765012481,21.0618387632535,0.000761059290529516,41.4007910020052,134.790819879337,444.069472673185,9.86321081406401,8.96971476723616,0.0336525351997804,7.68877917182822,0.0000958548763679821,0.0168634261829451,0.0609952208698179,71.7374341374971,415.390401334769,0.00210328344998627,1369.71648080755,15.3799940911028,0,76.5623517849759,0.011330639934297,5.45474738819936,149.137099363905,28.305259658617,0.169038066547714,0.0000185792915274547,20.7470395476856,0.780880363607095,0.0147995877407445,5.0758633623363,3.82437661586095,4.20803007523216,0.021416253458524,39.4471427293714,0.0132813071596881,7.80048980789653,0.20082032174112,1.31803406116452,0,28.8693927289575,132.577709120949,19.9941290757678,0,0.0838879499276616,15.0853186319057,5.5483043228299,17.6621719744515,0,0.333438024486332,35.4765495059498,16.3699558541191,1.42048198708655,0,5.71218064567539,3.17106802810125,8.150050586835,58.2824415702516,1.35433381527798,0.0239744895803294,0,51.8399405517659,5.12130055829865,0.887624865384918,2.01278201090709,0.0645909371429504,108.315242138624,0.71854649718002,0,0.03408847164153,5.7610182378067,1.82597938303813,0.101717023811059
"Delaware",101,0.0578755347716651,0,0,0.00210328344998627,11.9147728986413,0.010516416976526,0.0742577968250037,355.950370687696,0.0147624291576896,0.0135222823151466,0,0,28.8183916099039,8.51263482003475,0.000436774932379728,0.00420656689997255,0.00551689176546306,0.0567038638671612,0,577.422764722221,16.4599403851349,4.09465610581351,0,0,0.000840749217485629,0,0,0,0.00305742459500943,54.5821278027289,0,1.62528232651086,30.5331321504805,0,45.0718608318876,0,0,145.371354360934,0,3.56805967719919,0,5.46146369598284,3.21776081536396,0,0.010516416976526,80.2217442424842,0.010516416976526,0.0219689363609332,0.0209415422715198,0,2.20191956811461,0.212535326645816,0.380422309057861,0,53.9502266341592,9.35730466920174,0.460639865026929,0,0,3.21712598429007,0.00285117421671353,0.201894441786526,0,0,4.44885207779826,4.6025114629595,0.0286467492903147,0,2.05001174568786,0.712602538782252,0.796139717491038,5.7478639958356,0.187005749372145,0,0,0.0968586022470581,1.57630254631614,0.133503120528693,0.0044654352482285,0,87.6140669964781,0.0855281805289417,0,0,2.79307296372679,0,0
"Florida",101,474.812817711813,0,1.03547637770815,366.153035717449,850.40815921577,86.449692433668,34.7762540387388,4.98317454844629,20485.5537513502,2752.07390995097,0,40.7998662261649,592.233744066137,139.705363822296,228.349934945051,294.358549294427,165.942721693249,78.882728899743,8.57352382793895,74.4977305325184,205.495739718703,176.580996481699,169.209599232985,75.8625349869965,163.808070938525,0.010516416976526,278.050502473035,2.82292389713665,29.7260976855428,360.61882074444,0.222235189955683,755.299166547494,1131.533906635,0,127.707634395869,60.6578037170898,47.6534558697342,802.34238366624,22.5220744019713,131.739725397431,0.0487589369413189,504.726057984659,688.008571627803,30.7345550130116,32.026940504343,431.874936462352,0.321537240219006,4.86445850755205,460.517360698842,0,70.689699520413,12.3245378296482,8.76864028346272,0.985895003379095,227.756565238128,165.866747145803,194.699911561461,0,0.73400609914935,48.4407894450788,55.5596420854915,101.683155975442,0.185910869670054,7.3908915538451,274.052843295945,214.621010041731,2.63011462940019,0.767011329550506,82.9618851107524,19.687811975527,46.1976538868211,146.417831546288,1.321797362944,2.27154991524876,0.27431965386558,84.4136682377782,166.475146943045,15.0733292983476,3.3333873935116,0.761050985358996,1761.97785844658,3.63684839316645,0.0130402605256483,0.0727118940313831,38.2235962928651,9.87100356199014,1.54300772744279
"Georgia",101,1305.48914457144,0,0.00444206635320444,266.659231854369,637.776491943396,0.305382327807449,14.3927239642553,0.0253329464881322,943.250030004546,10780.7936393523,0.00210328344998627,35.3594188922241,989.444836387979,383.637262757688,438.642717440576,572.379962372493,448.796359438582,31.9308280803552,0.0500129920670048,82.5795757488494,133.494372874324,298.694141082052,87.9713733828398,228.848965637388,433.392109006468,0.00841313379994509,238.541635657502,5.7699555413289,9.26776930979655,220.822648778108,63.918948502219,390.114027704784,1319.94761731144,25.1604607584816,412.62868542144,27.4837770501733,89.1367004808543,928.797902572153,0.187735500672434,892.654174346728,6.16461608662735,1712.93181779412,769.632019769152,43.308525764856,61.2352863453389,433.85141824094,19.5458909348466,28.0555517231511,493.567099422886,0.0392565221483005,31.7689884160285,0.0415010280134452,9.97070435113033,0,33.7493068323266,316.774361105035,51.951557136356,0,0.961528369437956,25.3967730924965,18.1238998043751,13.7767351131495,0,1.47617665410287,72.044564057909,20.3333855342305,0.593425368979227,0.00481159997576608,7.27960734541485,15.5958005614486,9.98649919260345,23.887574921504,6.8819992258603,3.80754802882794,0,62.4723308480579,79.6943613969515,5.30862784076318,0.606361046072516,0.0573639456939521,967.936003655183,0.750152177034146,0,0.280072480296035,12.7257437970292,1.99767602242483,0.50916328453007
